# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=28.0) err(r=28.0) flux(r=30.0) err(r=30.0) flux(r=32.0) err(r=32.0) flux(r=34.0) err(r=34.0) flux(r=36.0) err(r=36.0) 
7777.916959 1.8793 2175.0 -1.143 -0.413 19.77 25210.3 MSCL0_1701240061 1.008273 0.001175 1.008653 0.001192 1.009356 0.001210 1.009894 0.001229 1.009985 0.001248 
7777.917700 1.8680 2074.1 -1.892 1.160 19.55 27666.3 MSCL0_1701240062 1.006475 0.001154 1.006888 0.001169 1.007437 0.001186 1.007888 0.001204 1.008103 0.001222 
7777.918452 1.8567 2041.7 -1.036 -0.068 21.61 21479.8 MSCL0_1701240063 1.005495 0.001142 1.006594 0.001158 1.007867 0.001175 1.008484 0.001192 1.008512 0.001210 
7777.919193 1.8458 2069.9 -0.676 -0.986 19.73 24868.3 MSCL0_1701240064 1.006095 0.001141 1.006774 0.001157 1.007375 0.001174 1.008236 0.001192 1.008489 0.001211 
7777.919922 1.8352 2676.2 -1.390 0.167 20.31 17534.2 MSCL0_1701240065 1.012045 0.001304 1.013898 0.001335 1.015278 0.001368 1.015894 0.001402 1.017006 0.001437 
7777.920674 1.8243 2003.8 -0.630 0.257 19.37 24410.3 MSCL0_1701240066 1.005203 0.001118 1.006378 0.001133 1.007767 0.001150 1.008588 0.001168 1.009010 0.001185 
7777.921415 1.8138 1976.7 -0.865 0.331 20.56 24856.2 MSCL0_1701240067 1.006520 0.001108 1.007723 0.001123 1.008745 0.001140 1.009528 0.001157 1.009681 0.001174 
7777.922156 1.8035 1962.2 -2.635 0.248 20.06 25158.6 MSCL0_1701240068 1.004478 0.001100 1.005221 0.001115 1.006599 0.001132 1.007309 0.001149 1.007722 0.001167 
7777.922896 1.7933 1948.1 0.188 -0.668 19.95 24885.7 MSCL0_1701240069 1.005954 0.001092 1.006690 0.001107 1.007409 0.001123 1.007784 0.001140 1.008129 0.001158 
7777.923637 1.7832 1931.4 -0.606 1.158 19.72 25938.6 MSCL0_1701240070 1.008330 0.001087 1.008869 0.001102 1.009649 0.001118 1.010118 0.001135 1.010565 0.001152 
7777.924389 1.7731 1912.6 -1.405 -0.641 20.29 25533.9 MSCL0_1701240071 1.006172 0.001076 1.006677 0.001090 1.007415 0.001106 1.008127 0.001123 1.008403 0.001140 
7777.925130 1.7633 1908.5 -0.870 0.329 18.83 26297.1 MSCL0_1701240072 1.004817 0.001070 1.005529 0.001085 1.006612 0.001101 1.007391 0.001118 1.007905 0.001136 
7777.925883 1.7534 1898.0 -1.327 -0.158 20.64 24475.9 MSCL0_1701240073 1.004377 0.001062 1.005195 0.001077 1.005857 0.001093 1.006780 0.001110 1.007083 0.001128 
7777.926623 1.7439 1872.3 -0.423 0.353 20.30 23722.4 MSCL0_1701240074 1.005972 0.001055 1.007055 0.001070 1.007839 0.001086 1.008500 0.001103 1.008575 0.001119 
7777.927364 1.7344 1857.0 -0.938 -0.417 20.30 23634.0 MSCL0_1701240075 1.003965 0.001046 1.005215 0.001061 1.006260 0.001077 1.006983 0.001093 1.007320 0.001110 
7777.928116 1.7250 1837.9 -0.891 1.614 20.03 24403.8 MSCL0_1701240076 1.004697 0.001040 1.005344 0.001054 1.006271 0.001070 1.006825 0.001087 1.006882 0.001104 
7777.928857 1.7158 1798.7 -0.526 -1.463 18.97 27145.9 MSCL0_1701240077 1.007945 0.001034 1.008370 0.001048 1.008798 0.001063 1.009228 0.001079 1.009256 0.001096 
7777.929598 1.7067 1780.0 -1.336 1.667 20.41 24469.0 MSCL0_1701240078 1.003327 0.001024 1.003770 0.001038 1.004742 0.001053 1.005608 0.001070 1.005960 0.001087 
7777.930339 1.6978 1767.0 -0.756 -1.323 18.82 27424.3 MSCL0_1701240079 1.006610 0.001020 1.006949 0.001034 1.007232 0.001049 1.007613 0.001065 1.007833 0.001081 
7777.931091 1.6888 1749.5 -0.685 0.820 18.59 26819.8 MSCL0_1701240080 1.005602 0.001013 1.006070 0.001027 1.006636 0.001042 1.007311 0.001058 1.007669 0.001075 
7777.931832 1.6801 1731.8 -0.871 0.394 20.95 22355.5 MSCL0_1701240081 1.003202 0.001003 1.004355 0.001017 1.005570 0.001032 1.006253 0.001048 1.006612 0.001064 
7777.932584 1.6714 1724.9 -0.816 0.109 20.59 23694.1 MSCL0_1701240082 1.004917 0.001001 1.005756 0.001015 1.006737 0.001031 1.007328 0.001047 1.007452 0.001063 
7777.933325 1.6629 1720.6 -1.833 -0.465 19.32 25188.1 MSCL0_1701240083 1.007384 0.000998 1.008349 0.001013 1.009338 0.001028 1.010295 0.001045 1.010632 0.001061 
7777.934042 1.6548 1698.0 0.628 0.878 19.18 27427.1 MSCL0_1701240084 1.004795 0.000990 1.005340 0.001005 1.006127 0.001020 1.006447 0.001036 1.006508 0.001052 
7777.934795 1.6463 1688.1 -1.581 -0.301 19.96 25706.6 MSCL0_1701240085 1.005695 0.000984 1.006124 0.000998 1.006785 0.001013 1.006978 0.001029 1.007177 0.001045 
7777.935535 1.6382 1667.7 0.070 -0.208 20.59 25933.5 MSCL0_1701240086 1.004865 0.000977 1.005264 0.000991 1.005520 0.001006 1.005609 0.001021 1.005791 0.001038 
7777.936276 1.6301 1646.5 -0.931 0.743 18.83 31441.7 MSCL0_1701240087 1.004939 0.000970 1.004674 0.000983 1.004731 0.000997 1.004949 0.001013 1.004977 0.001028 
7777.937017 1.6221 1624.8 -0.486 0.035 18.45 33703.6 MSCL0_1701240088 1.005841 0.000965 1.006120 0.000979 1.006460 0.000993 1.006726 0.001009 1.006746 0.001024 
7777.937769 1.6141 1631.5 -0.601 0.594 20.73 26624.7 MSCL0_1701240089 1.004271 0.000960 1.004340 0.000973 1.004492 0.000988 1.004698 0.001003 1.004824 0.001019 
7777.938510 1.6064 1623.0 -1.057 -0.928 20.68 26892.9 MSCL0_1701240090 1.002882 0.000954 1.003241 0.000968 1.003758 0.000982 1.004076 0.000998 1.004323 0.001014 
7777.939251 1.5987 1617.2 -0.994 0.624 19.20 27941.8 MSCL0_1701240091 1.003404 0.000951 1.003760 0.000965 1.004324 0.000980 1.004570 0.000996 1.004724 0.001012 
7777.939991 1.5911 1588.6 -0.889 -0.731 19.50 28699.3 MSCL0_1701240092 1.001974 0.000943 1.002072 0.000956 1.002248 0.000971 1.002776 0.000986 1.003058 0.001002 
7777.940732 1.5836 1576.4 -0.811 0.630 19.52 27336.0 MSCL0_1701240093 1.000499 0.000938 1.001121 0.000951 1.001793 0.000966 1.002165 0.000982 1.002472 0.000998 
7777.941484 1.5761 1577.6 -1.119 0.160 20.13 27615.5 MSCL0_1701240094 1.002743 0.000936 1.003010 0.000950 1.003647 0.000965 1.003806 0.000980 1.003903 0.000996 
7777.942225 1.5688 1567.9 -0.312 0.852 20.77 25652.1 MSCL0_1701240095 1.000000 0.000931 1.000649 0.000945 1.001360 0.000960 1.001849 0.000975 1.001990 0.000992 
7777.942966 1.5616 1559.8 -0.883 0.151 18.83 30575.9 MSCL0_1701240096 0.999814 0.000925 0.999546 0.000938 0.999858 0.000953 1.000205 0.000968 1.000293 0.000984 
7777.943718 1.5543 1550.2 -0.889 -0.162 19.81 28114.8 MSCL0_1701240097 0.999167 0.000919 0.999076 0.000932 0.999025 0.000946 0.999158 0.000961 0.999073 0.000977 
7777.944471 1.5472 1541.5 -0.525 0.322 19.26 28369.5 MSCL0_1701240098 0.999325 0.000916 0.999117 0.000930 0.999608 0.000944 0.999840 0.000960 0.999796 0.000976 
7777.945211 1.5402 1510.7 -1.111 0.526 19.54 28784.9 MSCL0_1701240099 0.996502 0.000906 0.996898 0.000919 0.997657 0.000933 0.998291 0.000949 0.998475 0.000964 
7777.945940 1.5334 1480.8 -0.162 -0.340 19.90 28409.9 MSCL0_1701240100 0.995165 0.000898 0.995300 0.000911 0.995477 0.000925 0.995531 0.000939 0.995735 0.000954 
7777.946681 1.5266 1459.9 -0.428 0.780 20.34 29708.2 MSCL0_1701240101 0.995667 0.000893 0.995836 0.000905 0.996064 0.000919 0.996086 0.000933 0.996384 0.000949 
7777.947422 1.5199 1452.3 -1.009 -0.255 19.74 30682.9 MSCL0_1701240102 0.993296 0.000890 0.993486 0.000903 0.993633 0.000918 0.993460 0.000932 0.993419 0.000947 
7777.948174 1.5132 1442.0 -0.288 0.064 19.16 34538.2 MSCL0_1701240103 0.994713 0.000885 0.994471 0.000898 0.994496 0.000911 0.994490 0.000926 0.994497 0.000941 
7777.948915 1.5066 1425.7 -1.721 0.375 18.75 32713.7 MSCL0_1701240104 0.992816 0.000879 0.992573 0.000892 0.992858 0.000905 0.993172 0.000920 0.993687 0.000935 
7777.949656 1.5002 1419.3 -0.413 -0.339 18.09 33856.7 MSCL0_1701240105 0.992324 0.000877 0.992188 0.000890 0.992240 0.000904 0.992290 0.000918 0.992504 0.000934 
7777.950385 1.4939 1395.2 -0.503 0.591 18.32 35597.1 MSCL0_1701240106 0.992144 0.000869 0.991376 0.000881 0.991064 0.000894 0.991258 0.000908 0.991119 0.000923 
7777.951137 1.4874 1383.1 -0.452 -0.285 18.44 33829.7 MSCL0_1701240107 0.988847 0.000862 0.988611 0.000875 0.988850 0.000888 0.988946 0.000902 0.988772 0.000916 
7777.951878 1.4812 1501.9 -0.840 0.527 18.54 32331.5 MSCL0_1701240108 0.986365 0.000906 0.985685 0.000921 0.985531 0.000938 0.985438 0.000956 0.985174 0.000974 
7777.952607 1.4751 2058.8 -0.577 0.493 19.08 20220.5 MSCL0_1701240109 0.986888 0.001194 0.986541 0.001232 0.986596 0.001273 0.986609 0.001316 0.987203 0.001359 
7777.953358 1.4689 1858.2 0.034 0.943 18.49 24672.0 MSCL0_1701240110 0.993983 0.001068 0.993758 0.001097 0.993910 0.001128 0.993364 0.001159 0.993438 0.001192 
7777.954088 1.4630 1590.6 -0.836 0.350 18.35 31593.0 MSCL0_1701240111 0.976806 0.000929 0.976407 0.000948 0.976202 0.000969 0.975919 0.000990 0.975564 0.001011 
7777.954828 1.4570 2553.1 -0.147 0.865 19.60 12752.6 MSCL0_1701240112 0.974234 0.001893 0.973484 0.001986 0.973514 0.002083 0.973766 0.002181 0.973399 0.002279 
7777.955569 1.4511 1944.8 -0.569 0.156 18.99 21161.8 MSCL0_1701240113 0.979842 0.001172 0.979496 0.001210 0.979175 0.001249 0.979014 0.001291 0.979565 0.001334 
7777.956321 1.4452 2024.7 -0.540 -0.019 18.17 17611.5 MSCL0_1701240114 0.979256 0.001356 0.978756 0.001408 0.978934 0.001462 0.978665 0.001518 0.978575 0.001575 
7777.957074 1.4394 1339.5 -0.871 0.189 17.98 35606.4 MSCL0_1701240115 0.991106 0.000850 0.990534 0.000863 0.990223 0.000877 0.989972 0.000892 0.989880 0.000907 
7777.957814 1.4337 1277.7 -0.593 0.414 18.82 33705.3 MSCL0_1701240116 0.988057 0.000828 0.987585 0.000839 0.987444 0.000852 0.987195 0.000865 0.987330 0.000879 
7777.958567 1.4280 1337.2 -0.461 -0.534 18.66 31255.0 MSCL0_1701240117 0.991044 0.000852 0.990497 0.000865 0.990574 0.000880 0.990890 0.000895 0.990719 0.000911 
7777.959307 1.4224 1351.3 -0.434 0.900 19.37 32853.7 MSCL0_1701240118 0.981327 0.000847 0.980698 0.000861 0.980664 0.000876 0.980777 0.000892 0.980556 0.000908 
7777.960048 1.4169 1272.6 -0.214 -0.118 18.78 35259.6 MSCL0_1701240119 0.987516 0.000819 0.987177 0.000830 0.987059 0.000843 0.986991 0.000856 0.987209 0.000870 
7777.960789 1.4115 1302.4 -0.877 0.344 18.69 32167.0 MSCL0_1701240120 0.984019 0.000824 0.983833 0.000837 0.984204 0.000851 0.984427 0.000865 0.984558 0.000880 
7777.961530 1.4061 1273.3 0.456 -0.361 19.18 32369.9 MSCL0_1701240121 0.985241 0.000813 0.984859 0.000824 0.984820 0.000837 0.984893 0.000851 0.984662 0.000865 
7777.962270 1.4008 1255.6 -0.804 0.534 18.58 36284.3 MSCL0_1701240122 0.985644 0.000807 0.985145 0.000818 0.984705 0.000831 0.984438 0.000844 0.984252 0.000857 
7777.963011 1.3955 1253.8 -0.424 0.411 17.81 43446.5 MSCL0_1701240123 0.985254 0.000804 0.984243 0.000815 0.984039 0.000828 0.983700 0.000841 0.983439 0.000854 
7777.963763 1.3903 1244.7 -0.171 -0.671 18.29 35842.2 MSCL0_1701240124 0.985786 0.000802 0.985328 0.000813 0.985443 0.000826 0.985328 0.000839 0.985392 0.000852 
7777.964504 1.3851 1221.9 -0.667 1.451 18.05 39874.4 MSCL0_1701240125 0.984984 0.000799 0.984335 0.000810 0.984133 0.000822 0.983955 0.000836 0.983792 0.000849 
7777.965257 1.3800 1206.5 -0.196 -0.689 18.72 36410.2 MSCL0_1701240126 0.982978 0.000794 0.982357 0.000805 0.982473 0.000818 0.982495 0.000831 0.982366 0.000844 
7777.965997 1.3750 1203.2 0.014 0.757 18.58 32163.0 MSCL0_1701240127 0.983384 0.000796 0.983043 0.000808 0.983330 0.000821 0.983722 0.000834 0.984025 0.000848 
7777.966738 1.3700 1179.5 -0.535 -0.159 18.49 32698.4 MSCL0_1701240128 0.984690 0.000794 0.984775 0.000806 0.985188 0.000819 0.985418 0.000832 0.985478 0.000846 
7777.967479 1.3651 1200.9 -0.360 0.473 18.16 36195.8 MSCL0_1701240129 0.985688 0.000810 0.985054 0.000823 0.984930 0.000837 0.985043 0.000851 0.985074 0.000867 
7777.968231 1.3602 1129.0 -0.662 0.081 18.23 38076.1 MSCL0_1701240130 0.984832 0.000783 0.983972 0.000794 0.983635 0.000806 0.983474 0.000818 0.983210 0.000831 
7777.968972 1.3554 1109.8 -0.493 -0.039 17.91 38626.9 MSCL0_1701240131 0.984971 0.000780 0.984110 0.000791 0.983929 0.000802 0.983910 0.000815 0.983867 0.000828 
7777.969713 1.3507 1113.4 0.124 -0.087 18.19 40562.1 MSCL0_1701240132 0.984250 0.000782 0.983769 0.000793 0.983434 0.000805 0.983219 0.000818 0.983081 0.000831 
7777.970465 1.3459 1081.1 -0.438 0.382 18.19 41094.4 MSCL0_1701240133 0.984109 0.000772 0.983236 0.000782 0.983042 0.000793 0.982761 0.000805 0.982682 0.000818 
7777.971206 1.3413 1069.3 -0.195 0.103 17.96 37499.9 MSCL0_1701240134 0.984339 0.000771 0.983785 0.000782 0.983563 0.000793 0.983551 0.000805 0.983434 0.000818 
7777.971958 1.3366 1075.0 -0.281 0.396 17.46 38111.7 MSCL0_1701240135 0.982804 0.000772 0.982034 0.000783 0.981570 0.000794 0.981419 0.000807 0.981317 0.000820 
7777.972699 1.3321 1123.8 -0.142 -0.332 18.27 33885.0 MSCL0_1701240136 0.980766 0.000793 0.980544 0.000805 0.980368 0.000819 0.980267 0.000833 0.979968 0.000848 
7777.973439 1.3276 1125.0 -0.733 0.245 18.45 31446.9 MSCL0_1701240137 0.979473 0.000798 0.979139 0.000810 0.979358 0.000824 0.979432 0.000839 0.979509 0.000854 
7777.974192 1.3231 1040.9 0.080 -0.149 18.83 29536.7 MSCL0_1701240138 0.978150 0.000762 0.978555 0.000773 0.979234 0.000785 0.979500 0.000798 0.979676 0.000810 
7777.974932 1.3187 1100.6 -0.772 0.298 18.33 30573.2 MSCL0_1701240139 0.974323 0.000789 0.973989 0.000802 0.973924 0.000816 0.974050 0.000830 0.974246 0.000846 
7777.975685 1.3143 1203.6 0.062 0.070 18.18 30973.5 MSCL0_1701240140 0.988257 0.000831 0.987842 0.000846 0.988077 0.000863 0.988174 0.000881 0.988056 0.000899 
7777.976437 1.3100 2248.2 0.584 1.208 19.34 9735.7 MSCL0_1701240141 0.962723 0.002310 0.962971 0.002434 0.963435 0.002562 0.963412 0.002691 0.963445 0.002821 
7777.977178 1.3058 2577.7 77.631 -53.593 18.81 3771.0 MSCL0_1701240142 0.686897 0.009559 0.686325 0.010137 0.688712 0.010755 0.690673 0.011399 0.692239 0.012052 
7777.977919 1.3016 2171.2 -2.464 -0.972 19.29 5446.5 MSCL0_1701240143 0.988669 0.005015 0.987180 0.005318 0.988607 0.005644 0.986916 0.005960 0.984819 0.006273 
7777.978659 1.2974 1619.2 -3.881 -0.876 18.94 13463.2 MSCL0_1701240144 0.987844 0.001510 0.987130 0.001573 0.986833 0.001639 0.986767 0.001707 0.986608 0.001777 
7777.979388 1.2934 992.9 -1.823 -0.343 20.24 31100.0 MSCL0_1701240145 0.982826 0.000750 0.982603 0.000760 0.982694 0.000772 0.982873 0.000784 0.982998 0.000797 
7777.980141 1.2893 964.9 0.162 0.278 18.34 41860.5 MSCL0_1701240146 0.982104 0.000737 0.981264 0.000747 0.980848 0.000757 0.980684 0.000768 0.980380 0.000780 
7777.980882 1.2853 961.8 -0.020 -0.527 17.94 39594.2 MSCL0_1701240147 0.980552 0.000735 0.979691 0.000744 0.979304 0.000755 0.979044 0.000766 0.978896 0.000778 
7777.981634 1.2813 958.2 -0.626 0.460 17.68 41177.0 MSCL0_1701240148 0.983066 0.000733 0.982066 0.000743 0.981662 0.000753 0.981787 0.000765 0.981780 0.000776 
7777.982386 1.2773 962.8 0.256 -0.299 17.97 41210.7 MSCL0_1701240149 0.983553 0.000734 0.982708 0.000744 0.982169 0.000754 0.981903 0.000766 0.981704 0.000777 
7777.983127 1.2734 960.1 0.190 0.449 17.68 44627.3 MSCL0_1701240150 0.984481 0.000733 0.983394 0.000742 0.982931 0.000753 0.982643 0.000764 0.982279 0.000776 
7777.983879 1.2695 955.5 -0.873 -0.309 17.17 47559.8 MSCL0_1701240151 0.983006 0.000729 0.981635 0.000738 0.981338 0.000749 0.981064 0.000760 0.980650 0.000772 
7777.984620 1.2657 948.7 0.440 0.456 17.87 42855.7 MSCL0_1701240152 0.983914 0.000729 0.982986 0.000739 0.982604 0.000749 0.982498 0.000761 0.982317 0.000773 
7777.985372 1.2619 942.4 0.188 -0.667 17.13 49831.9 MSCL0_1701240153 0.985133 0.000728 0.983941 0.000737 0.983398 0.000748 0.983031 0.000759 0.982799 0.000771 
7777.986125 1.2582 932.9 -0.632 0.901 17.77 43755.4 MSCL0_1701240154 0.984219 0.000723 0.982945 0.000732 0.982549 0.000743 0.982111 0.000754 0.981858 0.000765 
7777.986865 1.2545 932.4 0.196 -0.346 17.60 41173.3 MSCL0_1701240155 0.983455 0.000725 0.982556 0.000735 0.982383 0.000745 0.982272 0.000757 0.981934 0.000768 
7777.987606 1.2509 927.8 -0.091 0.000 18.07 41829.9 MSCL0_1701240156 0.982955 0.000722 0.982100 0.000732 0.981842 0.000742 0.981716 0.000754 0.981465 0.000765 
7777.988347 1.2473 909.3 -0.437 -0.041 17.43 45323.2 MSCL0_1701240157 0.984763 0.000717 0.983662 0.000726 0.983331 0.000737 0.983228 0.000748 0.983070 0.000759 
7777.989088 1.2438 895.2 0.410 0.004 17.59 44483.1 MSCL0_1701240158 0.984042 0.000711 0.982974 0.000720 0.982590 0.000730 0.982246 0.000741 0.982146 0.000752 
7777.989840 1.2402 883.9 -0.510 0.403 17.89 41361.7 MSCL0_1701240159 0.983240 0.000708 0.982390 0.000717 0.982152 0.000726 0.981984 0.000737 0.981867 0.000748 
7777.990581 1.2368 873.4 0.360 -0.938 16.69 46140.0 MSCL0_1701240160 0.985553 0.000706 0.984473 0.000715 0.983849 0.000725 0.983545 0.000735 0.983186 0.000746 
7777.991321 1.2333 860.0 -0.310 0.783 17.30 48957.9 MSCL0_1701240161 0.985224 0.000703 0.983987 0.000711 0.983570 0.000721 0.983268 0.000731 0.983061 0.000741 
7777.992051 1.2300 851.7 -0.060 -0.722 17.64 45443.4 MSCL0_1701240162 0.984384 0.000700 0.983061 0.000708 0.982380 0.000717 0.982153 0.000727 0.981803 0.000738 
7777.992791 1.2267 839.9 0.262 0.611 16.86 53257.3 MSCL0_1701240163 0.985272 0.000699 0.983817 0.000707 0.983198 0.000717 0.982783 0.000727 0.982432 0.000737 
7777.993543 1.2233 907.0 0.043 -0.234 17.40 47417.1 MSCL0_1701240164 0.987690 0.000741 0.986241 0.000752 0.985392 0.000764 0.984826 0.000777 0.984503 0.000790 
7777.994283 1.2200 826.5 -0.130 0.229 16.98 51548.2 MSCL0_1701240165 0.987771 0.000698 0.986281 0.000706 0.985758 0.000715 0.985291 0.000725 0.985080 0.000736 
7777.995036 1.2167 818.8 0.130 -0.014 17.62 48886.6 MSCL0_1701240166 0.987532 0.000696 0.986237 0.000705 0.985640 0.000714 0.985315 0.000724 0.984935 0.000734 
7777.995776 1.2135 811.9 0.097 0.143 17.27 49743.7 MSCL0_1701240167 0.986747 0.000693 0.985433 0.000701 0.984958 0.000710 0.984776 0.000720 0.984599 0.000730 
7777.996506 1.2104 806.5 -0.219 0.035 17.02 57229.1 MSCL0_1701240168 0.988651 0.000693 0.987048 0.000701 0.986456 0.000710 0.986024 0.000720 0.985692 0.000730 
7777.997246 1.2073 795.5 0.506 0.056 17.09 56383.2 MSCL0_1701240169 0.989862 0.000690 0.988295 0.000698 0.987686 0.000707 0.987216 0.000717 0.987002 0.000727 
7777.997987 1.2042 791.5 -0.143 -0.052 20.99 37826.7 MSCL0_1701240170 0.984784 0.000688 0.984289 0.000696 0.983932 0.000705 0.983853 0.000715 0.984060 0.000726 
7777.998728 1.2011 788.1 0.306 0.087 20.98 35564.7 MSCL0_1701240171 0.985392 0.000688 0.985238 0.000697 0.985125 0.000707 0.984953 0.000717 0.985254 0.000728 
7777.999469 1.1981 786.9 0.135 0.226 20.95 35521.2 MSCL0_1701240172 0.987236 0.000687 0.986907 0.000696 0.986635 0.000705 0.986574 0.000716 0.986673 0.000726 
7778.000221 1.1951 781.0 0.117 -0.118 21.27 34666.8 MSCL0_1701240173 0.986217 0.000686 0.986165 0.000694 0.986112 0.000704 0.986201 0.000714 0.986152 0.000725 
7778.000962 1.1921 771.1 -0.225 0.250 21.31 35147.9 MSCL0_1701240174 0.988452 0.000684 0.988299 0.000693 0.988466 0.000702 0.988351 0.000712 0.988424 0.000723 
7778.001714 1.1891 770.8 -0.027 0.037 21.14 35405.3 MSCL0_1701240175 0.988379 0.000684 0.988280 0.000693 0.988108 0.000702 0.988092 0.000712 0.988259 0.000722 
7778.002455 1.1862 767.9 0.371 0.271 21.31 35024.0 MSCL0_1701240176 0.989523 0.000684 0.989375 0.000692 0.989376 0.000702 0.989212 0.000712 0.989202 0.000722 
7778.003195 1.1834 759.8 0.165 -0.059 20.71 38224.9 MSCL0_1701240177 0.990737 0.000683 0.990223 0.000691 0.989898 0.000701 0.989771 0.000710 0.989964 0.000721 
7778.003948 1.1805 755.7 0.236 0.017 20.66 38587.8 MSCL0_1701240178 0.993407 0.000683 0.992828 0.000691 0.992554 0.000700 0.992610 0.000710 0.992549 0.000721 
7778.004688 1.1777 748.9 -0.096 0.552 21.45 37033.2 MSCL0_1701240179 0.995230 0.000682 0.994594 0.000690 0.994383 0.000699 0.994146 0.000709 0.994258 0.000719 
7778.005429 1.1750 737.9 0.284 -0.229 20.92 38030.5 MSCL0_1701240180 0.993776 0.000679 0.993549 0.000687 0.993391 0.000696 0.993217 0.000706 0.993219 0.000716 
7778.006158 1.1723 727.9 0.061 -0.328 20.44 39087.6 MSCL0_1701240181 0.994990 0.000680 0.994409 0.000688 0.994330 0.000697 0.994349 0.000707 0.994409 0.000717 
7778.006911 1.1695 710.6 0.494 0.069 20.75 37035.3 MSCL0_1701240182 0.995075 0.000678 0.994503 0.000686 0.994246 0.000695 0.993983 0.000704 0.993933 0.000714 
7778.007651 1.1668 704.2 0.000 0.449 21.59 34818.7 MSCL0_1701240183 0.996340 0.000676 0.995993 0.000685 0.995777 0.000693 0.995719 0.000703 0.995748 0.000713 
7778.008404 1.1642 699.3 0.123 -0.465 21.20 34901.1 MSCL0_1701240184 0.996251 0.000676 0.995845 0.000684 0.995581 0.000693 0.995458 0.000702 0.995381 0.000712 
7778.009144 1.1616 694.6 0.180 0.523 21.10 36024.9 MSCL0_1701240185 0.997501 0.000675 0.997293 0.000683 0.997268 0.000692 0.997128 0.000702 0.996970 0.000711 
7778.009897 1.1589 690.4 0.282 0.069 21.53 34983.7 MSCL0_1701240186 0.997959 0.000673 0.997545 0.000681 0.997146 0.000690 0.997277 0.000699 0.997556 0.000709 
7778.010637 1.1564 686.9 -0.076 -0.308 21.18 35573.3 MSCL0_1701240187 0.998614 0.000673 0.998117 0.000681 0.997921 0.000690 0.997767 0.000700 0.997839 0.000709 
7778.011390 1.1538 683.3 0.368 0.092 20.84 37364.9 MSCL0_1701240188 0.999407 0.000671 0.998879 0.000679 0.998514 0.000688 0.998346 0.000697 0.998323 0.000707 
7778.012131 1.1513 680.2 0.481 -0.147 21.36 36354.3 MSCL0_1701240189 1.000710 0.000672 1.000232 0.000680 1.000051 0.000688 0.999985 0.000698 1.000000 0.000707 
7778.012871 1.1489 677.9 0.090 -0.294 20.64 38458.9 MSCL0_1701240190 1.002336 0.000670 1.001771 0.000678 1.001477 0.000686 1.001205 0.000695 1.001132 0.000705 
7778.013612 1.1464 672.1 0.101 0.339 21.69 32889.0 MSCL0_1701240191 0.999047 0.000667 0.999050 0.000675 0.999149 0.000683 0.999216 0.000692 0.999224 0.000702 
7778.014353 1.1440 670.2 0.840 -0.505 21.73 33171.2 MSCL0_1701240192 1.000594 0.000666 1.000724 0.000674 1.000824 0.000683 1.000788 0.000692 1.000931 0.000702 
7778.015094 1.1417 664.6 -0.378 0.667 20.83 36329.9 MSCL0_1701240193 1.000623 0.000665 1.000283 0.000673 1.000112 0.000681 1.000101 0.000690 1.000125 0.000700 
