# BJD(TDB)-2450000 airmass sky(mag) dx(pix) dy(pix) fwhm(pix) peak(mag) frame mag_t(r=28.0) mag_t-c_err(r=28.0) mag_c(r=28.0) mag_t(r=30.0) mag_t-c_err(r=30.0) mag_c(r=30.0) mag_t(r=32.0) mag_t-c_err(r=32.0) mag_c(r=32.0) mag_t(r=34.0) mag_t-c_err(r=34.0) mag_c(r=34.0) mag_t(r=36.0) mag_t-c_err(r=36.0) mag_c(r=36.0) 
7777.916959 1.8793 -8.344 -1.143 -0.413 19.77 -11.004 MSCL0_1701240061 -16.97484 0.00100 -17.55125 -16.97936 0.00101 -17.55299 -16.98217 0.00103 -17.55404 -16.98448 0.00104 -17.55500 -16.98647 0.00106 -17.55583 
7777.917700 1.8680 -8.292 -1.892 1.160 19.55 -11.105 MSCL0_1701240062 -17.00750 0.00098 -17.58584 -17.01202 0.00100 -17.58756 -17.01500 0.00101 -17.58895 -17.01718 0.00102 -17.58986 -17.01918 0.00104 -17.59056 
7777.918452 1.8567 -8.275 -1.036 -0.068 21.61 -10.830 MSCL0_1701240063 -17.00763 0.00098 -17.58704 -17.01348 0.00099 -17.58934 -17.01740 0.00100 -17.59088 -17.02014 0.00101 -17.59218 -17.02226 0.00103 -17.59320 
7777.919193 1.8458 -8.290 -0.676 -0.986 19.73 -10.989 MSCL0_1701240064 -16.99814 0.00097 -17.57689 -17.00332 0.00099 -17.57897 -17.00658 0.00100 -17.58059 -17.00934 0.00101 -17.58165 -17.01161 0.00103 -17.58257 
7777.919922 1.8352 -8.569 -1.390 0.167 20.31 -10.610 MSCL0_1701240065 -16.68181 0.00110 -17.25416 -16.68878 0.00112 -17.25678 -16.69339 0.00115 -17.25891 -16.69649 0.00117 -17.26058 -16.69953 0.00120 -17.26137 
7777.920674 1.8243 -8.255 -0.630 0.257 19.37 -10.969 MSCL0_1701240066 -17.01337 0.00096 -17.59308 -17.01965 0.00097 -17.59574 -17.02406 0.00098 -17.59764 -17.02738 0.00099 -17.59930 -17.02996 0.00101 -17.60036 
7777.921415 1.8138 -8.240 -0.865 0.331 20.56 -10.989 MSCL0_1701240067 -17.02387 0.00094 -17.60216 -17.02939 0.00096 -17.60402 -17.03283 0.00097 -17.60537 -17.03561 0.00098 -17.60652 -17.03790 0.00100 -17.60759 
7777.922156 1.8035 -8.232 -2.635 0.248 20.06 -11.002 MSCL0_1701240068 -17.01962 0.00094 -17.60012 -17.02522 0.00095 -17.60255 -17.02938 0.00096 -17.60423 -17.03229 0.00098 -17.60559 -17.03457 0.00099 -17.60637 
7777.922896 1.7933 -8.224 0.188 -0.668 19.95 -10.990 MSCL0_1701240069 -17.02555 0.00093 -17.60445 -17.03073 0.00094 -17.60648 -17.03383 0.00096 -17.60780 -17.03621 0.00097 -17.60900 -17.03842 0.00098 -17.60978 
7777.923637 1.7832 -8.215 -0.606 1.158 19.72 -11.035 MSCL0_1701240070 -17.03062 0.00093 -17.60696 -17.03535 0.00094 -17.60875 -17.03843 0.00095 -17.60999 -17.04057 0.00096 -17.61086 -17.04297 0.00098 -17.61170 
7777.924389 1.7731 -8.204 -1.405 -0.641 20.29 -11.018 MSCL0_1701240071 -17.03129 0.00092 -17.60996 -17.03657 0.00093 -17.61233 -17.03990 0.00094 -17.61386 -17.04256 0.00095 -17.61498 -17.04485 0.00097 -17.61591 
7777.925130 1.7633 -8.202 -0.870 0.329 18.83 -11.050 MSCL0_1701240072 -17.03023 0.00091 -17.61037 -17.03554 0.00093 -17.61254 -17.03908 0.00094 -17.61391 -17.04187 0.00095 -17.61509 -17.04433 0.00096 -17.61593 
7777.925883 1.7534 -8.196 -1.327 -0.158 20.64 -10.972 MSCL0_1701240073 -17.02958 0.00091 -17.61018 -17.03473 0.00092 -17.61210 -17.03811 0.00093 -17.61375 -17.04097 0.00094 -17.61485 -17.04339 0.00096 -17.61588 
7777.926623 1.7439 -8.181 -0.423 0.353 20.30 -10.938 MSCL0_1701240074 -17.03123 0.00090 -17.61012 -17.03686 0.00091 -17.61221 -17.04059 0.00092 -17.61410 -17.04323 0.00094 -17.61525 -17.04526 0.00095 -17.61613 
7777.927364 1.7344 -8.172 -0.938 -0.417 20.30 -10.934 MSCL0_1701240075 -17.03022 0.00089 -17.61127 -17.03652 0.00090 -17.61387 -17.04046 0.00092 -17.61567 -17.04346 0.00093 -17.61711 -17.04602 0.00094 -17.61824 
7777.928116 1.7250 -8.161 -0.891 1.614 20.03 -10.969 MSCL0_1701240076 -17.03616 0.00089 -17.61643 -17.04140 0.00090 -17.61861 -17.04491 0.00091 -17.62011 -17.04743 0.00092 -17.62125 -17.04939 0.00094 -17.62209 
7777.928857 1.7158 -8.137 -0.526 -1.463 18.97 -11.084 MSCL0_1701240077 -17.04336 0.00088 -17.62012 -17.04826 0.00089 -17.62220 -17.05141 0.00090 -17.62389 -17.05391 0.00092 -17.62514 -17.05598 0.00093 -17.62612 
7777.929598 1.7067 -8.126 -1.336 1.667 20.41 -10.972 MSCL0_1701240078 -17.04149 0.00088 -17.62324 -17.04648 0.00089 -17.62538 -17.05014 0.00090 -17.62699 -17.05308 0.00091 -17.62822 -17.05530 0.00092 -17.62899 
7777.930339 1.6978 -8.118 -0.756 -1.323 18.82 -11.095 MSCL0_1701240079 -17.04321 0.00087 -17.62140 -17.04800 0.00088 -17.62347 -17.05087 0.00089 -17.62503 -17.05326 0.00091 -17.62624 -17.05544 0.00092 -17.62712 
7777.931091 1.6888 -8.107 -0.685 0.820 18.59 -11.071 MSCL0_1701240080 -17.04259 0.00087 -17.62187 -17.04743 0.00088 -17.62385 -17.05040 0.00089 -17.62521 -17.05298 0.00090 -17.62628 -17.05520 0.00091 -17.62705 
7777.931832 1.6801 -8.096 -0.871 0.394 20.95 -10.873 MSCL0_1701240081 -17.04122 0.00086 -17.62310 -17.04704 0.00087 -17.62531 -17.05115 0.00088 -17.62710 -17.05390 0.00089 -17.62835 -17.05624 0.00090 -17.62923 
7777.932584 1.6714 -8.092 -0.816 0.109 20.59 -10.937 MSCL0_1701240082 -17.04110 0.00086 -17.62112 -17.04666 0.00087 -17.62342 -17.05034 0.00088 -17.62504 -17.05304 0.00089 -17.62632 -17.05519 0.00090 -17.62728 
7777.933325 1.6629 -8.089 -1.833 -0.465 19.32 -11.003 MSCL0_1701240083 -17.04048 0.00085 -17.61784 -17.04596 0.00086 -17.61992 -17.04979 0.00087 -17.62168 -17.05257 0.00089 -17.62266 -17.05484 0.00090 -17.62350 
7777.934042 1.6548 -8.075 0.628 0.878 19.18 -11.095 MSCL0_1701240084 -17.04164 0.00085 -17.62179 -17.04654 0.00086 -17.62374 -17.04974 0.00087 -17.62509 -17.05204 0.00088 -17.62628 -17.05416 0.00090 -17.62726 
7777.934795 1.6463 -8.068 -1.581 -0.301 19.96 -11.025 MSCL0_1701240085 -17.04255 0.00084 -17.62173 -17.04729 0.00085 -17.62365 -17.05044 0.00086 -17.62508 -17.05267 0.00088 -17.62633 -17.05494 0.00089 -17.62732 
7777.935535 1.6382 -8.055 0.070 -0.208 20.59 -11.035 MSCL0_1701240086 -17.04532 0.00084 -17.62540 -17.04996 0.00085 -17.62725 -17.05273 0.00086 -17.62874 -17.05481 0.00087 -17.62995 -17.05680 0.00088 -17.63068 
7777.936276 1.6301 -8.041 -0.931 0.743 18.83 -11.244 MSCL0_1701240087 -17.05154 0.00083 -17.63154 -17.05527 0.00084 -17.63319 -17.05757 0.00085 -17.63444 -17.05955 0.00086 -17.63540 -17.06141 0.00088 -17.63616 
7777.937017 1.6221 -8.027 -0.486 0.035 18.45 -11.319 MSCL0_1701240088 -17.05652 0.00083 -17.63555 -17.06057 0.00084 -17.63694 -17.06311 0.00085 -17.63811 -17.06509 0.00086 -17.63903 -17.06688 0.00087 -17.63972 
7777.937769 1.6141 -8.031 -0.601 0.594 20.73 -11.063 MSCL0_1701240089 -17.05130 0.00082 -17.63202 -17.05576 0.00083 -17.63405 -17.05843 0.00084 -17.63555 -17.06050 0.00086 -17.63662 -17.06255 0.00087 -17.63747 
7777.938510 1.6064 -8.026 -1.057 -0.928 20.68 -11.074 MSCL0_1701240090 -17.05065 0.00082 -17.63288 -17.05523 0.00083 -17.63470 -17.05829 0.00084 -17.63621 -17.06041 0.00085 -17.63720 -17.06254 0.00087 -17.63800 
7777.939251 1.5987 -8.022 -0.994 0.624 19.20 -11.116 MSCL0_1701240091 -17.04895 0.00082 -17.63061 -17.05318 0.00083 -17.63210 -17.05596 0.00084 -17.63327 -17.05801 0.00085 -17.63427 -17.05992 0.00086 -17.63495 
7777.939991 1.5911 -8.003 -0.889 -0.731 19.50 -11.145 MSCL0_1701240092 -17.05402 0.00081 -17.63723 -17.05839 0.00082 -17.63913 -17.06108 0.00083 -17.64063 -17.06340 0.00084 -17.64161 -17.06544 0.00086 -17.64227 
7777.940732 1.5836 -7.994 -0.811 0.630 19.52 -11.092 MSCL0_1701240093 -17.05228 0.00081 -17.63709 -17.05723 0.00082 -17.63900 -17.06046 0.00083 -17.64050 -17.06277 0.00084 -17.64164 -17.06504 0.00085 -17.64251 
7777.941484 1.5761 -7.995 -1.119 0.160 20.13 -11.103 MSCL0_1701240094 -17.05222 0.00080 -17.63459 -17.05646 0.00081 -17.63618 -17.05920 0.00082 -17.63723 -17.06113 0.00084 -17.63822 -17.06313 0.00085 -17.63904 
7777.942225 1.5688 -7.988 -0.312 0.852 20.77 -11.023 MSCL0_1701240095 -17.04864 0.00080 -17.63399 -17.05378 0.00081 -17.63606 -17.05699 0.00082 -17.63751 -17.05953 0.00084 -17.63873 -17.06171 0.00085 -17.63970 
7777.942966 1.5616 -7.983 -0.883 0.151 18.83 -11.213 MSCL0_1701240096 -17.05147 0.00079 -17.63702 -17.05521 0.00081 -17.63869 -17.05777 0.00082 -17.63991 -17.05987 0.00083 -17.64086 -17.06185 0.00084 -17.64168 
7777.943718 1.5543 -7.976 -0.889 -0.162 19.81 -11.122 MSCL0_1701240097 -17.04987 0.00079 -17.63613 -17.05375 0.00080 -17.63774 -17.05595 0.00081 -17.63900 -17.05776 0.00083 -17.63989 -17.05951 0.00084 -17.64066 
7777.944471 1.5472 -7.970 -0.525 0.322 19.26 -11.132 MSCL0_1701240098 -17.04778 0.00079 -17.63386 -17.05188 0.00080 -17.63583 -17.05463 0.00081 -17.63704 -17.05679 0.00082 -17.63818 -17.05856 0.00084 -17.63893 
7777.945211 1.5402 -7.948 -1.111 0.526 19.54 -11.148 MSCL0_1701240099 -17.05146 0.00078 -17.64062 -17.05629 0.00079 -17.64265 -17.05963 0.00080 -17.64417 -17.06209 0.00081 -17.64516 -17.06430 0.00083 -17.64610 
7777.945940 1.5334 -7.926 -0.162 -0.340 19.90 -11.134 MSCL0_1701240100 -17.05752 0.00078 -17.64813 -17.06149 0.00079 -17.64959 -17.06387 0.00080 -17.65077 -17.06563 0.00081 -17.65171 -17.06753 0.00082 -17.65232 
7777.946681 1.5266 -7.911 -0.428 0.780 20.34 -11.182 MSCL0_1701240101 -17.06087 0.00077 -17.65093 -17.06517 0.00078 -17.65268 -17.06773 0.00079 -17.65400 -17.06967 0.00080 -17.65513 -17.07168 0.00082 -17.65576 
7777.947422 1.5199 -7.905 -1.009 -0.255 19.74 -11.217 MSCL0_1701240102 -17.05793 0.00077 -17.65059 -17.06192 0.00078 -17.65200 -17.06427 0.00079 -17.65319 -17.06595 0.00081 -17.65428 -17.06770 0.00082 -17.65501 
7777.948174 1.5132 -7.897 -0.288 0.064 19.16 -11.346 MSCL0_1701240103 -17.05781 0.00077 -17.64891 -17.06124 0.00078 -17.65025 -17.06322 0.00079 -17.65120 -17.06471 0.00080 -17.65192 -17.06643 0.00081 -17.65256 
7777.948915 1.5066 -7.885 -1.721 0.375 18.75 -11.287 MSCL0_1701240104 -17.05732 0.00076 -17.65050 -17.06071 0.00077 -17.65179 -17.06297 0.00078 -17.65274 -17.06479 0.00080 -17.65344 -17.06695 0.00081 -17.65398 
7777.949656 1.5002 -7.880 -0.413 -0.339 18.09 -11.324 MSCL0_1701240105 -17.05409 0.00076 -17.64781 -17.05768 0.00077 -17.64919 -17.05986 0.00078 -17.65031 -17.06155 0.00080 -17.65116 -17.06350 0.00081 -17.65181 
7777.950385 1.4939 -7.862 -0.503 0.591 18.32 -11.379 MSCL0_1701240106 -17.05928 0.00075 -17.65319 -17.06200 0.00076 -17.65439 -17.06366 0.00078 -17.65540 -17.06534 0.00079 -17.65608 -17.06686 0.00080 -17.65669 
7777.951137 1.4874 -7.852 -0.452 -0.285 18.44 -11.323 MSCL0_1701240107 -17.05785 0.00075 -17.65537 -17.06117 0.00076 -17.65660 -17.06331 0.00077 -17.65747 -17.06493 0.00078 -17.65821 -17.06636 0.00080 -17.65876 
7777.951878 1.4812 -7.942 -0.840 0.527 18.54 -11.274 MSCL0_1701240108 -16.92730 0.00079 -17.52755 -16.93019 0.00080 -17.52883 -16.93194 0.00082 -17.52975 -16.93337 0.00083 -17.53050 -16.93464 0.00085 -17.53100 
7777.952607 1.4751 -8.284 -0.577 0.493 19.08 -10.764 MSCL0_1701240109 -16.42683 0.00103 -17.02651 -16.43002 0.00107 -17.02772 -16.43169 0.00110 -17.02833 -16.43287 0.00113 -17.02872 -16.43483 0.00117 -17.02896 
7777.953358 1.4689 -8.173 0.034 0.943 18.49 -10.981 MSCL0_1701240110 -16.62614 0.00092 -17.21804 -16.62938 0.00094 -17.21917 -16.63143 0.00097 -17.22005 -16.63250 0.00099 -17.22094 -16.63419 0.00102 -17.22148 
7777.954088 1.4630 -8.004 -0.836 0.350 18.35 -11.249 MSCL0_1701240111 -16.82901 0.00082 -17.43984 -16.83172 0.00084 -17.44063 -16.83315 0.00085 -17.44128 -16.83428 0.00087 -17.44196 -16.83568 0.00089 -17.44268 
7777.954828 1.4570 -8.518 -0.147 0.865 19.60 -10.264 MSCL0_1701240112 -15.78260 0.00165 -16.39629 -15.78468 0.00173 -16.39685 -15.78584 0.00181 -16.39697 -15.78745 0.00189 -16.39752 -15.78864 0.00198 -16.39805 
7777.955569 1.4511 -8.222 -0.569 0.156 18.99 -10.814 MSCL0_1701240113 -16.41588 0.00103 -17.02334 -16.41898 0.00106 -17.02447 -16.42042 0.00109 -17.02525 -16.42165 0.00113 -17.02589 -16.42338 0.00116 -17.02594 
7777.956321 1.4452 -8.266 -0.540 -0.019 18.17 -10.614 MSCL0_1701240114 -16.18504 0.00118 -16.79315 -16.18777 0.00122 -16.79407 -16.18948 0.00127 -16.79458 -16.19043 0.00132 -16.79506 -16.19177 0.00137 -16.79543 
7777.957074 1.4394 -7.817 -0.871 0.189 17.98 -11.379 MSCL0_1701240115 -17.02054 0.00074 -17.61559 -17.02336 0.00075 -17.61667 -17.02489 0.00076 -17.61754 -17.02621 0.00077 -17.61836 -17.02781 0.00079 -17.61900 
7777.957814 1.4337 -7.766 -0.593 0.414 18.82 -11.319 MSCL0_1701240116 -17.07254 0.00072 -17.67094 -17.07560 0.00073 -17.67215 -17.07745 0.00074 -17.67316 -17.07880 0.00075 -17.67401 -17.08054 0.00077 -17.67453 
7777.958567 1.4280 -7.815 -0.461 -0.534 18.66 -11.237 MSCL0_1701240117 -16.99796 0.00074 -17.59308 -17.00118 0.00075 -17.59454 -17.00327 0.00076 -17.59554 -17.00520 0.00078 -17.59634 -17.00682 0.00079 -17.59709 
7777.959307 1.4224 -7.827 -0.434 0.900 19.37 -11.291 MSCL0_1701240118 -16.98166 0.00075 -17.58747 -16.98457 0.00076 -17.58872 -16.98623 0.00077 -17.58941 -16.98777 0.00078 -17.59005 -16.98939 0.00080 -17.59085 
7777.960048 1.4169 -7.762 -0.214 -0.118 18.78 -11.368 MSCL0_1701240119 -17.06767 0.00071 -17.66666 -17.07076 0.00072 -17.66776 -17.07249 0.00073 -17.66862 -17.07378 0.00075 -17.66921 -17.07560 0.00076 -17.66972 
7777.960789 1.4115 -7.787 -0.877 0.344 18.69 -11.269 MSCL0_1701240120 -17.03834 0.00072 -17.64118 -17.04183 0.00073 -17.64251 -17.04408 0.00074 -17.64336 -17.04590 0.00076 -17.64415 -17.04757 0.00077 -17.64461 
7777.961530 1.4061 -7.762 0.456 -0.361 19.18 -11.275 MSCL0_1701240121 -17.06674 0.00071 -17.66823 -17.06992 0.00072 -17.66947 -17.07183 0.00073 -17.67043 -17.07324 0.00074 -17.67098 -17.07464 0.00076 -17.67156 
7777.962270 1.4008 -7.747 -0.804 0.534 18.58 -11.399 MSCL0_1701240122 -17.07649 0.00071 -17.67754 -17.07913 0.00072 -17.67837 -17.08047 0.00073 -17.67919 -17.08158 0.00074 -17.67982 -17.08302 0.00075 -17.68040 
7777.963011 1.3955 -7.746 -0.424 0.411 17.81 -11.595 MSCL0_1701240123 -17.07390 0.00070 -17.67538 -17.07587 0.00071 -17.67611 -17.07717 0.00072 -17.67663 -17.07817 0.00073 -17.67723 -17.07937 0.00075 -17.67764 
7777.963763 1.3903 -7.738 -0.171 -0.671 18.29 -11.386 MSCL0_1701240124 -17.07262 0.00070 -17.67352 -17.07570 0.00071 -17.67474 -17.07765 0.00072 -17.67556 -17.07903 0.00073 -17.67628 -17.08079 0.00074 -17.67691 
7777.964504 1.3851 -7.718 -0.667 1.451 18.05 -11.502 MSCL0_1701240125 -17.07561 0.00070 -17.67738 -17.07804 0.00071 -17.67817 -17.07943 0.00072 -17.67879 -17.08066 0.00073 -17.67944 -17.08207 0.00074 -17.67995 
7777.965257 1.3800 -7.704 -0.196 -0.689 18.72 -11.403 MSCL0_1701240126 -17.06885 0.00070 -17.67284 -17.07180 0.00071 -17.67411 -17.07373 0.00072 -17.67491 -17.07522 0.00073 -17.67561 -17.07665 0.00074 -17.67611 
7777.965997 1.3750 -7.701 0.014 0.757 18.58 -11.268 MSCL0_1701240127 -17.05826 0.00070 -17.66180 -17.06184 0.00071 -17.66340 -17.06420 0.00072 -17.66443 -17.06621 0.00073 -17.66524 -17.06800 0.00074 -17.66563 
7777.966738 1.3700 -7.679 -0.535 -0.159 18.49 -11.286 MSCL0_1701240128 -17.05749 0.00069 -17.65959 -17.06110 0.00070 -17.66074 -17.06351 0.00072 -17.66170 -17.06521 0.00073 -17.66237 -17.06705 0.00074 -17.66308 
7777.967479 1.3651 -7.699 -0.360 0.473 18.16 -11.397 MSCL0_1701240129 -17.00145 0.00071 -17.60246 -17.00399 0.00072 -17.60333 -17.00556 0.00073 -17.60403 -17.00694 0.00074 -17.60451 -17.00852 0.00076 -17.60500 
7777.968231 1.3602 -7.632 -0.662 0.081 18.23 -11.452 MSCL0_1701240130 -17.06743 0.00069 -17.66937 -17.06976 0.00070 -17.67029 -17.07115 0.00071 -17.67105 -17.07237 0.00072 -17.67168 -17.07368 0.00073 -17.67221 
7777.968972 1.3554 -7.613 -0.493 -0.039 17.91 -11.467 MSCL0_1701240131 -17.06912 0.00068 -17.67091 -17.07165 0.00069 -17.67203 -17.07324 0.00070 -17.67282 -17.07458 0.00071 -17.67340 -17.07612 0.00072 -17.67393 
7777.969713 1.3507 -7.617 0.124 -0.087 18.19 -11.520 MSCL0_1701240132 -17.05470 0.00069 -17.65729 -17.05719 0.00069 -17.65795 -17.05858 0.00071 -17.65871 -17.05967 0.00072 -17.65926 -17.06101 0.00073 -17.65968 
7777.970465 1.3459 -7.585 -0.438 0.382 18.19 -11.534 MSCL0_1701240133 -17.07366 0.00068 -17.67640 -17.07599 0.00068 -17.67734 -17.07756 0.00069 -17.67811 -17.07857 0.00071 -17.67866 -17.07995 0.00072 -17.67906 
7777.971206 1.3413 -7.573 -0.195 0.103 17.96 -11.435 MSCL0_1701240134 -17.07142 0.00068 -17.67391 -17.07431 0.00069 -17.67505 -17.07597 0.00070 -17.67595 -17.07739 0.00071 -17.67661 -17.07893 0.00072 -17.67721 
7777.971958 1.3366 -7.579 -0.281 0.396 17.46 -11.453 MSCL0_1701240135 -17.05817 0.00068 -17.66235 -17.06090 0.00069 -17.66358 -17.06232 0.00070 -17.66450 -17.06366 0.00071 -17.66524 -17.06530 0.00072 -17.66592 
7777.972699 1.3321 -7.627 -0.142 -0.332 18.27 -11.325 MSCL0_1701240136 -16.98215 0.00070 -17.58858 -16.98539 0.00071 -17.58971 -16.98719 0.00072 -17.59070 -16.98858 0.00073 -17.59143 -16.98989 0.00074 -17.59201 
7777.973439 1.3276 -7.628 -0.733 0.245 18.45 -11.244 MSCL0_1701240137 -16.95434 0.00070 -17.56221 -16.95755 0.00071 -17.56343 -16.95974 0.00072 -17.56437 -16.96120 0.00074 -17.56498 -16.96284 0.00075 -17.56546 
7777.974192 1.3231 -7.544 0.080 -0.149 18.83 -11.176 MSCL0_1701240138 -17.05271 0.00067 -17.66204 -17.05725 0.00068 -17.66378 -17.06015 0.00069 -17.66492 -17.06221 0.00070 -17.66591 -17.06422 0.00071 -17.66666 
7777.974932 1.3187 -7.604 -0.772 0.298 18.33 -11.213 MSCL0_1701240139 -16.95894 0.00070 -17.57254 -16.96251 0.00071 -17.57411 -16.96472 0.00072 -17.57539 -16.96651 0.00074 -17.57627 -16.96832 0.00075 -17.57679 
7777.975685 1.3143 -7.701 0.062 0.070 18.18 -11.227 MSCL0_1701240140 -16.88424 0.00072 -17.48241 -16.88734 0.00074 -17.48361 -16.88937 0.00075 -17.48438 -16.89088 0.00076 -17.48501 -16.89233 0.00078 -17.48553 
7777.976437 1.3100 -8.380 0.584 1.208 19.34 -9.971 MSCL0_1701240141 -15.43650 0.00205 -16.06310 -15.44019 0.00216 -16.06415 -15.44274 0.00227 -16.06517 -15.44441 0.00238 -16.06609 -15.44613 0.00249 -16.06671 
7777.977178 1.3058 -8.528 77.631 -53.593 18.81 -8.941 MSCL0_1701240142 -13.35247 0.01313 -14.34559 -13.36072 0.01393 -14.35238 -13.36965 0.01471 -14.35654 -13.37472 0.01554 -14.35775 -13.37831 0.01638 -14.35781 
7777.977919 1.3016 -8.342 -2.464 -0.972 19.29 -9.340 MSCL0_1701240143 -14.52739 0.00425 -15.12511 -14.53004 0.00451 -15.12704 -14.53208 0.00478 -15.12650 -14.53154 0.00505 -15.12705 -14.53088 0.00533 -15.12764 
7777.978659 1.2974 -8.023 -3.881 -0.876 18.94 -10.323 MSCL0_1701240144 -15.91830 0.00130 -16.51693 -15.92108 0.00135 -16.51814 -15.92307 0.00141 -16.51944 -15.92409 0.00146 -16.51976 -15.92546 0.00152 -16.52024 
7777.979388 1.2934 -7.492 -1.823 -0.343 20.24 -11.232 MSCL0_1701240145 -17.05967 0.00066 -17.66383 -17.06319 0.00067 -17.66523 -17.06544 0.00068 -17.66638 -17.06732 0.00069 -17.66729 -17.06903 0.00070 -17.66779 
7777.980141 1.2893 -7.461 0.162 0.278 18.34 -11.555 MSCL0_1701240146 -17.08728 0.00065 -17.69223 -17.08957 0.00066 -17.69310 -17.09086 0.00066 -17.69384 -17.09208 0.00067 -17.69447 -17.09338 0.00068 -17.69504 
7777.980882 1.2853 -7.458 -0.020 -0.527 17.94 -11.494 MSCL0_1701240147 -17.08742 0.00065 -17.69409 -17.08994 0.00065 -17.69521 -17.09137 0.00066 -17.69606 -17.09256 0.00067 -17.69677 -17.09387 0.00068 -17.69717 
7777.981634 1.2813 -7.454 -0.626 0.460 17.68 -11.537 MSCL0_1701240148 -17.09119 0.00064 -17.69509 -17.09349 0.00065 -17.69613 -17.09477 0.00066 -17.69686 -17.09623 0.00067 -17.69740 -17.09768 0.00068 -17.69779 
7777.982386 1.2773 -7.459 0.256 -0.299 17.97 -11.538 MSCL0_1701240149 -17.08748 0.00064 -17.69084 -17.08987 0.00065 -17.69180 -17.09105 0.00066 -17.69258 -17.09212 0.00067 -17.69316 -17.09349 0.00068 -17.69368 
7777.983127 1.2734 -7.456 0.190 0.449 17.68 -11.624 MSCL0_1701240150 -17.08945 0.00064 -17.69179 -17.09145 0.00065 -17.69262 -17.09268 0.00066 -17.69336 -17.09375 0.00067 -17.69397 -17.09498 0.00068 -17.69454 
7777.983879 1.2695 -7.451 -0.873 -0.309 17.17 -11.693 MSCL0_1701240151 -17.08923 0.00064 -17.69319 -17.09105 0.00065 -17.69417 -17.09237 0.00066 -17.69481 -17.09340 0.00067 -17.69537 -17.09452 0.00068 -17.69588 
7777.984620 1.2657 -7.443 0.440 0.456 17.87 -11.580 MSCL0_1701240152 -17.08598 0.00064 -17.68894 -17.08814 0.00065 -17.68976 -17.08940 0.00066 -17.69044 -17.09056 0.00067 -17.69094 -17.09184 0.00068 -17.69136 
7777.985372 1.2619 -7.436 0.188 -0.667 17.13 -11.744 MSCL0_1701240153 -17.08633 0.00064 -17.68795 -17.08809 0.00065 -17.68866 -17.08907 0.00065 -17.68923 -17.09001 0.00066 -17.68980 -17.09131 0.00067 -17.69029 
