# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=28.0) err(r=28.0) flux(r=30.0) err(r=30.0) flux(r=32.0) err(r=32.0) flux(r=34.0) err(r=34.0) flux(r=36.0) err(r=36.0) 
7777.934945 1.6447 646.6 -0.824 -0.159 18.43 22108.5 MSCL1_1701240142 1.003401 0.001452 1.003836 0.001463 1.004389 0.001474 1.004630 0.001486 1.004774 0.001499 
7777.935234 1.6415 643.7 0.673 -0.613 19.23 23073.4 MSCL1_1701240143 0.998908 0.001442 0.999466 0.001453 1.000032 0.001464 1.000668 0.001477 1.001270 0.001490 
7777.935512 1.6384 638.1 1.221 -0.169 19.09 22554.9 MSCL1_1701240144 1.001342 0.001440 1.001490 0.001450 1.001775 0.001462 1.001830 0.001473 1.002212 0.001486 
7777.935802 1.6353 633.3 0.892 0.215 18.63 23718.0 MSCL1_1701240145 1.002389 0.001439 1.002727 0.001449 1.002766 0.001460 1.003202 0.001472 1.003768 0.001485 
7777.936091 1.6321 629.6 0.568 0.345 18.56 24799.5 MSCL1_1701240146 1.003673 0.001435 1.003477 0.001444 1.003631 0.001455 1.003607 0.001467 1.003780 0.001479 
7777.936357 1.6292 626.3 -0.564 1.151 16.79 28734.1 MSCL1_1701240147 0.999892 0.001425 0.999570 0.001434 0.999574 0.001445 0.999524 0.001456 0.999603 0.001468 
7777.936623 1.6264 623.0 0.885 -0.737 16.28 32851.3 MSCL1_1701240148 1.001487 0.001424 1.000806 0.001433 1.000496 0.001443 1.000494 0.001454 1.000654 0.001466 
7777.936913 1.6232 619.3 -0.091 -0.638 16.76 29090.5 MSCL1_1701240149 1.004262 0.001424 1.003789 0.001433 1.003697 0.001444 1.003701 0.001455 1.003906 0.001467 
7777.937190 1.6203 616.3 0.214 0.788 17.44 28594.5 MSCL1_1701240150 1.001869 0.001417 1.001838 0.001426 1.001430 0.001436 1.001412 0.001447 1.001506 0.001459 
7777.937480 1.6172 621.5 0.126 1.335 18.25 26960.4 MSCL1_1701240151 1.002973 0.001417 1.002528 0.001426 1.002418 0.001437 1.002361 0.001448 1.002430 0.001460 
7777.937758 1.6142 625.5 0.400 0.843 19.04 23356.7 MSCL1_1701240152 1.002351 0.001413 1.002457 0.001423 1.002667 0.001434 1.002763 0.001445 1.003295 0.001458 
7777.938035 1.6113 623.3 0.400 -0.205 19.06 23319.4 MSCL1_1701240153 1.000654 0.001407 1.000889 0.001417 1.001183 0.001429 1.001541 0.001441 1.001933 0.001453 
7777.938325 1.6083 620.3 0.596 -1.175 18.21 26414.3 MSCL1_1701240154 1.001505 0.001404 1.001502 0.001413 1.001229 0.001424 1.001021 0.001435 1.000842 0.001446 
7777.938602 1.6054 621.4 -0.226 -0.780 20.47 21268.2 MSCL1_1701240155 0.998083 0.001397 0.998726 0.001408 0.999150 0.001420 0.999448 0.001432 0.999646 0.001444 
7777.938892 1.6024 620.7 -0.642 1.135 17.70 26950.9 MSCL1_1701240156 0.998093 0.001394 0.998061 0.001404 0.998621 0.001416 0.998693 0.001427 0.998965 0.001440 
7777.939181 1.5994 623.8 -0.422 1.077 17.52 24647.5 MSCL1_1701240157 0.998696 0.001392 0.998956 0.001402 0.998976 0.001413 0.999521 0.001426 0.999707 0.001438 
7777.939447 1.5966 617.0 0.733 -0.316 17.52 26137.8 MSCL1_1701240158 1.000000 0.001388 1.000109 0.001398 0.999796 0.001409 0.999734 0.001420 0.999734 0.001432 
7777.939737 1.5937 612.6 0.357 -0.672 18.13 22851.4 MSCL1_1701240159 0.996956 0.001381 0.997421 0.001391 0.997809 0.001403 0.998313 0.001415 0.998548 0.001427 
7777.940014 1.5909 606.3 0.058 -1.271 18.05 27037.4 MSCL1_1701240160 1.000361 0.001382 1.000313 0.001392 1.000384 0.001403 1.000455 0.001415 1.000676 0.001427 
7777.940292 1.5880 603.3 -0.340 1.081 16.10 29670.2 MSCL1_1701240161 0.995890 0.001372 0.995945 0.001382 0.995777 0.001392 0.995828 0.001404 0.996057 0.001416 
7777.940582 1.5851 601.8 0.360 1.786 16.77 25504.8 MSCL1_1701240162 0.998539 0.001372 0.998660 0.001382 0.998756 0.001393 0.999106 0.001404 0.999441 0.001417 
7777.940859 1.5823 601.7 0.238 -0.853 17.22 27121.8 MSCL1_1701240163 0.998075 0.001369 0.997865 0.001379 0.997982 0.001390 0.998200 0.001401 0.998698 0.001414 
7777.941149 1.5794 606.3 -0.170 -0.258 19.61 22603.7 MSCL1_1701240164 0.996928 0.001365 0.996752 0.001375 0.996674 0.001385 0.997057 0.001397 0.997308 0.001410 
7777.941438 1.5765 605.8 -0.165 -0.541 18.63 25826.3 MSCL1_1701240165 1.001247 0.001368 1.000786 0.001377 1.000762 0.001388 1.000756 0.001400 1.000846 0.001412 
7777.941716 1.5738 603.1 -0.399 0.446 17.81 25691.7 MSCL1_1701240166 1.000986 0.001364 1.000823 0.001374 1.000849 0.001385 1.000819 0.001396 1.000828 0.001409 
7777.942005 1.5709 599.3 1.610 0.905 18.85 22651.6 MSCL1_1701240167 0.995619 0.001355 0.996263 0.001366 0.996790 0.001377 0.996826 0.001389 0.997055 0.001402 
7777.942283 1.5682 603.6 -0.251 0.981 19.38 21829.6 MSCL1_1701240168 0.998746 0.001355 0.999068 0.001366 0.999476 0.001377 0.999769 0.001389 1.000277 0.001402 
7777.942561 1.5655 607.1 -0.374 -0.271 17.19 25934.8 MSCL1_1701240169 0.995148 0.001349 0.994968 0.001359 0.995238 0.001370 0.995409 0.001382 0.995563 0.001394 
7777.942839 1.5628 602.4 -0.162 -1.212 16.63 27903.3 MSCL1_1701240170 0.996109 0.001345 0.995595 0.001355 0.995444 0.001365 0.995448 0.001377 0.995625 0.001389 
7777.943116 1.5601 597.5 0.341 0.941 17.49 25925.2 MSCL1_1701240171 0.996258 0.001342 0.996037 0.001352 0.996113 0.001363 0.996177 0.001374 0.996298 0.001387 
7777.943394 1.5574 595.8 -0.434 0.747 19.32 22372.3 MSCL1_1701240172 0.995924 0.001340 0.995814 0.001350 0.995862 0.001361 0.995614 0.001372 0.995978 0.001385 
7777.943683 1.5546 597.6 0.056 -0.025 18.43 25249.6 MSCL1_1701240173 0.993003 0.001332 0.992420 0.001341 0.992340 0.001352 0.992638 0.001364 0.992831 0.001376 
7777.943973 1.5519 595.8 -0.271 -1.184 17.61 26821.0 MSCL1_1701240174 1.000609 0.001340 1.000491 0.001350 1.000368 0.001361 1.000355 0.001373 1.000307 0.001385 
7777.944262 1.5491 594.3 -0.277 0.285 18.47 23086.5 MSCL1_1701240175 0.995456 0.001331 0.995469 0.001341 0.995468 0.001352 0.995644 0.001364 0.996070 0.001377 
7777.944528 1.5466 596.3 0.740 0.705 17.85 28366.7 MSCL1_1701240176 0.994166 0.001326 0.993973 0.001336 0.993906 0.001347 0.993829 0.001359 0.993796 0.001371 
7777.944818 1.5439 590.5 0.454 -0.453 17.13 27947.3 MSCL1_1701240177 0.999168 0.001329 0.999104 0.001339 0.999452 0.001351 0.999548 0.001362 0.999597 0.001374 
7777.945096 1.5413 583.2 0.112 1.124 18.51 24109.9 MSCL1_1701240178 0.991969 0.001317 0.992134 0.001327 0.992218 0.001338 0.992674 0.001350 0.992868 0.001362 
7777.945350 1.5389 576.6 -0.675 0.640 19.73 22677.7 MSCL1_1701240179 0.990555 0.001311 0.990712 0.001321 0.990920 0.001332 0.991167 0.001343 0.991013 0.001355 
7777.945628 1.5363 570.8 0.917 -1.190 18.67 25058.2 MSCL1_1701240180 0.994722 0.001312 0.994992 0.001323 0.995113 0.001333 0.995488 0.001345 0.995673 0.001357 
7777.945894 1.5339 569.0 0.708 -1.009 17.64 28449.8 MSCL1_1701240181 0.994827 0.001309 0.994623 0.001319 0.994552 0.001330 0.994889 0.001342 0.995315 0.001354 
7777.946172 1.5313 562.9 0.116 0.676 18.32 27755.2 MSCL1_1701240182 0.989761 0.001300 0.989365 0.001310 0.989152 0.001320 0.988822 0.001331 0.988748 0.001343 
7777.946461 1.5287 559.0 -0.068 1.266 17.96 29140.4 MSCL1_1701240183 0.994465 0.001301 0.994419 0.001311 0.994695 0.001322 0.994764 0.001333 0.994917 0.001345 
7777.946727 1.5262 559.1 0.867 0.494 20.88 21840.3 MSCL1_1701240184 0.991719 0.001297 0.992291 0.001308 0.992717 0.001319 0.992964 0.001330 0.993267 0.001343 
7777.947005 1.5237 553.5 0.378 -0.382 17.40 28746.8 MSCL1_1701240185 0.990129 0.001290 0.989709 0.001300 0.989394 0.001310 0.989191 0.001321 0.989225 0.001332 
7777.947295 1.5211 555.4 -0.984 0.199 19.19 23515.6 MSCL1_1701240186 0.990372 0.001289 0.990241 0.001299 0.990475 0.001310 0.990394 0.001321 0.990569 0.001333 
7777.947561 1.5187 556.5 0.110 -0.175 18.61 26327.2 MSCL1_1701240187 0.990086 0.001286 0.990034 0.001296 0.990249 0.001307 0.990313 0.001318 0.990498 0.001330 
7777.947850 1.5161 556.7 0.568 -0.734 17.93 28211.4 MSCL1_1701240188 0.992511 0.001287 0.991915 0.001296 0.991254 0.001306 0.991281 0.001317 0.991676 0.001330 
7777.948139 1.5135 553.4 0.931 -0.078 17.96 30115.9 MSCL1_1701240189 0.993371 0.001286 0.993076 0.001295 0.992970 0.001306 0.993038 0.001317 0.993222 0.001329 
7777.948417 1.5110 550.4 0.154 0.663 16.15 35802.1 MSCL1_1701240190 0.991435 0.001278 0.990493 0.001287 0.990353 0.001298 0.990031 0.001308 0.990003 0.001320 
7777.948707 1.5085 548.2 -0.272 1.108 17.89 29182.0 MSCL1_1701240191 0.988362 0.001273 0.988001 0.001282 0.987847 0.001293 0.987851 0.001304 0.988095 0.001316 
7777.948996 1.5059 548.7 -1.034 0.065 16.34 31108.9 MSCL1_1701240192 0.988639 0.001270 0.988243 0.001279 0.987885 0.001289 0.987643 0.001300 0.987753 0.001312 
7777.949285 1.5034 550.9 -0.845 -0.480 17.84 27750.2 MSCL1_1701240193 0.988994 0.001269 0.988636 0.001278 0.988564 0.001289 0.988577 0.001300 0.988613 0.001312 
7777.949563 1.5010 550.7 0.515 -0.542 15.84 29644.4 MSCL1_1701240194 0.986569 0.001264 0.986293 0.001274 0.986140 0.001284 0.986134 0.001296 0.986227 0.001308 
