# BJD(TDB)-2450000 airmass sky(mag) dx(pix) dy(pix) fwhm(pix) peak(mag) frame mag_t(r=28.0) mag_t-c_err(r=28.0) mag_c(r=28.0) mag_t(r=30.0) mag_t-c_err(r=30.0) mag_c(r=30.0) mag_t(r=32.0) mag_t-c_err(r=32.0) mag_c(r=32.0) mag_t(r=34.0) mag_t-c_err(r=34.0) mag_c(r=34.0) mag_t(r=36.0) mag_t-c_err(r=36.0) mag_c(r=36.0) 
7777.980882 1.2853 -7.456 -0.020 -0.527 18.36 -11.494 MSCL0_1701240147 -17.08742 0.00065 -17.30458 -17.08994 0.00065 -17.30562 -17.09137 0.00066 -17.30654 -17.09256 0.00067 -17.30717 -17.09387 0.00068 -17.30765 
7777.981634 1.2813 -7.453 -0.626 0.460 18.16 -11.537 MSCL0_1701240148 -17.09119 0.00064 -17.30598 -17.09349 0.00065 -17.30706 -17.09477 0.00066 -17.30774 -17.09623 0.00067 -17.30835 -17.09768 0.00068 -17.30866 
7777.982386 1.2773 -7.458 0.256 -0.299 18.40 -11.538 MSCL0_1701240149 -17.08748 0.00064 -17.30171 -17.08987 0.00065 -17.30260 -17.09105 0.00066 -17.30335 -17.09212 0.00067 -17.30391 -17.09349 0.00068 -17.30441 
7777.983127 1.2734 -7.455 0.190 0.449 18.09 -11.624 MSCL0_1701240150 -17.08945 0.00064 -17.30224 -17.09145 0.00065 -17.30315 -17.09268 0.00066 -17.30381 -17.09375 0.00067 -17.30434 -17.09498 0.00068 -17.30483 
7777.983879 1.2695 -7.450 -0.873 -0.309 17.55 -11.693 MSCL0_1701240151 -17.08923 0.00064 -17.30348 -17.09105 0.00065 -17.30442 -17.09237 0.00066 -17.30514 -17.09340 0.00067 -17.30564 -17.09452 0.00068 -17.30612 
7777.984620 1.2657 -7.442 0.440 0.456 18.36 -11.580 MSCL0_1701240152 -17.08598 0.00064 -17.29955 -17.08814 0.00065 -17.30036 -17.08940 0.00066 -17.30107 -17.09056 0.00067 -17.30164 -17.09184 0.00068 -17.30201 
7777.985372 1.2619 -7.434 0.188 -0.667 17.30 -11.744 MSCL0_1701240153 -17.08633 0.00064 -17.29813 -17.08809 0.00065 -17.29884 -17.08907 0.00065 -17.29955 -17.09001 0.00066 -17.30017 -17.09131 0.00067 -17.30060 
7777.986125 1.2582 -7.423 -0.632 0.901 18.19 -11.603 MSCL0_1701240154 -17.09061 0.00063 -17.30398 -17.09253 0.00064 -17.30479 -17.09381 0.00065 -17.30548 -17.09470 0.00066 -17.30602 -17.09590 0.00067 -17.30639 
7777.986865 1.2545 -7.423 0.196 -0.346 17.95 -11.537 MSCL0_1701240155 -17.07855 0.00064 -17.29295 -17.08107 0.00064 -17.29404 -17.08279 0.00065 -17.29496 -17.08416 0.00066 -17.29567 -17.08554 0.00067 -17.29626 
7777.987606 1.2509 -7.418 -0.091 0.000 18.33 -11.554 MSCL0_1701240156 -17.08014 0.00063 -17.29409 -17.08254 0.00064 -17.29510 -17.08411 0.00065 -17.29597 -17.08539 0.00066 -17.29668 -17.08682 0.00067 -17.29725 
7777.988347 1.2473 -7.396 -0.437 -0.041 17.84 -11.641 MSCL0_1701240157 -17.09801 0.00063 -17.31137 -17.10006 0.00064 -17.31229 -17.10130 0.00064 -17.31285 -17.10243 0.00065 -17.31334 -17.10372 0.00066 -17.31379 
7777.989088 1.2438 -7.379 0.410 0.004 18.12 -11.620 MSCL0_1701240158 -17.10636 0.00062 -17.31938 -17.10864 0.00063 -17.32048 -17.11001 0.00064 -17.32134 -17.11111 0.00065 -17.32205 -17.11248 0.00066 -17.32249 
7777.989840 1.2402 -7.365 -0.510 0.403 18.39 -11.541 MSCL0_1701240159 -17.10569 0.00062 -17.32048 -17.10825 0.00063 -17.32155 -17.10997 0.00064 -17.32249 -17.11130 0.00065 -17.32329 -17.11287 0.00065 -17.32399 
7777.990581 1.2368 -7.352 0.360 -0.938 16.81 -11.660 MSCL0_1701240160 -17.11175 0.00062 -17.32310 -17.11377 0.00063 -17.32389 -17.11484 0.00063 -17.32463 -17.11578 0.00064 -17.32510 -17.11692 0.00065 -17.32554 
7777.991321 1.2333 -7.335 -0.310 0.783 17.54 -11.725 MSCL0_1701240161 -17.11808 0.00061 -17.32984 -17.11981 0.00062 -17.33062 -17.12088 0.00063 -17.33116 -17.12177 0.00064 -17.33164 -17.12292 0.00065 -17.33200 
7777.992051 1.2300 -7.324 -0.060 -0.722 17.83 -11.644 MSCL0_1701240162 -17.12030 0.00061 -17.33294 -17.12191 0.00062 -17.33359 -17.12287 0.00063 -17.33423 -17.12390 0.00064 -17.33472 -17.12506 0.00065 -17.33517 
7777.992791 1.2267 -7.309 0.262 0.611 17.05 -11.816 MSCL0_1701240163 -17.12151 0.00061 -17.33273 -17.12309 0.00062 -17.33354 -17.12412 0.00063 -17.33420 -17.12504 0.00064 -17.33472 -17.12623 0.00065 -17.33515 
7777.993543 1.2233 -7.393 0.043 -0.234 17.71 -11.690 MSCL0_1701240164 -16.98964 0.00065 -17.19897 -16.99108 0.00066 -17.19961 -16.99177 0.00067 -17.20022 -16.99243 0.00068 -17.20074 -16.99363 0.00069 -17.20128 
7777.994283 1.2200 -7.292 -0.130 0.229 17.51 -11.781 MSCL0_1701240165 -17.12069 0.00061 -17.32952 -17.12226 0.00062 -17.33029 -17.12327 0.00062 -17.33089 -17.12401 0.00063 -17.33134 -17.12534 0.00064 -17.33186 
7777.995036 1.2167 -7.282 0.130 -0.014 17.79 -11.723 MSCL0_1701240166 -17.12065 0.00061 -17.32948 -17.12228 0.00062 -17.33018 -17.12323 0.00062 -17.33072 -17.12414 0.00063 -17.33122 -17.12524 0.00064 -17.33165 
7777.995776 1.2135 -7.272 0.097 0.143 17.59 -11.742 MSCL0_1701240167 -17.12207 0.00061 -17.33198 -17.12385 0.00061 -17.33280 -17.12497 0.00062 -17.33338 -17.12604 0.00063 -17.33386 -17.12734 0.00064 -17.33426 
7777.996506 1.2104 -7.266 -0.219 0.035 17.30 -11.894 MSCL0_1701240168 -17.12276 0.00060 -17.33055 -17.12413 0.00061 -17.33129 -17.12506 0.00062 -17.33181 -17.12584 0.00063 -17.33233 -17.12701 0.00064 -17.33285 
7777.997246 1.2073 -7.251 0.506 0.056 17.37 -11.878 MSCL0_1701240169 -17.12718 0.00060 -17.33331 -17.12862 0.00061 -17.33405 -17.12952 0.00062 -17.33462 -17.13026 0.00062 -17.33511 -17.13149 0.00063 -17.33553 
7777.997987 1.2042 -7.245 -0.143 -0.052 21.45 -11.444 MSCL0_1701240170 -17.12717 0.00060 -17.33984 -17.12981 0.00061 -17.34063 -17.13112 0.00062 -17.34138 -17.13235 0.00063 -17.34188 -17.13410 0.00064 -17.34229 
7777.998728 1.2011 -7.240 0.306 0.087 21.23 -11.378 MSCL0_1701240171 -17.12460 0.00060 -17.33694 -17.12769 0.00061 -17.33786 -17.12928 0.00062 -17.33850 -17.13050 0.00063 -17.33911 -17.13224 0.00064 -17.33955 
7777.999469 1.1981 -7.239 0.135 0.226 21.43 -11.376 MSCL0_1701240172 -17.12635 0.00060 -17.33562 -17.12917 0.00061 -17.33641 -17.13048 0.00062 -17.33702 -17.13172 0.00062 -17.33746 -17.13331 0.00063 -17.33796 
7778.000221 1.1951 -7.230 0.117 -0.118 21.73 -11.350 MSCL0_1701240173 -17.12598 0.00060 -17.33654 -17.12906 0.00061 -17.33730 -17.13065 0.00062 -17.33792 -17.13198 0.00062 -17.33830 -17.13352 0.00063 -17.33875 
7778.000962 1.1921 -7.216 -0.225 0.250 21.63 -11.365 MSCL0_1701240174 -17.12788 0.00060 -17.33642 -17.13095 0.00060 -17.33735 -17.13271 0.00061 -17.33794 -17.13405 0.00062 -17.33857 -17.13568 0.00063 -17.33896 
7778.001714 1.1891 -7.216 -0.027 0.037 21.44 -11.373 MSCL0_1701240175 -17.12576 0.00060 -17.33491 -17.12882 0.00060 -17.33575 -17.13028 0.00061 -17.33639 -17.13153 0.00062 -17.33696 -17.13324 0.00063 -17.33745 
7778.002455 1.1862 -7.212 0.371 0.271 21.70 -11.361 MSCL0_1701240176 -17.12489 0.00060 -17.33186 -17.12797 0.00060 -17.33272 -17.12978 0.00061 -17.33348 -17.13105 0.00062 -17.33405 -17.13264 0.00063 -17.33455 
7778.003195 1.1834 -7.201 0.165 -0.059 20.98 -11.456 MSCL0_1701240177 -17.12748 0.00059 -17.33333 -17.13013 0.00060 -17.33415 -17.13150 0.00061 -17.33483 -17.13279 0.00062 -17.33543 -17.13440 0.00063 -17.33580 
7778.003948 1.1805 -7.195 0.236 0.017 20.94 -11.466 MSCL0_1701240178 -17.13040 0.00059 -17.33379 -17.13292 0.00060 -17.33451 -17.13423 0.00061 -17.33505 -17.13544 0.00062 -17.33550 -17.13682 0.00062 -17.33584 
7778.004688 1.1777 -7.185 -0.096 0.552 21.57 -11.421 MSCL0_1701240179 -17.13158 0.00059 -17.33261 -17.13395 0.00060 -17.33332 -17.13534 0.00060 -17.33393 -17.13652 0.00061 -17.33449 -17.13805 0.00062 -17.33488 
7778.005429 1.1750 -7.169 0.284 -0.229 21.04 -11.450 MSCL0_1701240180 -17.13046 0.00059 -17.33322 -17.13330 0.00059 -17.33393 -17.13473 0.00060 -17.33457 -17.13592 0.00061 -17.33509 -17.13748 0.00062 -17.33553 
7778.006158 1.1723 -7.154 0.061 -0.328 20.75 -11.480 MSCL0_1701240181 -17.12842 0.00059 -17.32963 -17.13098 0.00060 -17.33044 -17.13242 0.00060 -17.33095 -17.13368 0.00061 -17.33138 -17.13523 0.00062 -17.33172 
7778.006911 1.1695 -7.128 0.494 0.069 20.94 -11.422 MSCL0_1701240182 -17.12887 0.00059 -17.33023 -17.13150 0.00059 -17.33115 -17.13286 0.00060 -17.33186 -17.13391 0.00061 -17.33240 -17.13534 0.00062 -17.33278 
7778.007651 1.1668 -7.118 0.000 0.449 21.95 -11.355 MSCL0_1701240183 -17.13064 0.00058 -17.33040 -17.13349 0.00059 -17.33126 -17.13495 0.00060 -17.33193 -17.13624 0.00061 -17.33252 -17.13782 0.00061 -17.33304 
7778.008404 1.1642 -7.110 0.123 -0.465 21.54 -11.357 MSCL0_1701240184 -17.12941 0.00058 -17.32960 -17.13236 0.00059 -17.33063 -17.13386 0.00060 -17.33129 -17.13498 0.00061 -17.33180 -17.13640 0.00061 -17.33226 
7778.009144 1.1616 -7.103 0.180 0.523 21.39 -11.392 MSCL0_1701240185 -17.13160 0.00058 -17.33039 -17.13471 0.00059 -17.33129 -17.13646 0.00060 -17.33204 -17.13778 0.00060 -17.33275 -17.13928 0.00061 -17.33329 
7778.009897 1.1589 -7.097 0.282 0.069 21.95 -11.360 MSCL0_1701240186 -17.13406 0.00058 -17.33205 -17.13695 0.00059 -17.33297 -17.13837 0.00059 -17.33376 -17.13989 0.00060 -17.33434 -17.14171 0.00061 -17.33479 
7778.010637 1.1564 -7.091 -0.076 -0.308 21.52 -11.378 MSCL0_1701240187 -17.13373 0.00058 -17.33038 -17.13652 0.00059 -17.33125 -17.13805 0.00060 -17.33195 -17.13935 0.00060 -17.33254 -17.14093 0.00061 -17.33296 
7778.011390 1.1538 -7.085 0.368 0.092 21.10 -11.431 MSCL0_1701240188 -17.13826 0.00058 -17.33472 -17.14097 0.00058 -17.33562 -17.14237 0.00059 -17.33648 -17.14363 0.00060 -17.33706 -17.14529 0.00061 -17.33760 
7778.012131 1.1513 -7.081 0.481 -0.147 21.74 -11.401 MSCL0_1701240189 -17.13819 0.00058 -17.33396 -17.14099 0.00058 -17.33494 -17.14254 0.00059 -17.33573 -17.14382 0.00060 -17.33632 -17.14537 0.00061 -17.33675 
7778.012871 1.1489 -7.077 0.090 -0.294 21.13 -11.462 MSCL0_1701240190 -17.14224 0.00057 -17.33529 -17.14478 0.00058 -17.33612 -17.14612 0.00059 -17.33672 -17.14728 0.00060 -17.33730 -17.14869 0.00060 -17.33765 
7778.013612 1.1464 -7.067 0.101 0.339 21.79 -11.293 MSCL0_1701240191 -17.14350 0.00057 -17.34099 -17.14695 0.00058 -17.34213 -17.14904 0.00059 -17.34297 -17.15065 0.00060 -17.34369 -17.15245 0.00060 -17.34440 
7778.014353 1.1440 -7.064 0.840 -0.505 21.96 -11.302 MSCL0_1701240192 -17.14669 0.00057 -17.34170 -17.15023 0.00058 -17.34276 -17.15218 0.00059 -17.34362 -17.15373 0.00059 -17.34441 -17.15548 0.00060 -17.34498 
7778.015094 1.1417 -7.055 -0.378 0.667 20.92 -11.401 MSCL0_1701240193 -17.15011 0.00057 -17.34560 -17.15320 0.00058 -17.34661 -17.15482 0.00059 -17.34732 -17.15627 0.00059 -17.34804 -17.15792 0.00060 -17.34854 
7778.015834 1.1393 -7.049 0.617 -0.453 21.41 -11.358 MSCL0_1701240194 -17.14973 0.00057 -17.34600 -17.15274 0.00058 -17.34719 -17.15458 0.00058 -17.34804 -17.15624 0.00059 -17.34876 -17.15814 0.00060 -17.34930 
7778.016575 1.1370 -7.042 -0.202 0.534 21.75 -11.381 MSCL0_1701240195 -17.15196 0.00057 -17.34621 -17.15461 0.00058 -17.34705 -17.15611 0.00058 -17.34772 -17.15732 0.00059 -17.34825 -17.15888 0.00060 -17.34875 
7778.017327 1.1347 -7.039 0.809 -0.477 20.51 -11.498 MSCL0_1701240196 -17.15091 0.00057 -17.34516 -17.15400 0.00057 -17.34613 -17.15566 0.00058 -17.34691 -17.15694 0.00059 -17.34741 -17.15851 0.00060 -17.34781 
7778.018068 1.1324 -7.036 0.215 0.326 21.37 -11.482 MSCL0_1701240197 -17.15134 0.00057 -17.34542 -17.15387 0.00057 -17.34630 -17.15514 0.00058 -17.34693 -17.15625 0.00059 -17.34748 -17.15776 0.00059 -17.34794 
7778.018809 1.1302 -7.023 0.151 -0.405 21.00 -11.474 MSCL0_1701240198 -17.15310 0.00057 -17.34603 -17.15583 0.00057 -17.34704 -17.15744 0.00058 -17.34777 -17.15884 0.00059 -17.34836 -17.16041 0.00060 -17.34892 
7778.019561 1.1279 -7.023 0.322 0.280 20.99 -11.366 MSCL0_1701240199 -17.15222 0.00057 -17.34810 -17.15562 0.00057 -17.34925 -17.15755 0.00058 -17.35005 -17.15899 0.00059 -17.35082 -17.16057 0.00059 -17.35145 
7778.020302 1.1257 -7.020 0.381 -0.378 21.13 -11.366 MSCL0_1701240200 -17.15364 0.00056 -17.34848 -17.15696 0.00057 -17.34953 -17.15888 0.00058 -17.35037 -17.16014 0.00059 -17.35104 -17.16186 0.00059 -17.35147 
7778.021043 1.1236 -7.015 -0.362 0.374 20.98 -11.340 MSCL0_1701240201 -17.15551 0.00056 -17.35071 -17.15878 0.00057 -17.35180 -17.16052 0.00058 -17.35253 -17.16193 0.00059 -17.35319 -17.16351 0.00059 -17.35377 
7778.021795 1.1214 -7.004 0.851 -0.364 21.61 -11.308 MSCL0_1701240202 -17.15843 0.00056 -17.35452 -17.16181 0.00057 -17.35556 -17.16379 0.00057 -17.35640 -17.16541 0.00058 -17.35704 -17.16710 0.00059 -17.35763 
7778.022547 1.1193 -6.996 0.188 -0.121 20.77 -11.514 MSCL0_1701240203 -17.16200 0.00056 -17.35506 -17.16427 0.00057 -17.35582 -17.16558 0.00057 -17.35644 -17.16669 0.00058 -17.35702 -17.16812 0.00059 -17.35747 
7778.023276 1.1172 -6.995 0.206 0.292 21.88 -11.286 MSCL0_1701240204 -17.16160 0.00056 -17.35607 -17.16459 0.00057 -17.35691 -17.16610 0.00057 -17.35766 -17.16744 0.00058 -17.35817 -17.16905 0.00059 -17.35858 
7778.024006 1.1152 -6.993 0.586 -0.191 20.77 -11.329 MSCL0_1701240205 -17.16002 0.00056 -17.35441 -17.16244 0.00057 -17.35512 -17.16374 0.00057 -17.35570 -17.16491 0.00058 -17.35621 -17.16648 0.00059 -17.35665 
7778.024758 1.1132 -6.988 0.513 0.125 20.84 -11.449 MSCL0_1701240206 -17.15805 0.00056 -17.35266 -17.16083 0.00057 -17.35353 -17.16222 0.00057 -17.35420 -17.16338 0.00058 -17.35482 -17.16500 0.00059 -17.35528 
7778.025487 1.1112 -6.986 0.175 0.119 21.41 -11.335 MSCL0_1701240207 -17.15573 0.00056 -17.35047 -17.15895 0.00056 -17.35150 -17.16079 0.00057 -17.35230 -17.16223 0.00058 -17.35293 -17.16391 0.00058 -17.35336 
7778.026239 1.1092 -6.976 0.490 -0.413 21.10 -11.490 MSCL0_1701240208 -17.15845 0.00056 -17.35287 -17.16095 0.00056 -17.35370 -17.16238 0.00057 -17.35452 -17.16342 0.00058 -17.35511 -17.16489 0.00059 -17.35566 
7778.026980 1.1072 -6.973 0.166 0.218 20.85 -11.474 MSCL0_1701240209 -17.15776 0.00056 -17.35194 -17.16038 0.00056 -17.35293 -17.16188 0.00057 -17.35373 -17.16305 0.00058 -17.35434 -17.16447 0.00058 -17.35483 
7778.027721 1.1053 -6.964 0.300 -0.081 21.42 -11.392 MSCL0_1701240210 -17.16010 0.00056 -17.35382 -17.16284 0.00056 -17.35476 -17.16432 0.00057 -17.35534 -17.16566 0.00058 -17.35596 -17.16721 0.00058 -17.35637 
7778.028473 1.1034 -6.954 0.762 -0.406 21.72 -11.448 MSCL0_1701240211 -17.16162 0.00055 -17.35606 -17.16454 0.00056 -17.35695 -17.16611 0.00057 -17.35777 -17.16747 0.00057 -17.35835 -17.16897 0.00058 -17.35882 
7778.029214 1.1015 -6.942 0.090 0.014 22.16 -11.451 MSCL0_1701240212 -17.16561 0.00055 -17.35839 -17.16836 0.00056 -17.35925 -17.16982 0.00057 -17.35993 -17.17099 0.00057 -17.36051 -17.17248 0.00058 -17.36093 
7778.029955 1.0996 -6.940 0.481 0.108 22.41 -11.399 MSCL0_1701240213 -17.16545 0.00055 -17.36190 -17.16854 0.00056 -17.36286 -17.17004 0.00057 -17.36351 -17.17127 0.00057 -17.36411 -17.17287 0.00058 -17.36467 
7778.030707 1.0978 -6.934 0.465 -0.074 22.41 -11.296 MSCL0_1701240214 -17.16662 0.00055 -17.36184 -17.16988 0.00056 -17.36280 -17.17180 0.00056 -17.36364 -17.17325 0.00057 -17.36423 -17.17485 0.00058 -17.36472 
7778.031448 1.0960 -6.931 0.406 -0.445 21.25 -11.429 MSCL0_1701240215 -17.16536 0.00055 -17.36007 -17.16858 0.00056 -17.36109 -17.17041 0.00056 -17.36186 -17.17194 0.00057 -17.36252 -17.17364 0.00058 -17.36302 
7778.032188 1.0942 -6.930 0.034 0.688 22.84 -11.193 MSCL0_1701240216 -17.16538 0.00055 -17.36154 -17.16972 0.00056 -17.36280 -17.17204 0.00056 -17.36373 -17.17373 0.00057 -17.36448 -17.17558 0.00058 -17.36505 
7778.032929 1.0924 -6.932 0.255 -0.805 21.75 -11.249 MSCL0_1701240217 -17.16766 0.00055 -17.36349 -17.17113 0.00056 -17.36447 -17.17307 0.00056 -17.36511 -17.17446 0.00057 -17.36571 -17.17603 0.00058 -17.36613 
7778.033670 1.0907 -6.921 0.798 0.113 21.38 -11.392 MSCL0_1701240218 -17.16993 0.00055 -17.36518 -17.17282 0.00056 -17.36598 -17.17435 0.00056 -17.36656 -17.17544 0.00057 -17.36706 -17.17690 0.00058 -17.36753 
7778.034398 1.0890 -6.919 0.434 -0.591 20.81 -11.387 MSCL0_1701240219 -17.16728 0.00055 -17.36509 -17.17044 0.00055 -17.36611 -17.17232 0.00056 -17.36677 -17.17376 0.00057 -17.36724 -17.17523 0.00057 -17.36765 
7778.035150 1.0873 -6.915 0.373 0.130 22.05 -11.338 MSCL0_1701240220 -17.16708 0.00055 -17.36363 -17.17058 0.00055 -17.36470 -17.17251 0.00056 -17.36550 -17.17390 0.00057 -17.36610 -17.17540 0.00057 -17.36666 
7778.035891 1.0856 -6.914 0.740 -0.342 21.95 -11.290 MSCL0_1701240221 -17.16533 0.00055 -17.36242 -17.16894 0.00055 -17.36349 -17.17103 0.00056 -17.36430 -17.17274 0.00057 -17.36491 -17.17435 0.00057 -17.36541 
7778.036632 1.0840 -6.908 0.002 -0.085 21.16 -11.327 MSCL0_1701240222 -17.16465 0.00055 -17.36179 -17.16872 0.00055 -17.36303 -17.17111 0.00056 -17.36387 -17.17301 0.00057 -17.36468 -17.17489 0.00057 -17.36531 
7778.037384 1.0823 -6.904 1.021 0.016 21.02 -11.439 MSCL0_1701240223 -17.16617 0.00055 -17.36232 -17.16934 0.00055 -17.36324 -17.17110 0.00056 -17.36401 -17.17249 0.00057 -17.36467 -17.17408 0.00057 -17.36524 
7778.038125 1.0807 -6.904 0.653 -0.329 21.99 -11.344 MSCL0_1701240224 -17.16491 0.00055 -17.36103 -17.16840 0.00055 -17.36194 -17.17026 0.00056 -17.36264 -17.17182 0.00057 -17.36330 -17.17353 0.00057 -17.36378 
7778.038866 1.0792 -6.905 -0.052 0.300 22.39 -11.260 MSCL0_1701240225 -17.16566 0.00055 -17.36173 -17.16921 0.00055 -17.36267 -17.17115 0.00056 -17.36340 -17.17270 0.00056 -17.36401 -17.17445 0.00057 -17.36448 
7778.039630 1.0776 -6.901 0.612 -0.865 23.16 -11.165 MSCL0_1701240226 -17.16625 0.00055 -17.36218 -17.17028 0.00055 -17.36333 -17.17248 0.00056 -17.36421 -17.17422 0.00056 -17.36474 -17.17584 0.00057 -17.36518 
7778.040370 1.0760 -6.887 0.395 0.198 21.54 -11.339 MSCL0_1701240227 -17.16906 0.00054 -17.36505 -17.17269 0.00055 -17.36617 -17.17474 0.00056 -17.36700 -17.17625 0.00056 -17.36752 -17.17795 0.00057 -17.36800 
7778.041111 1.0745 -6.880 0.584 -0.426 21.03 -11.340 MSCL0_1701240228 -17.17177 0.00054 -17.36624 -17.17464 0.00055 -17.36716 -17.17626 0.00056 -17.36796 -17.17770 0.00056 -17.36852 -17.17926 0.00057 -17.36901 
7778.041863 1.0730 -6.874 0.832 -0.096 20.44 -11.421 MSCL0_1701240229 -17.16914 0.00054 -17.36366 -17.17243 0.00055 -17.36475 -17.17436 0.00055 -17.36560 -17.17592 0.00056 -17.36624 -17.17749 0.00057 -17.36679 
7778.042604 1.0715 -6.867 0.736 -0.088 21.73 -11.389 MSCL0_1701240230 -17.16792 0.00054 -17.36383 -17.17138 0.00055 -17.36473 -17.17334 0.00055 -17.36549 -17.17484 0.00056 -17.36615 -17.17645 0.00057 -17.36670 
7778.043333 1.0701 -6.862 0.098 -0.414 21.41 -11.481 MSCL0_1701240231 -17.16837 0.00054 -17.36273 -17.17122 0.00055 -17.36362 -17.17272 0.00055 -17.36432 -17.17409 0.00056 -17.36485 -17.17574 0.00057 -17.36534 
7778.044074 1.0687 -6.854 0.401 0.389 21.26 -11.428 MSCL0_1701240232 -17.16827 0.00054 -17.36421 -17.17134 0.00055 -17.36508 -17.17302 0.00055 -17.36574 -17.17437 0.00056 -17.36630 -17.17594 0.00057 -17.36670 
7778.044815 1.0673 -6.849 0.597 -0.718 21.44 -11.451 MSCL0_1701240233 -17.17009 0.00054 -17.36397 -17.17294 0.00055 -17.36489 -17.17448 0.00055 -17.36550 -17.17568 0.00056 -17.36588 -17.17729 0.00057 -17.36628 
7778.045567 1.0659 -6.838 0.353 -0.275 21.68 -11.462 MSCL0_1701240234 -17.16740 0.00054 -17.36248 -17.17086 0.00055 -17.36349 -17.17275 0.00055 -17.36414 -17.17423 0.00056 -17.36477 -17.17592 0.00057 -17.36536 
7778.046308 1.0645 -6.831 0.939 -0.127 21.91 -11.403 MSCL0_1701240235 -17.16782 0.00054 -17.36342 -17.17113 0.00054 -17.36433 -17.17275 0.00055 -17.36516 -17.17416 0.00056 -17.36572 -17.17570 0.00056 -17.36627 
7778.047060 1.0632 -6.823 0.304 0.098 21.90 -11.327 MSCL0_1701240236 -17.16739 0.00054 -17.36221 -17.17040 0.00055 -17.36303 -17.17201 0.00055 -17.36369 -17.17335 0.00056 -17.36427 -17.17477 0.00057 -17.36471 
7778.047789 1.0619 -6.805 0.425 -0.146 22.33 -11.243 MSCL0_1701240237 -17.16585 0.00054 -17.36058 -17.16931 0.00054 -17.36166 -17.17131 0.00055 -17.36252 -17.17290 0.00056 -17.36326 -17.17455 0.00056 -17.36379 
7778.048530 1.0606 -6.786 1.058 -0.289 21.38 -11.364 MSCL0_1701240238 -17.16630 0.00054 -17.36003 -17.16984 0.00054 -17.36119 -17.17183 0.00055 -17.36190 -17.17322 0.00056 -17.36248 -17.17486 0.00056 -17.36295 
7778.049282 1.0593 -6.777 -0.041 -0.683 22.07 -11.212 MSCL0_1701240239 -17.16360 0.00054 -17.35914 -17.16755 0.00054 -17.36018 -17.16972 0.00055 -17.36108 -17.17140 0.00056 -17.36176 -17.17322 0.00056 -17.36233 
7778.050023 1.0580 -6.765 0.620 0.002 22.29 -11.340 MSCL0_1701240240 -17.16553 0.00054 -17.35987 -17.16923 0.00054 -17.36105 -17.17138 0.00055 -17.36200 -17.17305 0.00055 -17.36265 -17.17495 0.00056 -17.36325 
7778.050764 1.0568 -6.749 1.619 -0.314 20.66 -11.440 MSCL0_1701240241 -17.17041 0.00053 -17.36404 -17.17342 0.00054 -17.36506 -17.17507 0.00055 -17.36581 -17.17644 0.00055 -17.36643 -17.17792 0.00056 -17.36692 
7778.051516 1.0555 -6.724 0.420 -0.401 20.74 -11.461 MSCL0_1701240242 -17.17121 0.00053 -17.36494 -17.17404 0.00054 -17.36587 -17.17546 0.00054 -17.36662 -17.17667 0.00055 -17.36729 -17.17815 0.00056 -17.36783 
7778.052268 1.0543 -6.715 0.430 -0.150 22.34 -11.350 MSCL0_1701240243 -17.17188 0.00053 -17.36579 -17.17519 0.00054 -17.36669 -17.17680 0.00054 -17.36749 -17.17815 0.00055 -17.36810 -17.17991 0.00056 -17.36870 
7778.053021 1.0531 -6.699 0.936 -0.130 20.34 -11.448 MSCL0_1701240244 -17.16966 0.00053 -17.36394 -17.17257 0.00054 -17.36498 -17.17418 0.00054 -17.36579 -17.17559 0.00055 -17.36642 -17.17716 0.00056 -17.36687 
7778.053761 1.0520 -6.689 0.464 -0.651 22.50 -11.360 MSCL0_1701240245 -17.17272 0.00053 -17.36481 -17.17532 0.00054 -17.36565 -17.17679 0.00054 -17.36644 -17.17788 0.00055 -17.36691 -17.17948 0.00055 -17.36739 
7778.054514 1.0508 -6.667 0.779 -0.135 20.75 -11.349 MSCL0_1701240246 -17.17397 0.00053 -17.36777 -17.17683 0.00054 -17.36858 -17.17844 0.00054 -17.36939 -17.17977 0.00055 -17.36998 -17.18133 0.00055 -17.37046 
7778.055255 1.0497 -6.658 1.018 -0.883 20.96 -11.440 MSCL0_1701240247 -17.17577 0.00053 -17.37000 -17.17876 0.00054 -17.37104 -17.18037 0.00054 -17.37178 -17.18168 0.00055 -17.37238 -17.18325 0.00055 -17.37288 
7778.056007 1.0486 -6.644 0.457 0.245 21.09 -11.444 MSCL0_1701240248 -17.18160 0.00053 -17.37278 -17.18411 0.00053 -17.37362 -17.18544 0.00054 -17.37431 -17.18659 0.00054 -17.37491 -17.18801 0.00055 -17.37538 
7778.056748 1.0475 -6.636 0.994 -1.277 22.14 -11.289 MSCL0_1701240249 -17.18213 0.00053 -17.37535 -17.18534 0.00053 -17.37632 -17.18705 0.00054 -17.37710 -17.18853 0.00055 -17.37768 -17.19025 0.00055 -17.37823 
7778.057500 1.0464 -6.627 -0.002 0.718 22.08 -11.359 MSCL0_1701240250 -17.18298 0.00053 -17.37734 -17.18635 0.00053 -17.37855 -17.18830 0.00054 -17.37938 -17.18982 0.00054 -17.38010 -17.19163 0.00055 -17.38066 
7778.058241 1.0454 -6.619 0.997 -0.937 22.14 -11.358 MSCL0_1701240251 -17.18468 0.00053 -17.38046 -17.18779 0.00053 -17.38141 -17.18956 0.00054 -17.38211 -17.19097 0.00054 -17.38278 -17.19269 0.00055 -17.38341 
