# BJD(TDB)-2450000 airmass sky(mag) dx(pix) dy(pix) fwhm(pix) peak(mag) frame mag_t(r=28.0) mag_t-c_err(r=28.0) mag_c(r=28.0) mag_t(r=30.0) mag_t-c_err(r=30.0) mag_c(r=30.0) mag_t(r=32.0) mag_t-c_err(r=32.0) mag_c(r=32.0) mag_t(r=34.0) mag_t-c_err(r=34.0) mag_c(r=34.0) mag_t(r=36.0) mag_t-c_err(r=36.0) mag_c(r=36.0) 
7777.927711 1.7301 -6.394 0.876 1.091 20.79 -10.806 MSCL2_1701240080 -17.09723 0.00088 -15.92516 -17.10215 0.00088 -15.92746 -17.10539 0.00089 -15.92896 -17.10777 0.00089 -15.93012 -17.10960 0.00089 -15.93114 
7777.928348 1.7221 -6.384 0.735 1.554 19.34 -10.881 MSCL2_1701240081 -17.09834 0.00087 -15.92864 -17.10270 0.00088 -15.93104 -17.10563 0.00088 -15.93314 -17.10798 0.00088 -15.93444 -17.10975 0.00089 -15.93553 
7777.928973 1.7144 -6.383 1.318 -0.858 19.82 -10.918 MSCL2_1701240082 -17.09976 0.00087 -15.92696 -17.10465 0.00087 -15.92896 -17.10797 0.00088 -15.93077 -17.11017 0.00088 -15.93208 -17.11191 0.00088 -15.93310 
7777.929609 1.7066 -6.380 0.407 2.719 20.46 -10.784 MSCL2_1701240083 -17.09827 0.00086 -15.92959 -17.10301 0.00087 -15.93204 -17.10609 0.00087 -15.93368 -17.10850 0.00088 -15.93479 -17.11027 0.00088 -15.93624 
7777.930223 1.6992 -6.374 1.010 -0.848 19.10 -10.968 MSCL2_1701240084 -17.10076 0.00086 -15.92744 -17.10497 0.00086 -15.92909 -17.10797 0.00087 -15.93058 -17.11013 0.00087 -15.93203 -17.11178 0.00087 -15.93294 
7777.930859 1.6916 -6.376 0.769 1.149 19.48 -10.844 MSCL2_1701240085 -17.10020 0.00085 -15.92824 -17.10439 0.00086 -15.93053 -17.10718 0.00086 -15.93195 -17.10916 0.00087 -15.93308 -17.11079 0.00087 -15.93412 
7777.931484 1.6842 -6.375 0.962 1.285 20.52 -10.758 MSCL2_1701240086 -17.09963 0.00085 -15.92378 -17.10448 0.00085 -15.92607 -17.10769 0.00086 -15.92782 -17.11010 0.00086 -15.92884 -17.11190 0.00086 -15.92981 
7777.932121 1.6767 -6.368 0.547 -0.209 19.95 -10.812 MSCL2_1701240087 -17.09734 0.00085 -15.92667 -17.10207 0.00085 -15.92886 -17.10533 0.00085 -15.93052 -17.10767 0.00086 -15.93199 -17.10948 0.00086 -15.93328 
7777.932734 1.6696 -6.353 1.286 1.313 21.04 -10.789 MSCL2_1701240088 -17.09697 0.00084 -15.92442 -17.10166 0.00084 -15.92690 -17.10479 0.00085 -15.92852 -17.10703 0.00085 -15.92991 -17.10868 0.00086 -15.93132 
7777.933359 1.6625 -6.361 -0.273 -0.499 19.39 -10.888 MSCL2_1701240089 -17.09658 0.00084 -15.92393 -17.10113 0.00084 -15.92653 -17.10436 0.00084 -15.92817 -17.10670 0.00085 -15.92969 -17.10861 0.00085 -15.93044 
7777.933984 1.6554 -6.358 2.510 1.289 19.05 -10.920 MSCL2_1701240090 -17.09773 0.00083 -15.92478 -17.10186 0.00084 -15.92706 -17.10465 0.00084 -15.92891 -17.10671 0.00084 -15.93017 -17.10815 0.00085 -15.93110 
7777.934598 1.6485 -6.361 -0.098 0.219 19.50 -10.898 MSCL2_1701240091 -17.09859 0.00083 -15.92418 -17.10229 0.00083 -15.92613 -17.10493 0.00084 -15.92766 -17.10682 0.00084 -15.92860 -17.10820 0.00084 -15.92954 
7777.935234 1.6415 -6.350 0.939 0.133 21.03 -10.797 MSCL2_1701240092 -17.09695 0.00082 -15.92566 -17.10102 0.00083 -15.92804 -17.10390 0.00083 -15.92987 -17.10588 0.00084 -15.93115 -17.10761 0.00084 -15.93223 
7777.935859 1.6346 -6.339 1.464 0.663 19.94 -10.951 MSCL2_1701240093 -17.09880 0.00082 -15.92506 -17.10257 0.00082 -15.92685 -17.10521 0.00083 -15.92810 -17.10719 0.00083 -15.92896 -17.10879 0.00083 -15.93000 
7777.936473 1.6280 -6.328 0.636 0.645 18.70 -11.161 MSCL2_1701240094 -17.10275 0.00081 -15.92872 -17.10580 0.00082 -15.93003 -17.10789 0.00082 -15.93104 -17.10952 0.00083 -15.93208 -17.11075 0.00083 -15.93277 
7777.937098 1.6213 -6.304 0.717 0.720 19.11 -11.104 MSCL2_1701240095 -17.10353 0.00081 -15.93168 -17.10658 0.00081 -15.93313 -17.10866 0.00082 -15.93438 -17.11022 0.00082 -15.93506 -17.11146 0.00083 -15.93589 
7777.937723 1.6146 -6.296 0.818 1.148 20.46 -10.958 MSCL2_1701240096 -17.10008 0.00081 -15.92856 -17.10359 0.00081 -15.93033 -17.10613 0.00081 -15.93204 -17.10801 0.00082 -15.93347 -17.10952 0.00082 -15.93461 
7777.938348 1.6080 -6.306 0.646 -0.666 20.91 -10.991 MSCL2_1701240097 -17.09969 0.00080 -15.92905 -17.10320 0.00081 -15.93121 -17.10564 0.00081 -15.93225 -17.10755 0.00081 -15.93278 -17.10896 0.00082 -15.93349 
7777.938973 1.6015 -6.293 -0.221 1.258 19.18 -11.019 MSCL2_1701240098 -17.09641 0.00080 -15.92308 -17.10022 0.00080 -15.92482 -17.10277 0.00081 -15.92595 -17.10486 0.00081 -15.92705 -17.10645 0.00082 -15.92792 
7777.939609 1.5950 -6.279 0.942 -0.190 19.76 -10.956 MSCL2_1701240099 -17.09840 0.00080 -15.92875 -17.10193 0.00080 -15.93050 -17.10442 0.00080 -15.93209 -17.10622 0.00081 -15.93326 -17.10773 0.00081 -15.93430 
7777.940223 1.5887 -6.255 0.179 0.974 18.93 -11.002 MSCL2_1701240100 -17.09747 0.00079 -15.92950 -17.10124 0.00080 -15.93159 -17.10392 0.00080 -15.93289 -17.10597 0.00080 -15.93396 -17.10755 0.00081 -15.93505 
7777.940859 1.5823 -6.245 0.521 0.188 19.67 -10.981 MSCL2_1701240101 -17.09806 0.00079 -15.92960 -17.10158 0.00079 -15.93130 -17.10407 0.00080 -15.93270 -17.10583 0.00080 -15.93386 -17.10723 0.00080 -15.93453 
7777.941484 1.5761 -6.242 0.049 0.396 20.48 -10.931 MSCL2_1701240102 -17.09746 0.00078 -15.92523 -17.10109 0.00079 -15.92693 -17.10364 0.00079 -15.92851 -17.10548 0.00080 -15.92984 -17.10693 0.00080 -15.93086 
7777.942109 1.5699 -6.226 1.007 1.155 20.96 -10.855 MSCL2_1701240103 -17.09494 0.00078 -15.92664 -17.09877 0.00078 -15.92882 -17.10140 0.00079 -15.93010 -17.10335 0.00079 -15.93119 -17.10487 0.00080 -15.93225 
7777.942734 1.5638 -6.225 0.128 -0.534 18.36 -11.119 MSCL2_1701240104 -17.09406 0.00078 -15.92536 -17.09713 0.00078 -15.92662 -17.09929 0.00079 -15.92791 -17.10084 0.00079 -15.92890 -17.10209 0.00079 -15.92968 
7777.943371 1.5576 -6.209 0.307 1.360 21.27 -10.840 MSCL2_1701240105 -17.09351 0.00077 -15.92445 -17.09723 0.00078 -15.92633 -17.09980 0.00078 -15.92775 -17.10180 0.00079 -15.92924 -17.10336 0.00079 -15.93010 
7777.943996 1.5517 -6.201 0.259 -0.308 19.95 -10.964 MSCL2_1701240106 -17.09424 0.00077 -15.92590 -17.09747 0.00077 -15.92774 -17.09972 0.00078 -15.92882 -17.10138 0.00078 -15.92970 -17.10273 0.00079 -15.93076 
7777.944633 1.5456 -6.203 0.977 0.679 19.43 -11.081 MSCL2_1701240107 -17.09152 0.00077 -15.92437 -17.09474 0.00077 -15.92579 -17.09701 0.00078 -15.92681 -17.09866 0.00078 -15.92732 -17.09996 0.00078 -15.92780 
7777.945258 1.5398 -6.192 0.076 0.970 19.87 -10.992 MSCL2_1701240108 -17.09181 0.00076 -15.92769 -17.09586 0.00077 -15.92988 -17.09863 0.00077 -15.93154 -17.10091 0.00078 -15.93257 -17.10263 0.00078 -15.93349 
7777.945871 1.5341 -6.184 0.961 -0.603 19.84 -10.974 MSCL2_1701240109 -17.09421 0.00076 -15.92955 -17.09757 0.00076 -15.93088 -17.09972 0.00077 -15.93208 -17.10129 0.00077 -15.93301 -17.10275 0.00078 -15.93384 
7777.946496 1.5283 -6.172 0.627 1.644 20.80 -11.032 MSCL2_1701240110 -17.09647 0.00076 -15.93285 -17.09991 0.00076 -15.93471 -17.10225 0.00076 -15.93616 -17.10404 0.00077 -15.93738 -17.10536 0.00077 -15.93786 
7777.947121 1.5226 -6.167 0.075 0.274 20.37 -11.003 MSCL2_1701240111 -17.09488 0.00075 -15.93260 -17.09804 0.00076 -15.93414 -17.10017 0.00076 -15.93515 -17.10178 0.00077 -15.93631 -17.10297 0.00077 -15.93742 
7777.947746 1.5170 -6.164 0.783 -0.261 19.79 -11.063 MSCL2_1701240112 -17.09376 0.00075 -15.93111 -17.09697 0.00076 -15.93281 -17.09914 0.00076 -15.93425 -17.10083 0.00076 -15.93544 -17.10207 0.00077 -15.93578 
7777.948371 1.5114 -6.148 0.421 0.797 19.60 -11.193 MSCL2_1701240113 -17.09451 0.00075 -15.92977 -17.09716 0.00075 -15.93146 -17.09899 0.00076 -15.93254 -17.10048 0.00076 -15.93341 -17.10159 0.00076 -15.93374 
7777.948996 1.5059 -6.140 -0.626 0.493 19.46 -11.134 MSCL2_1701240114 -17.09278 0.00075 -15.93398 -17.09539 0.00075 -15.93538 -17.09729 0.00075 -15.93626 -17.09875 0.00076 -15.93731 -17.09973 0.00076 -15.93785 
7777.949621 1.5005 -6.138 0.744 -0.250 18.72 -11.172 MSCL2_1701240115 -17.08946 0.00074 -15.92969 -17.09244 0.00075 -15.93114 -17.09460 0.00075 -15.93234 -17.09628 0.00075 -15.93342 -17.09755 0.00076 -15.93440 
7777.950258 1.4950 -6.130 0.394 1.001 18.25 -11.259 MSCL2_1701240116 -17.09219 0.00074 -15.93177 -17.09468 0.00074 -15.93326 -17.09648 0.00075 -15.93472 -17.09786 0.00075 -15.93534 -17.09898 0.00076 -15.93581 
7777.950883 1.4896 -6.117 0.354 0.037 19.13 -11.177 MSCL2_1701240117 -17.09412 0.00074 -15.93437 -17.09658 0.00074 -15.93566 -17.09845 0.00074 -15.93691 -17.09989 0.00075 -15.93744 -17.10106 0.00075 -15.93776 
7777.951508 1.4843 -6.132 1.145 0.594 19.13 -11.237 MSCL2_1701240118 -17.07356 0.00074 -15.92005 -17.07599 0.00074 -15.92128 -17.07783 0.00074 -15.92257 -17.07918 0.00075 -15.92336 -17.08033 0.00075 -15.92398 
7777.952144 1.4790 -6.323 -0.229 0.850 19.05 -11.104 MSCL2_1701240119 -16.89435 0.00077 -15.73800 -16.89662 0.00078 -15.73947 -16.89849 0.00078 -15.74066 -16.89995 0.00079 -15.74127 -16.90107 0.00080 -15.74163 
7777.952769 1.4738 -6.974 0.695 0.286 19.41 -10.122 MSCL2_1701240120 -15.97592 0.00112 -14.81492 -15.97829 0.00115 -14.81627 -15.97985 0.00118 -14.81659 -15.98098 0.00122 -14.81702 -15.98228 0.00125 -14.81814 
7777.953393 1.4686 -6.436 0.921 1.207 19.67 -10.917 MSCL2_1701240121 -16.78822 0.00079 -15.62606 -16.79080 0.00080 -15.62742 -16.79258 0.00080 -15.62852 -16.79389 0.00081 -15.62871 -16.79502 0.00082 -15.62950 
7777.954030 1.4635 -6.318 0.492 0.692 18.69 -11.124 MSCL2_1701240122 -16.90038 0.00076 -15.75049 -16.90241 0.00077 -15.75154 -16.90397 0.00077 -15.75183 -16.90516 0.00078 -15.75234 -16.90620 0.00078 -15.75269 
7777.954655 1.4584 -7.091 -0.231 -0.560 19.96 -9.896 MSCL2_1701240123 -15.68303 0.00133 -14.56775 -15.68551 0.00138 -14.56939 -15.68719 0.00142 -14.57020 -15.68800 0.00147 -14.56984 -15.68937 0.00152 -14.56778 
7777.955280 1.4534 -6.481 0.293 1.071 19.48 -10.801 MSCL2_1701240124 -16.69418 0.00081 -15.54218 -16.69669 0.00081 -15.54386 -16.69840 0.00082 -15.54525 -16.69965 0.00083 -15.54619 -16.70072 0.00084 -15.54707 
7777.955916 1.4484 -6.902 0.167 -0.330 20.00 -9.995 MSCL2_1701240125 -15.79204 0.00122 -14.64751 -15.79442 0.00126 -14.64827 -15.79613 0.00130 -14.64826 -15.79738 0.00134 -14.64826 -15.79810 0.00138 -14.64904 
7777.956541 1.4435 -6.534 1.106 0.860 18.80 -10.807 MSCL2_1701240126 -16.55144 0.00084 -15.40279 -16.55371 0.00085 -15.40394 -16.55520 0.00086 -15.40513 -16.55615 0.00088 -15.40581 -16.55695 0.00089 -15.40657 
7777.957178 1.4386 -6.065 -0.343 -0.013 18.66 -11.248 MSCL2_1701240127 -17.07830 0.00071 -15.91363 -17.08079 0.00072 -15.91494 -17.08251 0.00072 -15.91598 -17.08385 0.00072 -15.91650 -17.08488 0.00073 -15.91712 
7777.957803 1.4338 -6.013 0.171 0.542 19.52 -11.180 MSCL2_1701240128 -17.09445 0.00071 -15.93514 -17.09705 0.00071 -15.93631 -17.09893 0.00071 -15.93728 -17.10033 0.00072 -15.93791 -17.10144 0.00072 -15.93851 
7777.958439 1.4289 -6.014 0.323 0.051 19.16 -11.097 MSCL2_1701240129 -17.08625 0.00070 -15.92488 -17.08932 0.00071 -15.92671 -17.09145 0.00071 -15.92813 -17.09301 0.00072 -15.92889 -17.09425 0.00072 -15.92973 
7777.959064 1.4242 -6.228 0.414 0.290 19.29 -10.965 MSCL2_1701240130 -16.87834 0.00074 -15.72543 -16.88099 0.00075 -15.72714 -16.88287 0.00076 -15.72802 -16.88435 0.00076 -15.72868 -16.88538 0.00077 -15.72930 
7777.959689 1.4196 -5.969 0.326 0.856 19.78 -11.191 MSCL2_1701240131 -17.09653 0.00070 -15.93574 -17.09887 0.00070 -15.93694 -17.10051 0.00071 -15.93752 -17.10169 0.00071 -15.93806 -17.10266 0.00072 -15.93854 
7777.960314 1.4149 -5.981 0.542 -0.452 19.62 -11.207 MSCL2_1701240132 -17.08468 0.00070 -15.92943 -17.08743 0.00070 -15.93066 -17.08931 0.00071 -15.93142 -17.09073 0.00071 -15.93240 -17.09182 0.00071 -15.93318 
7777.960939 1.4104 -5.996 -0.521 0.921 19.38 -11.055 MSCL2_1701240133 -17.06494 0.00070 -15.91128 -17.06823 0.00070 -15.91318 -17.07049 0.00071 -15.91446 -17.07207 0.00071 -15.91555 -17.07335 0.00072 -15.91605 
7777.961564 1.4059 -5.955 1.217 -0.305 19.82 -11.120 MSCL2_1701240134 -17.09084 0.00069 -15.93468 -17.09373 0.00070 -15.93612 -17.09569 0.00070 -15.93729 -17.09707 0.00070 -15.93803 -17.09822 0.00071 -15.93868 
7777.962189 1.4014 -5.939 -0.460 0.553 19.66 -11.201 MSCL2_1701240135 -17.09599 0.00069 -15.93827 -17.09831 0.00069 -15.93952 -17.09992 0.00070 -15.94030 -17.10106 0.00070 -15.94112 -17.10206 0.00070 -15.94138 
7777.962803 1.3970 -5.948 0.601 0.957 17.86 -11.456 MSCL2_1701240136 -17.09656 0.00069 -15.93937 -17.09832 0.00069 -15.94056 -17.09953 0.00069 -15.94151 -17.10045 0.00070 -15.94213 -17.10135 0.00070 -15.94283 
7777.963428 1.3926 -5.961 0.364 -0.612 18.62 -11.350 MSCL2_1701240137 -17.09474 0.00069 -15.93779 -17.09693 0.00069 -15.93915 -17.09841 0.00069 -15.94008 -17.09944 0.00070 -15.94075 -17.10032 0.00070 -15.94150 
7777.964053 1.3883 -5.955 -0.019 0.735 19.91 -11.133 MSCL2_1701240138 -17.09304 0.00068 -15.93507 -17.09589 0.00069 -15.93647 -17.09771 0.00069 -15.93732 -17.09916 0.00070 -15.93807 -17.10028 0.00070 -15.93884 
7777.964689 1.3839 -5.939 0.198 0.700 18.77 -11.277 MSCL2_1701240139 -17.09537 0.00068 -15.94017 -17.09730 0.00068 -15.94126 -17.09873 0.00069 -15.94157 -17.09986 0.00069 -15.94188 -17.10077 0.00070 -15.94229 
7777.965314 1.3796 -5.934 0.402 -0.496 18.98 -11.196 MSCL2_1701240140 -17.09068 0.00068 -15.93394 -17.09330 0.00068 -15.93529 -17.09505 0.00069 -15.93620 -17.09642 0.00069 -15.93700 -17.09746 0.00070 -15.93746 
7777.965939 1.3754 -5.933 0.414 0.994 19.05 -11.133 MSCL2_1701240141 -17.08386 0.00068 -15.92824 -17.08699 0.00068 -15.93004 -17.08914 0.00069 -15.93166 -17.09073 0.00069 -15.93259 -17.09199 0.00070 -15.93346 
7777.966553 1.3713 -5.928 0.027 -0.740 19.26 -11.062 MSCL2_1701240142 -17.08233 0.00068 -15.92762 -17.08575 0.00068 -15.92930 -17.08805 0.00068 -15.93057 -17.08990 0.00069 -15.93149 -17.09127 0.00069 -15.93198 
7777.967178 1.3671 -5.922 0.322 1.471 18.69 -11.239 MSCL2_1701240143 -17.08600 0.00067 -15.92754 -17.08827 0.00068 -15.92887 -17.08994 0.00068 -15.92944 -17.09113 0.00069 -15.93015 -17.09210 0.00069 -15.93070 
7777.967803 1.3630 -5.996 0.338 -0.866 19.01 -11.241 MSCL2_1701240144 -17.01474 0.00069 -15.85611 -17.01671 0.00069 -15.85713 -17.01818 0.00069 -15.85806 -17.01933 0.00070 -15.85888 -17.02025 0.00071 -15.85948 
7777.968428 1.3589 -5.903 -0.698 1.257 18.64 -11.355 MSCL2_1701240145 -17.09021 0.00067 -15.93477 -17.09220 0.00067 -15.93607 -17.09361 0.00068 -15.93682 -17.09458 0.00068 -15.93748 -17.09538 0.00069 -15.93765 
7777.969053 1.3549 -5.901 0.107 -0.404 18.71 -11.299 MSCL2_1701240146 -17.09144 0.00067 -15.93370 -17.09345 0.00067 -15.93471 -17.09482 0.00068 -15.93538 -17.09577 0.00068 -15.93614 -17.09672 0.00068 -15.93637 
7777.969678 1.3509 -5.913 0.646 -0.087 18.17 -11.369 MSCL2_1701240147 -17.08352 0.00067 -15.92513 -17.08537 0.00067 -15.92627 -17.08679 0.00068 -15.92736 -17.08770 0.00068 -15.92822 -17.08853 0.00068 -15.92857 
7777.970303 1.3469 -5.881 0.021 0.498 19.08 -11.357 MSCL2_1701240148 -17.09239 0.00066 -15.93410 -17.09441 0.00067 -15.93530 -17.09575 0.00067 -15.93628 -17.09686 0.00068 -15.93666 -17.09781 0.00068 -15.93724 
7777.970928 1.3430 -5.876 0.391 0.460 18.36 -11.337 MSCL2_1701240149 -17.08999 0.00066 -15.93095 -17.09224 0.00067 -15.93206 -17.09384 0.00067 -15.93254 -17.09501 0.00067 -15.93294 -17.09596 0.00068 -15.93343 
7777.971553 1.3391 -5.875 -0.077 0.102 18.31 -11.331 MSCL2_1701240150 -17.08583 0.00066 -15.92727 -17.08787 0.00066 -15.92848 -17.08931 0.00067 -15.92948 -17.09036 0.00067 -15.92982 -17.09123 0.00068 -15.93021 
7777.972178 1.3353 -5.885 0.231 0.413 18.79 -11.201 MSCL2_1701240151 -17.06483 0.00066 -15.90916 -17.06773 0.00067 -15.91082 -17.06984 0.00067 -15.91223 -17.07141 0.00067 -15.91303 -17.07260 0.00068 -15.91403 
7777.972814 1.3314 -5.954 0.354 -0.299 18.50 -11.167 MSCL2_1701240152 -16.98618 0.00068 -15.83175 -16.98867 0.00068 -15.83325 -16.99050 0.00069 -15.83464 -16.99173 0.00069 -15.83528 -16.99275 0.00070 -15.83597 
7777.973451 1.3275 -5.978 -0.556 0.446 19.18 -11.021 MSCL2_1701240153 -16.95073 0.00068 -15.79793 -16.95360 0.00069 -15.79944 -16.95540 0.00069 -15.80054 -16.95682 0.00070 -15.80158 -16.95798 0.00070 -15.80232 
