# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=28.0) err(r=28.0) flux(r=30.0) err(r=30.0) flux(r=32.0) err(r=32.0) flux(r=34.0) err(r=34.0) flux(r=36.0) err(r=36.0) 
7777.954030 1.4635 336.6 0.492 0.692 18.69 28164.4 MSCL2_1701240122 0.980799 0.001270 0.979632 0.001294 0.979813 0.001322 0.979600 0.001350 0.979440 0.001379 
7777.954655 1.4584 686.3 -0.231 -0.560 19.96 9083.5 MSCL2_1701240123 0.950030 0.002818 0.948769 0.002955 0.948597 0.003098 0.948819 0.003248 0.951063 0.003412 
7777.955280 1.4534 391.0 0.293 1.071 19.48 20904.8 MSCL2_1701240124 0.982697 0.001421 0.981404 0.001455 0.980720 0.001492 0.980171 0.001531 0.979557 0.001571 
7777.955916 1.4484 576.6 0.167 -0.330 20.00 9955.2 MSCL2_1701240125 0.975965 0.002628 0.975374 0.002751 0.975962 0.002883 0.976264 0.003016 0.975436 0.003145 
7777.956541 1.4435 410.9 1.106 0.860 18.80 21029.2 MSCL2_1701240126 0.979672 0.001531 0.978630 0.001575 0.977945 0.001620 0.977360 0.001668 0.976620 0.001716 
7777.957178 1.4386 266.6 -0.343 -0.013 18.66 31560.4 MSCL2_1701240127 0.994240 0.001172 0.993230 0.001189 0.992883 0.001209 0.992788 0.001229 0.992375 0.001251 
7777.957803 1.4338 254.3 0.171 0.542 19.52 29660.2 MSCL2_1701240128 0.989347 0.001155 0.988576 0.001173 0.988433 0.001192 0.988293 0.001212 0.987972 0.001233 
7777.958439 1.4289 254.4 0.323 0.051 19.16 27478.5 MSCL2_1701240129 0.991224 0.001155 0.990280 0.001171 0.989958 0.001190 0.989841 0.001210 0.989415 0.001230 
7777.959064 1.4242 309.8 0.414 0.290 19.29 24331.0 MSCL2_1701240130 0.983529 0.001265 0.982318 0.001289 0.982264 0.001317 0.982169 0.001345 0.981755 0.001375 
7777.959689 1.4196 244.2 0.326 0.856 19.78 29941.1 MSCL2_1701240131 0.990687 0.001143 0.989664 0.001159 0.989654 0.001178 0.989399 0.001198 0.989054 0.001218 
7777.960314 1.4149 246.8 0.542 -0.452 19.62 30386.6 MSCL2_1701240132 0.985649 0.001140 0.984964 0.001157 0.985021 0.001176 0.984578 0.001196 0.984076 0.001216 
7777.960939 1.4104 250.3 -0.521 0.921 19.38 26428.0 MSCL2_1701240133 0.984212 0.001146 0.983409 0.001163 0.983325 0.001183 0.982942 0.001203 0.982864 0.001224 
7777.961564 1.4059 241.0 1.217 -0.305 19.82 28060.8 MSCL2_1701240134 0.986473 0.001132 0.985728 0.001149 0.985478 0.001168 0.985217 0.001187 0.984899 0.001207 
7777.962189 1.4014 237.5 -0.460 0.553 19.66 30240.0 MSCL2_1701240135 0.987894 0.001132 0.986800 0.001149 0.986591 0.001168 0.986032 0.001187 0.985928 0.001208 
7777.962803 1.3970 239.4 0.601 0.957 17.86 38222.9 MSCL2_1701240136 0.987411 0.001127 0.985863 0.001143 0.985124 0.001161 0.984571 0.001180 0.983968 0.001200 
7777.963428 1.3926 242.4 0.364 -0.612 18.62 34675.1 MSCL2_1701240137 0.987194 0.001127 0.985881 0.001143 0.985418 0.001162 0.984905 0.001181 0.984237 0.001201 
7777.964053 1.3883 241.0 -0.019 0.735 19.91 28398.4 MSCL2_1701240138 0.988116 0.001125 0.987373 0.001142 0.987284 0.001160 0.987085 0.001180 0.986619 0.001200 
7777.964689 1.3839 237.5 0.198 0.700 18.77 32427.0 MSCL2_1701240139 0.985612 0.001118 0.984303 0.001134 0.984351 0.001153 0.984261 0.001173 0.983928 0.001194 
7777.965314 1.3796 236.5 0.402 -0.496 18.98 30085.1 MSCL2_1701240140 0.987007 0.001121 0.986088 0.001138 0.985887 0.001157 0.985571 0.001176 0.985302 0.001197 
7777.965939 1.3754 236.2 0.414 0.994 19.05 28390.4 MSCL2_1701240141 0.985988 0.001120 0.985133 0.001137 0.984645 0.001156 0.984403 0.001175 0.983968 0.001196 
7777.966553 1.3713 235.1 0.027 -0.740 19.26 26591.5 MSCL2_1701240142 0.985163 0.001117 0.984671 0.001134 0.984643 0.001153 0.984646 0.001173 0.984658 0.001194 
7777.967178 1.3671 233.9 0.322 1.471 18.69 31297.7 MSCL2_1701240143 0.988570 0.001119 0.987360 0.001136 0.987385 0.001155 0.986984 0.001175 0.986576 0.001196 
7777.967803 1.3630 250.3 0.338 -0.866 19.01 31365.3 MSCL2_1701240144 0.988726 0.001155 0.987523 0.001174 0.987037 0.001195 0.986502 0.001218 0.986002 0.001241 
7777.968428 1.3589 229.8 -0.698 1.257 18.64 34834.8 MSCL2_1701240145 0.985827 0.001106 0.984389 0.001122 0.984019 0.001140 0.983462 0.001159 0.983255 0.001180 
7777.969053 1.3549 229.3 0.107 -0.404 18.71 33072.8 MSCL2_1701240146 0.987911 0.001111 0.986752 0.001128 0.986422 0.001147 0.985760 0.001166 0.985620 0.001187 
7777.969678 1.3509 231.9 0.646 -0.087 18.17 35285.9 MSCL2_1701240147 0.988508 0.001112 0.987082 0.001129 0.986412 0.001147 0.985629 0.001166 0.985273 0.001187 
7777.970303 1.3469 225.1 0.021 0.498 19.08 34913.9 MSCL2_1701240148 0.988412 0.001106 0.987090 0.001122 0.986442 0.001141 0.986279 0.001161 0.985823 0.001181 
7777.970928 1.3430 224.1 0.391 0.460 18.36 34252.1 MSCL2_1701240149 0.989094 0.001106 0.988067 0.001123 0.988112 0.001142 0.987979 0.001162 0.987605 0.001183 
7777.971553 1.3391 223.8 -0.077 0.102 18.31 34062.9 MSCL2_1701240150 0.988659 0.001104 0.987344 0.001121 0.986782 0.001140 0.986585 0.001160 0.986232 0.001180 
7777.972178 1.3353 225.9 0.231 0.413 18.79 30219.8 MSCL2_1701240151 0.986030 0.001109 0.985096 0.001126 0.984764 0.001145 0.984619 0.001165 0.984005 0.001186 
7777.972814 1.3314 240.8 0.354 -0.299 18.50 29294.5 MSCL2_1701240152 0.984903 0.001149 0.983745 0.001169 0.983172 0.001191 0.982871 0.001214 0.982393 0.001238 
7777.973451 1.3275 246.2 -0.556 0.446 19.18 25602.2 MSCL2_1701240153 0.983423 0.001163 0.982603 0.001184 0.982271 0.001207 0.981785 0.001231 0.981372 0.001256 
7777.974076 1.3238 215.7 0.213 -0.106 19.75 25199.7 MSCL2_1701240154 0.983744 0.001090 0.983744 0.001108 0.984040 0.001127 0.984206 0.001146 0.983886 0.001166 
7777.974701 1.3201 223.5 0.000 0.545 18.88 25783.3 MSCL2_1701240155 0.983727 0.001111 0.983696 0.001130 0.983795 0.001150 0.983491 0.001171 0.983642 0.001193 
7777.975326 1.3164 334.2 -0.433 -0.396 18.62 20370.2 MSCL2_1701240156 0.981810 0.001396 0.981042 0.001434 0.980743 0.001474 0.980350 0.001515 0.980079 0.001558 
7777.975939 1.3129 236.2 0.686 0.830 18.73 29704.9 MSCL2_1701240157 0.983792 0.001128 0.982876 0.001147 0.982559 0.001168 0.982363 0.001191 0.981884 0.001214 
7777.976564 1.3093 727.0 79.501 -52.094 19.12 2410.0 MSCL2_1701240158 0.967567 0.013195 0.963796 0.013974 0.963947 0.014835 0.969697 0.015889 0.970059 0.016764 
7777.977201 1.3056 703.0 -201.534 -175.554 23.78 1479.6 MSCL2_1701240159 0.340195 0.004315 0.339495 0.004587 0.339175 0.004868 0.338901 0.005133 0.338645 0.005390 
7777.977826 1.3021 579.6 -2.147 -1.121 19.52 3304.2 MSCL2_1701240160 0.994708 0.007431 0.996675 0.007922 0.998706 0.008415 0.999884 0.008915 1.000623 0.009418 
7777.978439 1.2987 466.6 -3.131 -1.241 19.29 7166.2 MSCL2_1701240161 0.995531 0.003583 0.995911 0.003781 0.994902 0.003970 0.994823 0.004169 0.994479 0.004365 
7777.979076 1.2951 264.9 -3.606 -0.414 19.82 23432.3 MSCL2_1701240162 0.989809 0.001237 0.988849 0.001263 0.988252 0.001291 0.988214 0.001322 0.987759 0.001353 
7777.979713 1.2916 199.2 0.576 0.189 19.70 31808.3 MSCL2_1701240163 0.987716 0.001071 0.986633 0.001087 0.986436 0.001105 0.985816 0.001123 0.985504 0.001143 
7777.980338 1.2882 199.5 -0.448 0.102 18.77 36368.0 MSCL2_1701240164 0.987798 0.001069 0.986501 0.001085 0.986122 0.001103 0.985738 0.001122 0.985479 0.001142 
7777.980974 1.2848 199.1 0.616 -0.335 18.34 33646.9 MSCL2_1701240165 0.987112 0.001067 0.985690 0.001083 0.985287 0.001101 0.984766 0.001120 0.984336 0.001139 
7777.981588 1.2815 198.0 -0.418 0.590 18.37 36187.3 MSCL2_1701240166 0.987125 0.001064 0.986002 0.001080 0.985549 0.001097 0.985231 0.001116 0.985013 0.001136 
7777.982213 1.2782 196.3 -0.023 -0.295 18.77 34460.3 MSCL2_1701240167 0.987478 0.001066 0.986455 0.001083 0.986070 0.001101 0.985652 0.001120 0.985251 0.001140 
7777.982838 1.2749 194.3 0.446 0.306 18.53 37318.7 MSCL2_1701240168 0.987212 0.001062 0.985803 0.001078 0.985618 0.001096 0.985268 0.001115 0.985017 0.001135 
7777.983474 1.2716 193.8 -0.003 0.313 18.11 40607.6 MSCL2_1701240169 0.989397 0.001065 0.988025 0.001081 0.987388 0.001099 0.986546 0.001117 0.985824 0.001137 
7777.984099 1.2684 191.8 -0.429 -0.367 18.27 39645.9 MSCL2_1701240170 0.988284 0.001062 0.986711 0.001078 0.986171 0.001096 0.985607 0.001115 0.985366 0.001135 
7777.984736 1.2652 191.6 0.706 0.624 17.98 38581.1 MSCL2_1701240171 0.989271 0.001062 0.987888 0.001078 0.987338 0.001096 0.986886 0.001115 0.986400 0.001135 
7777.985361 1.2620 189.1 0.303 -0.789 18.17 43655.0 MSCL2_1701240172 0.987678 0.001061 0.986384 0.001077 0.985892 0.001096 0.985276 0.001115 0.984887 0.001135 
7777.985997 1.2588 188.3 -0.681 0.748 18.69 36416.8 MSCL2_1701240173 0.987962 0.001057 0.986560 0.001073 0.985976 0.001090 0.985616 0.001109 0.984920 0.001129 
7777.986622 1.2557 187.8 0.152 0.238 18.54 36002.7 MSCL2_1701240174 0.987557 0.001058 0.985998 0.001073 0.985271 0.001091 0.984802 0.001110 0.984191 0.001129 
7777.987247 1.2527 190.6 0.109 -0.769 18.14 36565.3 MSCL2_1701240175 0.988522 0.001064 0.987470 0.001081 0.987103 0.001099 0.986790 0.001119 0.986348 0.001139 
7777.987884 1.2496 199.1 -0.217 0.398 19.03 34621.0 MSCL2_1701240176 0.988827 0.001059 0.987337 0.001076 0.986888 0.001094 0.986402 0.001114 0.985913 0.001134 
7777.988509 1.2465 197.9 0.121 -0.089 18.19 38323.5 MSCL2_1701240177 0.989070 0.001053 0.987691 0.001069 0.987349 0.001087 0.987053 0.001107 0.986793 0.001127 
7777.989145 1.2435 184.3 0.214 -0.072 18.39 37841.0 MSCL2_1701240178 0.987284 0.001044 0.986023 0.001060 0.985625 0.001078 0.985013 0.001096 0.984614 0.001115 
7777.989782 1.2405 181.9 -0.549 0.471 18.41 33679.5 MSCL2_1701240179 0.989040 0.001050 0.988079 0.001067 0.987972 0.001085 0.987657 0.001104 0.986950 0.001124 
7777.990407 1.2376 180.0 0.077 -0.724 17.04 43461.1 MSCL2_1701240180 0.990419 0.001042 0.989080 0.001058 0.988671 0.001075 0.988138 0.001094 0.987436 0.001112 
7777.991032 1.2347 179.3 0.088 0.317 17.98 37607.3 MSCL2_1701240181 0.988241 0.001039 0.986736 0.001055 0.986228 0.001072 0.985479 0.001090 0.984817 0.001109 
7777.991657 1.2318 180.2 0.032 -0.158 18.18 38114.7 MSCL2_1701240182 0.989261 0.001038 0.987842 0.001054 0.987104 0.001071 0.986609 0.001089 0.985972 0.001109 
7777.992294 1.2289 180.8 -0.322 0.025 18.43 40835.3 MSCL2_1701240183 0.988156 0.001033 0.986593 0.001049 0.986044 0.001066 0.985046 0.001083 0.984330 0.001102 
7777.992919 1.2261 181.0 0.368 0.402 18.09 45473.4 MSCL2_1701240184 0.987973 0.001033 0.986546 0.001049 0.985888 0.001066 0.985359 0.001084 0.984749 0.001103 
7777.993554 1.2232 209.1 0.041 -0.385 17.46 40497.2 MSCL2_1701240185 0.991254 0.001129 0.989607 0.001150 0.988689 0.001173 0.987885 0.001197 0.987451 0.001222 
7777.994168 1.2205 178.9 -0.254 0.445 17.77 43797.6 MSCL2_1701240186 0.988673 0.001033 0.987271 0.001048 0.986662 0.001066 0.986230 0.001084 0.985640 0.001103 
7777.994804 1.2177 175.3 0.037 -0.089 19.07 38535.1 MSCL2_1701240187 0.989341 0.001029 0.987863 0.001044 0.987257 0.001061 0.986826 0.001079 0.986371 0.001098 
7777.995429 1.2150 178.5 -0.104 -0.511 17.43 46654.9 MSCL2_1701240188 0.991109 0.001034 0.989829 0.001050 0.989195 0.001067 0.988784 0.001086 0.988070 0.001105 
7777.996043 1.2124 184.3 0.124 0.430 17.65 45446.0 MSCL2_1701240189 0.989770 0.001029 0.988305 0.001045 0.987675 0.001062 0.986894 0.001080 0.986138 0.001099 
7777.996668 1.2097 175.6 -0.278 -0.244 17.59 48758.7 MSCL2_1701240190 0.990726 0.001028 0.988778 0.001043 0.988010 0.001060 0.987226 0.001078 0.986619 0.001097 
7777.997281 1.2071 172.6 0.363 0.110 17.33 50429.6 MSCL2_1701240191 0.989320 0.001026 0.987771 0.001041 0.987301 0.001059 0.986557 0.001077 0.986003 0.001096 
7777.997906 1.2045 172.2 -0.516 0.063 21.69 31990.2 MSCL2_1701240192 0.988018 0.001021 0.986817 0.001036 0.986278 0.001053 0.985998 0.001072 0.985528 0.001091 
7777.998531 1.2019 172.2 0.309 -0.545 22.37 27349.0 MSCL2_1701240193 0.990300 0.001024 0.989168 0.001040 0.988862 0.001057 0.988239 0.001075 0.987430 0.001094 
7777.999156 1.1994 173.0 -0.553 0.257 21.08 30665.5 MSCL2_1701240194 0.990411 0.001021 0.989354 0.001037 0.989040 0.001054 0.988179 0.001071 0.987582 0.001090 
7777.999781 1.1968 173.1 -0.192 -0.042 22.60 27605.5 MSCL2_1701240195 0.991499 0.001023 0.990142 0.001039 0.989918 0.001057 0.989393 0.001075 0.988928 0.001094 
