# BJD(TDB)-2450000 airmass sky(mag) dx(pix) dy(pix) fwhm(pix) peak(mag) frame mag_t(r=28.0) mag_t-c_err(r=28.0) mag_c(r=28.0) mag_t(r=30.0) mag_t-c_err(r=30.0) mag_c(r=30.0) mag_t(r=32.0) mag_t-c_err(r=32.0) mag_c(r=32.0) mag_t(r=34.0) mag_t-c_err(r=34.0) mag_c(r=34.0) mag_t(r=36.0) mag_t-c_err(r=36.0) mag_c(r=36.0) 
7777.916427 1.8875 -6.485 1.113 0.150 18.47 -10.997 MSCL2_1701240062 -17.08964 0.00099 -16.34204 -17.09286 0.00099 -16.34363 -17.09500 0.00099 -16.34465 -17.09637 0.00100 -16.34537 -17.09763 0.00100 -16.34633 
7777.917052 1.8779 -6.541 1.281 0.362 19.47 -10.825 MSCL2_1701240063 -17.06198 0.00098 -16.30904 -17.06611 0.00099 -16.31090 -17.06883 0.00099 -16.31186 -17.07093 0.00100 -16.31299 -17.07254 0.00100 -16.31368 
7777.917665 1.8685 -6.455 0.562 2.234 18.45 -11.006 MSCL2_1701240064 -17.09290 0.00097 -16.34503 -17.09672 0.00098 -16.34656 -17.09918 0.00098 -16.34816 -17.10099 0.00098 -16.34891 -17.10221 0.00099 -16.34987 
7777.918302 1.8590 -6.451 1.601 -0.058 20.23 -10.675 MSCL2_1701240065 -17.08939 0.00097 -16.34116 -17.09452 0.00097 -16.34357 -17.09784 0.00097 -16.34524 -17.10019 0.00098 -16.34684 -17.10206 0.00098 -16.34817 
7777.918938 1.8495 -6.444 0.425 1.086 18.38 -10.872 MSCL2_1701240066 -17.09233 0.00096 -16.34528 -17.09684 0.00096 -16.34742 -17.09983 0.00097 -16.34910 -17.10197 0.00097 -16.35038 -17.10354 0.00097 -16.35127 
7777.919563 1.8404 -6.639 2.317 -0.341 19.64 -10.633 MSCL2_1701240067 -16.99863 0.00097 -16.25340 -17.00468 0.00097 -16.25573 -17.00864 0.00098 -16.25781 -17.01142 0.00098 -16.25917 -17.01342 0.00099 -16.26042 
7777.920200 1.8311 -6.860 -0.091 1.461 18.44 -10.630 MSCL2_1701240068 -16.83690 0.00099 -16.07473 -16.84262 0.00100 -16.07776 -16.84637 0.00101 -16.07980 -16.84907 0.00101 -16.08150 -16.85126 0.00102 -16.08244 
7777.920836 1.8220 -6.435 1.042 0.895 18.81 -10.768 MSCL2_1701240069 -17.08919 0.00094 -16.34393 -17.09538 0.00094 -16.34694 -17.09963 0.00095 -16.34922 -17.10258 0.00095 -16.35116 -17.10491 0.00096 -16.35252 
7777.921461 1.8132 -6.441 1.602 1.145 19.47 -10.812 MSCL2_1701240070 -17.09549 0.00093 -16.34712 -17.10006 0.00094 -16.34923 -17.10307 0.00094 -16.35071 -17.10514 0.00094 -16.35188 -17.10674 0.00095 -16.35259 
7777.922086 1.8044 -6.416 0.237 1.091 18.28 -10.926 MSCL2_1701240071 -17.09285 0.00093 -16.34819 -17.09778 0.00093 -16.35089 -17.10117 0.00094 -16.35327 -17.10357 0.00094 -16.35473 -17.10535 0.00094 -16.35571 
7777.922700 1.7959 -6.423 1.325 0.514 19.05 -10.813 MSCL2_1701240072 -17.09071 0.00092 -16.34434 -17.09650 0.00093 -16.34706 -17.10029 0.00093 -16.34890 -17.10298 0.00093 -16.35065 -17.10495 0.00094 -16.35205 
7777.923336 1.7872 -6.411 1.248 1.324 19.08 -10.840 MSCL2_1701240073 -17.09885 0.00092 -16.34907 -17.10276 0.00092 -16.35105 -17.10534 0.00092 -16.35277 -17.10720 0.00093 -16.35382 -17.10868 0.00093 -16.35449 
7777.923950 1.7790 -6.410 1.134 0.717 19.54 -10.858 MSCL2_1701240074 -17.09960 0.00091 -16.35075 -17.10357 0.00091 -16.35287 -17.10626 0.00092 -16.35461 -17.10814 0.00092 -16.35593 -17.10970 0.00093 -16.35703 
7777.924575 1.7706 -6.407 0.622 0.509 16.84 -10.975 MSCL2_1701240075 -17.09540 0.00091 -16.34856 -17.10016 0.00091 -16.35129 -17.10340 0.00091 -16.35352 -17.10590 0.00092 -16.35532 -17.10784 0.00092 -16.35657 
7777.925200 1.7623 -6.403 1.033 0.723 18.61 -10.871 MSCL2_1701240076 -17.09645 0.00090 -16.34646 -17.10102 0.00090 -16.34887 -17.10413 0.00091 -16.35069 -17.10645 0.00091 -16.35190 -17.10823 0.00092 -16.35316 
7777.925825 1.7542 -6.407 0.890 0.527 19.39 -10.836 MSCL2_1701240077 -17.09667 0.00090 -16.35016 -17.10096 0.00090 -16.35224 -17.10374 0.00090 -16.35401 -17.10586 0.00091 -16.35548 -17.10764 0.00091 -16.35669 
7777.926450 1.7461 -6.390 1.072 0.973 20.45 -10.665 MSCL2_1701240078 -17.09396 0.00089 -16.34629 -17.09960 0.00089 -16.34882 -17.10342 0.00090 -16.35076 -17.10613 0.00090 -16.35223 -17.10824 0.00090 -16.35365 
7777.927086 1.7380 -6.398 0.915 -0.027 18.13 -10.882 MSCL2_1701240079 -17.09333 0.00089 -16.34629 -17.09831 0.00089 -16.34900 -17.10173 0.00089 -16.35116 -17.10424 0.00090 -16.35233 -17.10618 0.00090 -16.35342 
7777.927711 1.7301 -6.393 0.876 1.091 19.67 -10.806 MSCL2_1701240080 -17.09723 0.00088 -16.34833 -17.10215 0.00088 -16.35067 -17.10539 0.00089 -16.35238 -17.10777 0.00089 -16.35352 -17.10960 0.00089 -16.35457 
7777.928348 1.7221 -6.383 0.735 1.554 18.29 -10.881 MSCL2_1701240081 -17.09834 0.00087 -16.35106 -17.10270 0.00088 -16.35353 -17.10563 0.00088 -16.35563 -17.10798 0.00088 -16.35698 -17.10975 0.00089 -16.35806 
7777.928973 1.7144 -6.383 1.318 -0.858 18.83 -10.918 MSCL2_1701240082 -17.09976 0.00087 -16.35113 -17.10465 0.00087 -16.35340 -17.10797 0.00088 -16.35525 -17.11017 0.00088 -16.35675 -17.11191 0.00088 -16.35791 
7777.929609 1.7066 -6.380 0.407 2.719 19.53 -10.784 MSCL2_1701240083 -17.09827 0.00086 -16.35334 -17.10301 0.00087 -16.35598 -17.10609 0.00087 -16.35765 -17.10850 0.00088 -16.35866 -17.11027 0.00088 -16.35980 
7777.930223 1.6992 -6.374 1.010 -0.848 17.97 -10.968 MSCL2_1701240084 -17.10076 0.00086 -16.35033 -17.10497 0.00086 -16.35206 -17.10797 0.00087 -16.35356 -17.11013 0.00087 -16.35509 -17.11178 0.00087 -16.35617 
7777.930859 1.6916 -6.375 0.769 1.149 18.49 -10.844 MSCL2_1701240085 -17.10020 0.00085 -16.35139 -17.10439 0.00086 -16.35365 -17.10718 0.00086 -16.35499 -17.10916 0.00087 -16.35604 -17.11079 0.00087 -16.35710 
7777.931484 1.6842 -6.374 0.962 1.285 19.38 -10.758 MSCL2_1701240086 -17.09963 0.00085 -16.34957 -17.10448 0.00085 -16.35199 -17.10769 0.00086 -16.35371 -17.11010 0.00086 -16.35486 -17.11190 0.00086 -16.35596 
7777.932121 1.6767 -6.367 0.547 -0.209 18.91 -10.812 MSCL2_1701240087 -17.09734 0.00085 -16.35019 -17.10207 0.00085 -16.35258 -17.10533 0.00085 -16.35445 -17.10767 0.00086 -16.35572 -17.10948 0.00086 -16.35689 
7777.932734 1.6696 -6.352 1.286 1.313 19.95 -10.789 MSCL2_1701240088 -17.09697 0.00084 -16.34798 -17.10166 0.00084 -16.35046 -17.10479 0.00085 -16.35254 -17.10703 0.00085 -16.35398 -17.10868 0.00086 -16.35554 
7777.933359 1.6625 -6.360 -0.273 -0.499 18.33 -10.888 MSCL2_1701240089 -17.09658 0.00084 -16.34696 -17.10113 0.00084 -16.34953 -17.10436 0.00084 -16.35137 -17.10670 0.00085 -16.35282 -17.10861 0.00085 -16.35370 
7777.933984 1.6554 -6.357 2.510 1.289 18.09 -10.920 MSCL2_1701240090 -17.09773 0.00083 -16.34933 -17.10186 0.00084 -16.35174 -17.10465 0.00084 -16.35367 -17.10671 0.00084 -16.35520 -17.10815 0.00085 -16.35638 
7777.934598 1.6485 -6.359 -0.098 0.219 18.59 -10.898 MSCL2_1701240091 -17.09859 0.00083 -16.34887 -17.10229 0.00083 -16.35095 -17.10493 0.00084 -16.35253 -17.10682 0.00084 -16.35348 -17.10820 0.00084 -16.35437 
7777.935234 1.6415 -6.349 0.939 0.133 20.15 -10.797 MSCL2_1701240092 -17.09695 0.00082 -16.35042 -17.10102 0.00083 -16.35289 -17.10390 0.00083 -16.35478 -17.10588 0.00084 -16.35620 -17.10761 0.00084 -16.35735 
7777.935859 1.6346 -6.338 1.464 0.663 19.16 -10.951 MSCL2_1701240093 -17.09880 0.00082 -16.34814 -17.10257 0.00082 -16.34995 -17.10521 0.00083 -16.35109 -17.10719 0.00083 -16.35186 -17.10879 0.00083 -16.35321 
7777.936473 1.6280 -6.326 0.636 0.645 17.87 -11.161 MSCL2_1701240094 -17.10275 0.00081 -16.35292 -17.10580 0.00082 -16.35452 -17.10789 0.00082 -16.35589 -17.10952 0.00083 -16.35707 -17.11075 0.00083 -16.35786 
7777.937098 1.6213 -6.304 0.717 0.720 18.06 -11.104 MSCL2_1701240095 -17.10353 0.00081 -16.35503 -17.10658 0.00081 -16.35633 -17.10866 0.00082 -16.35757 -17.11022 0.00082 -16.35828 -17.11146 0.00083 -16.35905 
7777.937723 1.6146 -6.295 0.818 1.148 19.54 -10.958 MSCL2_1701240096 -17.10008 0.00081 -16.35276 -17.10359 0.00081 -16.35470 -17.10613 0.00081 -16.35644 -17.10801 0.00082 -16.35769 -17.10952 0.00082 -16.35862 
7777.938348 1.6080 -6.305 0.646 -0.666 19.75 -10.991 MSCL2_1701240097 -17.09969 0.00080 -16.35159 -17.10320 0.00081 -16.35376 -17.10564 0.00081 -16.35508 -17.10755 0.00081 -16.35574 -17.10896 0.00082 -16.35651 
7777.938973 1.6015 -6.291 -0.221 1.258 18.19 -11.019 MSCL2_1701240098 -17.09641 0.00080 -16.34820 -17.10022 0.00080 -16.35012 -17.10277 0.00081 -16.35148 -17.10486 0.00081 -16.35265 -17.10645 0.00082 -16.35380 
7777.939609 1.5950 -6.279 0.942 -0.190 18.47 -10.956 MSCL2_1701240099 -17.09840 0.00080 -16.35218 -17.10193 0.00080 -16.35412 -17.10442 0.00080 -16.35577 -17.10622 0.00081 -16.35696 -17.10773 0.00081 -16.35784 
7777.940223 1.5887 -6.254 0.179 0.974 17.95 -11.002 MSCL2_1701240100 -17.09747 0.00079 -16.35261 -17.10124 0.00080 -16.35434 -17.10392 0.00080 -16.35577 -17.10597 0.00080 -16.35677 -17.10755 0.00081 -16.35774 
7777.940859 1.5823 -6.244 0.521 0.188 18.64 -10.981 MSCL2_1701240101 -17.09806 0.00079 -16.35307 -17.10158 0.00079 -16.35481 -17.10407 0.00080 -16.35598 -17.10583 0.00080 -16.35718 -17.10723 0.00080 -16.35810 
7777.941484 1.5761 -6.241 0.049 0.396 19.57 -10.931 MSCL2_1701240102 -17.09746 0.00078 -16.34937 -17.10109 0.00079 -16.35118 -17.10364 0.00079 -16.35279 -17.10548 0.00080 -16.35402 -17.10693 0.00080 -16.35497 
7777.942109 1.5699 -6.225 1.007 1.155 20.01 -10.855 MSCL2_1701240103 -17.09494 0.00078 -16.35102 -17.09877 0.00078 -16.35348 -17.10140 0.00079 -16.35480 -17.10335 0.00079 -16.35597 -17.10487 0.00080 -16.35716 
7777.942734 1.5638 -6.223 0.128 -0.534 17.37 -11.119 MSCL2_1701240104 -17.09406 0.00078 -16.34865 -17.09713 0.00078 -16.34997 -17.09929 0.00079 -16.35138 -17.10084 0.00079 -16.35279 -17.10209 0.00079 -16.35353 
7777.943371 1.5576 -6.208 0.307 1.360 20.10 -10.840 MSCL2_1701240105 -17.09351 0.00077 -16.34851 -17.09723 0.00078 -16.35018 -17.09980 0.00078 -16.35161 -17.10180 0.00079 -16.35285 -17.10336 0.00079 -16.35363 
7777.943996 1.5517 -6.200 0.259 -0.308 18.89 -10.964 MSCL2_1701240106 -17.09424 0.00077 -16.35028 -17.09747 0.00077 -16.35225 -17.09972 0.00078 -16.35333 -17.10138 0.00078 -16.35438 -17.10273 0.00079 -16.35515 
7777.944633 1.5456 -6.202 0.977 0.679 18.21 -11.081 MSCL2_1701240107 -17.09152 0.00077 -16.34879 -17.09474 0.00077 -16.35080 -17.09701 0.00078 -16.35204 -17.09866 0.00078 -16.35268 -17.09996 0.00078 -16.35340 
7777.945258 1.5398 -6.192 0.076 0.970 19.00 -10.992 MSCL2_1701240108 -17.09181 0.00076 -16.35066 -17.09586 0.00077 -16.35290 -17.09863 0.00077 -16.35457 -17.10091 0.00078 -16.35552 -17.10263 0.00078 -16.35663 
7777.945871 1.5341 -6.184 0.961 -0.603 19.04 -10.974 MSCL2_1701240109 -17.09421 0.00076 -16.35368 -17.09757 0.00076 -16.35509 -17.09972 0.00077 -16.35640 -17.10129 0.00077 -16.35747 -17.10275 0.00078 -16.35831 
7777.946496 1.5283 -6.171 0.627 1.644 19.83 -11.032 MSCL2_1701240110 -17.09647 0.00076 -16.35795 -17.09991 0.00076 -16.35990 -17.10225 0.00076 -16.36147 -17.10404 0.00077 -16.36301 -17.10536 0.00077 -16.36382 
7777.947121 1.5226 -6.165 0.075 0.274 19.34 -11.003 MSCL2_1701240111 -17.09488 0.00075 -16.35698 -17.09804 0.00076 -16.35877 -17.10017 0.00076 -16.35998 -17.10178 0.00077 -16.36108 -17.10297 0.00077 -16.36213 
7777.947746 1.5170 -6.164 0.783 -0.261 18.99 -11.063 MSCL2_1701240112 -17.09376 0.00075 -16.35476 -17.09697 0.00076 -16.35660 -17.09914 0.00076 -16.35808 -17.10083 0.00076 -16.35927 -17.10207 0.00077 -16.35967 
7777.948371 1.5114 -6.147 0.421 0.797 18.59 -11.193 MSCL2_1701240113 -17.09451 0.00075 -16.35491 -17.09716 0.00075 -16.35638 -17.09899 0.00076 -16.35772 -17.10048 0.00076 -16.35831 -17.10159 0.00076 -16.35874 
7777.948996 1.5059 -6.139 -0.626 0.493 18.28 -11.134 MSCL2_1701240114 -17.09278 0.00075 -16.35708 -17.09539 0.00075 -16.35850 -17.09729 0.00075 -16.35939 -17.09875 0.00076 -16.36044 -17.09973 0.00076 -16.36097 
7777.949621 1.5005 -6.137 0.744 -0.250 17.60 -11.172 MSCL2_1701240115 -17.08946 0.00074 -16.35327 -17.09244 0.00075 -16.35497 -17.09460 0.00075 -16.35610 -17.09628 0.00075 -16.35713 -17.09755 0.00076 -16.35803 
7777.950258 1.4950 -6.129 0.394 1.001 17.43 -11.259 MSCL2_1701240116 -17.09219 0.00074 -16.35539 -17.09468 0.00074 -16.35691 -17.09648 0.00075 -16.35837 -17.09786 0.00075 -16.35902 -17.09898 0.00076 -16.35973 
7777.950883 1.4896 -6.116 0.354 0.037 18.24 -11.177 MSCL2_1701240117 -17.09412 0.00074 -16.35800 -17.09658 0.00074 -16.35945 -17.09845 0.00074 -16.36080 -17.09989 0.00075 -16.36122 -17.10106 0.00075 -16.36161 
7777.951508 1.4843 -6.132 1.145 0.594 17.94 -11.237 MSCL2_1701240118 -17.07356 0.00074 -16.34332 -17.07599 0.00074 -16.34494 -17.07783 0.00074 -16.34642 -17.07918 0.00075 -16.34737 -17.08033 0.00075 -16.34785 
7777.952144 1.4790 -6.323 -0.229 0.850 17.94 -11.104 MSCL2_1701240119 -16.89435 0.00077 -16.16206 -16.89662 0.00078 -16.16349 -16.89849 0.00078 -16.16476 -16.89995 0.00079 -16.16544 -16.90107 0.00080 -16.16590 
7777.952769 1.4738 -6.974 0.695 0.286 18.26 -10.122 MSCL2_1701240120 -15.97592 0.00112 -15.24260 -15.97829 0.00115 -15.24456 -15.97985 0.00118 -15.24527 -15.98098 0.00122 -15.24579 -15.98228 0.00125 -15.24629 
7777.953393 1.4686 -6.439 0.921 1.207 18.43 -10.917 MSCL2_1701240121 -16.78822 0.00079 -16.04673 -16.79080 0.00080 -16.04824 -16.79258 0.00080 -16.04919 -16.79389 0.00081 -16.04954 -16.79502 0.00082 -16.05020 
7777.954030 1.4635 -6.317 0.492 0.692 17.88 -11.124 MSCL2_1701240122 -16.90038 0.00076 -16.17257 -16.90241 0.00077 -16.17375 -16.90397 0.00077 -16.17413 -16.90516 0.00078 -16.17467 -16.90620 0.00078 -16.17507 
7777.954655 1.4584 -7.092 -0.231 -0.560 18.74 -9.896 MSCL2_1701240123 -15.68303 0.00133 -14.98273 -15.68551 0.00138 -14.98395 -15.68719 0.00142 -14.98526 -15.68800 0.00147 -14.98473 -15.68937 0.00152 -14.98425 
7777.955280 1.4534 -6.481 0.293 1.071 18.43 -10.801 MSCL2_1701240124 -16.69418 0.00081 -15.96484 -16.69669 0.00081 -15.96639 -16.69840 0.00082 -15.96736 -16.69965 0.00083 -15.96875 -16.70072 0.00084 -15.96978 
7777.955916 1.4484 -6.902 0.167 -0.330 18.89 -9.995 MSCL2_1701240125 -15.79204 0.00122 -15.07061 -15.79442 0.00126 -15.07161 -15.79613 0.00130 -15.07213 -15.79738 0.00134 -15.07253 -15.79810 0.00138 -15.07377 
7777.956541 1.4435 -6.535 1.106 0.860 17.69 -10.807 MSCL2_1701240126 -16.55144 0.00084 -15.82238 -16.55371 0.00085 -15.82377 -16.55520 0.00086 -15.82495 -16.55615 0.00088 -15.82579 -16.55695 0.00089 -15.82641 
7777.957178 1.4386 -6.063 -0.343 -0.013 17.55 -11.248 MSCL2_1701240127 -17.07830 0.00071 -16.33923 -17.08079 0.00072 -16.34077 -17.08251 0.00072 -16.34186 -17.08385 0.00072 -16.34257 -17.08488 0.00073 -16.34345 
7777.957803 1.4338 -6.012 0.171 0.542 18.56 -11.180 MSCL2_1701240128 -17.09445 0.00071 -16.36031 -17.09705 0.00071 -16.36173 -17.09893 0.00071 -16.36297 -17.10033 0.00072 -16.36384 -17.10144 0.00072 -16.36446 
7777.958439 1.4289 -6.012 0.323 0.051 18.17 -11.097 MSCL2_1701240129 -17.08625 0.00070 -16.34975 -17.08932 0.00071 -16.35150 -17.09145 0.00071 -16.35298 -17.09301 0.00072 -16.35361 -17.09425 0.00072 -16.35442 
7777.959064 1.4242 -6.227 0.414 0.290 18.28 -10.965 MSCL2_1701240130 -16.87834 0.00074 -16.14886 -16.88099 0.00075 -16.15054 -16.88287 0.00076 -16.15157 -16.88435 0.00076 -16.15209 -16.88538 0.00077 -16.15249 
7777.959689 1.4196 -5.968 0.326 0.856 18.70 -11.191 MSCL2_1701240131 -17.09653 0.00070 -16.35949 -17.09887 0.00070 -16.36063 -17.10051 0.00071 -16.36125 -17.10169 0.00071 -16.36172 -17.10266 0.00072 -16.36206 
7777.960314 1.4149 -5.980 0.542 -0.452 18.42 -11.207 MSCL2_1701240132 -17.08468 0.00070 -16.35155 -17.08743 0.00070 -16.35315 -17.08931 0.00071 -16.35390 -17.09073 0.00071 -16.35503 -17.09182 0.00071 -16.35574 
7777.960939 1.4104 -5.995 -0.521 0.921 18.31 -11.055 MSCL2_1701240133 -17.06494 0.00070 -16.33335 -17.06823 0.00070 -16.33507 -17.07049 0.00071 -16.33632 -17.07207 0.00071 -16.33741 -17.07335 0.00072 -16.33799 
7777.961564 1.4059 -5.954 1.217 -0.305 18.76 -11.120 MSCL2_1701240134 -17.09084 0.00069 -16.35754 -17.09373 0.00070 -16.35917 -17.09569 0.00070 -16.36024 -17.09707 0.00070 -16.36100 -17.09822 0.00071 -16.36171 
7777.962189 1.4014 -5.939 -0.460 0.553 18.54 -11.201 MSCL2_1701240135 -17.09599 0.00069 -16.36270 -17.09831 0.00069 -16.36406 -17.09992 0.00070 -16.36491 -17.10106 0.00070 -16.36581 -17.10206 0.00070 -16.36613 
7777.962803 1.3970 -5.947 0.601 0.957 16.94 -11.456 MSCL2_1701240136 -17.09656 0.00069 -16.36284 -17.09832 0.00069 -16.36377 -17.09953 0.00069 -16.36464 -17.10045 0.00070 -16.36529 -17.10135 0.00070 -16.36593 
7777.963428 1.3926 -5.960 0.364 -0.612 17.25 -11.350 MSCL2_1701240137 -17.09474 0.00069 -16.36084 -17.09693 0.00069 -16.36246 -17.09841 0.00069 -16.36359 -17.09944 0.00070 -16.36429 -17.10032 0.00070 -16.36506 
7777.964053 1.3883 -5.954 -0.019 0.735 18.63 -11.133 MSCL2_1701240138 -17.09304 0.00068 -16.35929 -17.09589 0.00069 -16.36072 -17.09771 0.00069 -16.36186 -17.09916 0.00070 -16.36279 -17.10028 0.00070 -16.36367 
7777.964689 1.3839 -5.939 0.198 0.700 17.70 -11.277 MSCL2_1701240139 -17.09537 0.00068 -16.36339 -17.09730 0.00068 -16.36456 -17.09873 0.00069 -16.36523 -17.09986 0.00069 -16.36561 -17.10077 0.00070 -16.36619 
7777.965314 1.3796 -5.933 0.402 -0.496 18.05 -11.196 MSCL2_1701240140 -17.09068 0.00068 -16.35817 -17.09330 0.00068 -16.35973 -17.09505 0.00069 -16.36085 -17.09642 0.00069 -16.36167 -17.09746 0.00070 -16.36229 
7777.965939 1.3754 -5.932 0.414 0.994 18.13 -11.133 MSCL2_1701240141 -17.08386 0.00068 -16.35139 -17.08699 0.00068 -16.35323 -17.08914 0.00069 -16.35481 -17.09073 0.00069 -16.35569 -17.09199 0.00070 -16.35646 
7777.966553 1.3713 -5.927 0.027 -0.740 17.98 -11.062 MSCL2_1701240142 -17.08233 0.00068 -16.35000 -17.08575 0.00068 -16.35164 -17.08805 0.00068 -16.35302 -17.08990 0.00069 -16.35400 -17.09127 0.00069 -16.35437 
7777.967178 1.3671 -5.922 0.322 1.471 17.71 -11.239 MSCL2_1701240143 -17.08600 0.00067 -16.35236 -17.08827 0.00068 -16.35367 -17.08994 0.00068 -16.35427 -17.09113 0.00069 -16.35508 -17.09210 0.00069 -16.35579 
7777.967803 1.3630 -5.995 0.338 -0.866 17.81 -11.241 MSCL2_1701240144 -17.01474 0.00069 -16.27944 -17.01671 0.00069 -16.28081 -17.01818 0.00069 -16.28186 -17.01933 0.00070 -16.28279 -17.02025 0.00071 -16.28350 
7777.968428 1.3589 -5.903 -0.698 1.257 17.76 -11.355 MSCL2_1701240145 -17.09021 0.00067 -16.35723 -17.09220 0.00067 -16.35844 -17.09361 0.00068 -16.35937 -17.09458 0.00068 -16.36021 -17.09538 0.00069 -16.36044 
7777.969053 1.3549 -5.900 0.107 -0.404 17.59 -11.299 MSCL2_1701240146 -17.09144 0.00067 -16.35791 -17.09345 0.00067 -16.35917 -17.09482 0.00068 -16.36011 -17.09577 0.00068 -16.36090 -17.09672 0.00068 -16.36123 
7777.969678 1.3509 -5.913 0.646 -0.087 17.06 -11.369 MSCL2_1701240147 -17.08352 0.00067 -16.34842 -17.08537 0.00067 -16.34950 -17.08679 0.00068 -16.35064 -17.08770 0.00068 -16.35136 -17.08853 0.00068 -16.35195 
7777.970303 1.3469 -5.881 0.021 0.498 17.90 -11.357 MSCL2_1701240148 -17.09239 0.00066 -16.35855 -17.09441 0.00067 -16.35992 -17.09575 0.00067 -16.36111 -17.09686 0.00068 -16.36166 -17.09781 0.00068 -16.36234 
7777.970928 1.3430 -5.876 0.391 0.460 17.06 -11.337 MSCL2_1701240149 -17.08999 0.00066 -16.35535 -17.09224 0.00067 -16.35658 -17.09384 0.00067 -16.35721 -17.09501 0.00067 -16.35767 -17.09596 0.00068 -16.35835 
7777.971553 1.3391 -5.873 -0.077 0.102 17.38 -11.331 MSCL2_1701240150 -17.08583 0.00066 -16.35181 -17.08787 0.00066 -16.35313 -17.08931 0.00067 -16.35420 -17.09036 0.00067 -16.35471 -17.09123 0.00068 -16.35494 
7777.972178 1.3353 -5.885 0.231 0.413 17.42 -11.201 MSCL2_1701240151 -17.06483 0.00066 -16.33344 -17.06773 0.00067 -16.33521 -17.06984 0.00067 -16.33649 -17.07141 0.00067 -16.33730 -17.07260 0.00068 -16.33803 
7777.972814 1.3314 -5.953 0.354 -0.299 17.32 -11.167 MSCL2_1701240152 -16.98618 0.00068 -16.25450 -16.98867 0.00068 -16.25594 -16.99050 0.00069 -16.25724 -16.99173 0.00069 -16.25808 -16.99275 0.00070 -16.25881 
7777.973451 1.3275 -5.977 -0.556 0.446 17.89 -11.021 MSCL2_1701240153 -16.95073 0.00068 -16.22193 -16.95360 0.00069 -16.22364 -16.95540 0.00069 -16.22487 -16.95682 0.00070 -16.22563 -16.95798 0.00070 -16.22669 
