# BJD(TDB)-2450000 airmass sky(mag) dx(pix) dy(pix) fwhm(pix) peak(mag) frame mag_t(r=28.0) mag_t-c_err(r=28.0) mag_c(r=28.0) mag_t(r=30.0) mag_t-c_err(r=30.0) mag_c(r=30.0) mag_t(r=32.0) mag_t-c_err(r=32.0) mag_c(r=32.0) mag_t(r=34.0) mag_t-c_err(r=34.0) mag_c(r=34.0) mag_t(r=36.0) mag_t-c_err(r=36.0) mag_c(r=36.0) 
7778.043611 1.0696 -5.101 -0.885 -0.722 22.04 -11.304 MSCL2_1701240265 -17.14393 0.00054 -15.16288 -17.14602 0.00055 -15.16424 -17.14740 0.00055 -15.16522 -17.14839 0.00055 -15.16588 -17.14923 0.00056 -15.16676 
7778.044236 1.0684 -5.105 -0.388 0.190 22.70 -11.163 MSCL2_1701240266 -17.14305 0.00054 -15.16723 -17.14532 0.00055 -15.16892 -17.14688 0.00055 -15.17005 -17.14805 0.00055 -15.17092 -17.14899 0.00056 -15.17135 
7778.044861 1.0672 -5.100 -0.594 -0.693 22.31 -11.316 MSCL2_1701240267 -17.14416 0.00054 -15.16887 -17.14626 0.00054 -15.17022 -17.14776 0.00055 -15.17143 -17.14884 0.00055 -15.17219 -17.14970 0.00056 -15.17284 
7778.045486 1.0660 -5.095 -0.598 -0.552 22.00 -11.317 MSCL2_1701240268 -17.14283 0.00054 -15.16431 -17.14501 0.00054 -15.16568 -17.14648 0.00055 -15.16687 -17.14768 0.00055 -15.16731 -17.14858 0.00056 -15.16802 
7778.046111 1.0649 -5.084 -0.223 -0.080 23.14 -11.186 MSCL2_1701240269 -17.14231 0.00054 -15.16613 -17.14462 0.00054 -15.16803 -17.14623 0.00055 -15.16931 -17.14743 0.00055 -15.17006 -17.14850 0.00056 -15.17064 
7778.046736 1.0638 -5.062 -0.646 -0.355 22.48 -11.248 MSCL2_1701240270 -17.14311 0.00054 -15.16572 -17.14530 0.00054 -15.16705 -17.14675 0.00055 -15.16800 -17.14777 0.00055 -15.16875 -17.14860 0.00055 -15.16939 
7778.047373 1.0626 -5.053 -0.484 -0.351 22.45 -11.093 MSCL2_1701240271 -17.14098 0.00054 -15.16468 -17.14316 0.00054 -15.16603 -17.14468 0.00055 -15.16702 -17.14574 0.00055 -15.16767 -17.14669 0.00056 -15.16838 
7778.047998 1.0615 -5.052 -0.456 -0.430 22.68 -10.975 MSCL2_1701240272 -17.13985 0.00054 -15.16452 -17.14264 0.00054 -15.16585 -17.14452 0.00055 -15.16742 -17.14593 0.00055 -15.16790 -17.14708 0.00056 -15.16918 
7778.048611 1.0604 -5.035 -0.330 -0.241 22.11 -11.159 MSCL2_1701240273 -17.13900 0.00054 -15.16438 -17.14171 0.00054 -15.16603 -17.14363 0.00055 -15.16735 -17.14501 0.00055 -15.16846 -17.14603 0.00056 -15.16938 
7778.049236 1.0594 -5.037 -1.369 -0.714 23.38 -10.889 MSCL2_1701240274 -17.13971 0.00054 -15.16425 -17.14273 0.00054 -15.16611 -17.14469 0.00055 -15.16745 -17.14604 0.00055 -15.16852 -17.14719 0.00055 -15.16948 
7778.049861 1.0583 -5.048 -0.078 -0.608 23.48 -11.034 MSCL2_1701240275 -17.14138 0.00054 -15.16357 -17.14375 0.00054 -15.16483 -17.14531 0.00055 -15.16621 -17.14652 0.00055 -15.16733 -17.14744 0.00055 -15.16823 
7778.050486 1.0572 -5.043 -0.373 0.044 21.76 -11.077 MSCL2_1701240276 -17.13981 0.00054 -15.16602 -17.14263 0.00054 -15.16751 -17.14450 0.00055 -15.16884 -17.14583 0.00055 -15.16976 -17.14689 0.00055 -15.17045 
7778.051123 1.0562 -5.025 -0.524 -1.203 21.95 -11.221 MSCL2_1701240277 -17.14329 0.00054 -15.16601 -17.14536 0.00054 -15.16714 -17.14675 0.00054 -15.16839 -17.14784 0.00055 -15.16951 -17.14869 0.00055 -15.17040 
7778.051736 1.0552 -5.013 -0.755 0.002 21.85 -11.200 MSCL2_1701240278 -17.14370 0.00054 -15.16420 -17.14583 0.00054 -15.16542 -17.14732 0.00054 -15.16641 -17.14842 0.00055 -15.16718 -17.14931 0.00055 -15.16781 
7778.052361 1.0542 -5.008 -0.569 -0.513 22.76 -11.078 MSCL2_1701240279 -17.14305 0.00054 -15.16444 -17.14517 0.00054 -15.16597 -17.14663 0.00054 -15.16655 -17.14779 0.00055 -15.16743 -17.14865 0.00055 -15.16785 
7778.052986 1.0532 -5.015 0.053 -0.269 21.77 -11.177 MSCL2_1701240280 -17.14144 0.00054 -15.16244 -17.14360 0.00054 -15.16419 -17.14508 0.00054 -15.16569 -17.14615 0.00055 -15.16640 -17.14700 0.00055 -15.16682 
7778.053623 1.0522 -4.998 -0.769 -0.611 23.26 -11.141 MSCL2_1701240281 -17.14236 0.00054 -15.16539 -17.14438 0.00054 -15.16628 -17.14579 0.00054 -15.16706 -17.14682 0.00055 -15.16754 -17.14765 0.00055 -15.16785 
7778.054259 1.0512 -5.000 -0.447 -0.956 21.96 -11.188 MSCL2_1701240282 -17.14300 0.00054 -15.16528 -17.14495 0.00054 -15.16654 -17.14630 0.00054 -15.16752 -17.14729 0.00055 -15.16831 -17.14815 0.00055 -15.16913 
7778.054884 1.0503 -4.985 -0.279 0.360 22.33 -11.223 MSCL2_1701240283 -17.14372 0.00054 -15.16503 -17.14577 0.00054 -15.16627 -17.14722 0.00054 -15.16777 -17.14834 0.00055 -15.16840 -17.14918 0.00055 -15.16891 
7778.055509 1.0493 -4.978 -0.330 -1.039 22.47 -11.198 MSCL2_1701240284 -17.14306 0.00054 -15.16795 -17.14531 0.00054 -15.16917 -17.14689 0.00054 -15.17042 -17.14800 0.00055 -15.17165 -17.14894 0.00055 -15.17184 
7778.056134 1.0484 -4.979 -0.965 0.152 21.70 -11.304 MSCL2_1701240285 -17.14651 0.00053 -15.16672 -17.14832 0.00054 -15.16739 -17.14964 0.00054 -15.16837 -17.15070 0.00054 -15.16885 -17.15153 0.00055 -15.16847 
7778.056759 1.0475 -4.969 -0.196 -1.508 23.10 -10.993 MSCL2_1701240286 -17.14546 0.00053 -15.16933 -17.14783 0.00054 -15.17046 -17.14944 0.00054 -15.17199 -17.15056 0.00054 -15.17239 -17.15149 0.00055 -15.17264 
7778.057384 1.0466 -4.966 -1.191 0.999 22.71 -11.185 MSCL2_1701240287 -17.14672 0.00053 -15.16981 -17.14904 0.00054 -15.17126 -17.15073 0.00054 -15.17268 -17.15203 0.00054 -15.17349 -17.15305 0.00055 -15.17448 
7778.058009 1.0457 -4.965 -0.655 -1.150 22.97 -11.037 MSCL2_1701240288 -17.14663 0.00053 -15.17034 -17.14890 0.00054 -15.17216 -17.15045 0.00054 -15.17336 -17.15161 0.00054 -15.17457 -17.15246 0.00055 -15.17531 
7778.058646 1.0449 -4.939 -0.118 -0.581 21.45 -11.444 MSCL2_1701240289 -17.14945 0.00053 -15.17056 -17.15125 0.00054 -15.17162 -17.15251 0.00054 -15.17257 -17.15344 0.00054 -15.17307 -17.15425 0.00055 -15.17332 
7778.059282 1.0440 -4.943 -0.954 -0.062 22.61 -11.055 MSCL2_1701240290 -17.14744 0.00053 -15.17028 -17.14961 0.00054 -15.17110 -17.15112 0.00054 -15.17196 -17.15218 0.00054 -15.17224 -17.15310 0.00055 -15.17274 
7778.059907 1.0431 -4.946 0.397 -1.601 21.41 -11.330 MSCL2_1701240291 -17.14794 0.00053 -15.17056 -17.14963 0.00054 -15.17147 -17.15083 0.00054 -15.17200 -17.15168 0.00054 -15.17294 -17.15237 0.00055 -15.17283 
7778.060532 1.0423 -4.941 -0.671 0.032 22.21 -11.449 MSCL2_1701240292 -17.14809 0.00053 -15.16918 -17.14959 0.00054 -15.17025 -17.15070 0.00054 -15.17133 -17.15159 0.00054 -15.17238 -17.15236 0.00055 -15.17299 
7778.061157 1.0415 -4.927 -0.495 -0.661 22.51 -11.246 MSCL2_1701240293 -17.14721 0.00053 -15.17029 -17.14897 0.00054 -15.17120 -17.15023 0.00054 -15.17250 -17.15120 0.00054 -15.17341 -17.15201 0.00055 -15.17386 
7778.061794 1.0407 -4.935 -0.568 -0.400 22.34 -11.048 MSCL2_1701240294 -17.14602 0.00053 -15.17037 -17.14793 0.00054 -15.17157 -17.14931 0.00054 -15.17246 -17.15036 0.00054 -15.17294 -17.15112 0.00055 -15.17318 
7778.062396 1.0399 -4.993 -1.020 -1.013 22.60 -11.043 MSCL2_1701240295 -17.14469 0.00053 -15.16809 -17.14668 0.00054 -15.16913 -17.14814 0.00054 -15.17051 -17.14927 0.00054 -15.17136 -17.15017 0.00055 -15.17204 
7778.063032 1.0392 -5.035 -0.092 -0.651 22.16 -11.167 MSCL2_1701240296 -17.14578 0.00053 -15.16613 -17.14766 0.00054 -15.16724 -17.14904 0.00054 -15.16851 -17.15011 0.00054 -15.16924 -17.15094 0.00055 -15.16961 
7778.063657 1.0384 -4.922 -0.441 -0.311 22.21 -11.322 MSCL2_1701240297 -17.14653 0.00053 -15.16643 -17.14834 0.00054 -15.16772 -17.14956 0.00054 -15.16888 -17.15046 0.00054 -15.16904 -17.15133 0.00055 -15.16892 
7778.064294 1.0376 -4.924 -0.591 -0.705 22.53 -11.204 MSCL2_1701240298 -17.14466 0.00053 -15.16867 -17.14666 0.00053 -15.16995 -17.14812 0.00054 -15.17111 -17.14910 0.00054 -15.17233 -17.15001 0.00055 -15.17310 
7778.064919 1.0369 -4.899 -0.341 -0.689 22.34 -11.285 MSCL2_1701240299 -17.14363 0.00053 -15.16264 -17.14524 0.00053 -15.16373 -17.14644 0.00054 -15.16507 -17.14741 0.00054 -15.16590 -17.14809 0.00055 -15.16705 
7778.065555 1.0362 -4.890 -0.155 -0.485 20.55 -11.460 MSCL2_1701240300 -17.14486 0.00053 -15.16700 -17.14636 0.00053 -15.16791 -17.14743 0.00054 -15.16877 -17.14833 0.00054 -15.16932 -17.14903 0.00055 -15.17004 
7778.066180 1.0355 -4.890 -1.043 -0.214 21.70 -11.263 MSCL2_1701240301 -17.14528 0.00053 -15.16850 -17.14705 0.00053 -15.16907 -17.14833 0.00054 -15.16998 -17.14928 0.00054 -15.17005 -17.15011 0.00054 -15.17052 
