# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=28.0) err(r=28.0) flux(r=30.0) err(r=30.0) flux(r=32.0) err(r=32.0) flux(r=34.0) err(r=34.0) flux(r=36.0) err(r=36.0) 
7778.011390 1.1538 683.5 0.368 0.092 20.86 30460.8 MSCL0_1701240188 0.999183 0.000905 0.998862 0.000921 0.998749 0.000939 0.998355 0.000958 0.998221 0.000977 
7778.012131 1.1513 680.6 0.481 -0.147 21.61 29439.3 MSCL0_1701240189 1.002028 0.000907 1.001873 0.000924 1.001877 0.000942 1.001817 0.000961 1.001779 0.000981 
7778.012871 1.1489 678.2 0.090 -0.294 20.64 31902.4 MSCL0_1701240190 1.001622 0.000903 1.001379 0.000920 1.001083 0.000938 1.000579 0.000956 1.000388 0.000975 
7778.013612 1.1464 672.6 0.101 0.339 21.73 26309.0 MSCL0_1701240191 1.000193 0.000899 1.000559 0.000916 1.000484 0.000934 1.000425 0.000952 1.000451 0.000972 
7778.014353 1.1440 670.5 0.840 -0.505 21.81 26521.5 MSCL0_1701240192 1.000017 0.000897 1.000456 0.000914 1.000713 0.000932 1.000600 0.000951 1.000875 0.000970 
7778.015094 1.1417 665.0 -0.378 0.667 20.94 28844.5 MSCL0_1701240193 1.001146 0.000897 1.000884 0.000914 1.000611 0.000931 1.000647 0.000950 1.000585 0.000969 
7778.015834 1.1393 661.3 0.617 -0.453 21.30 27868.6 MSCL0_1701240194 1.000183 0.000893 0.999909 0.000909 0.999787 0.000926 0.999716 0.000944 0.999850 0.000963 
7778.016575 1.1370 656.5 -0.202 0.534 21.66 29077.9 MSCL0_1701240195 1.001474 0.000894 1.001065 0.000910 1.000865 0.000927 1.000445 0.000945 1.000665 0.000965 
7778.017327 1.1347 654.9 0.809 -0.477 20.16 31851.3 MSCL0_1701240196 1.001878 0.000894 1.001891 0.000910 1.001790 0.000928 1.001530 0.000946 1.001396 0.000965 
7778.018068 1.1324 653.0 0.215 0.326 20.99 32062.1 MSCL0_1701240197 1.000589 0.000890 1.000118 0.000906 0.999867 0.000924 0.999469 0.000941 0.999371 0.000960 
7778.018809 1.1302 645.7 0.151 -0.405 20.73 32043.8 MSCL0_1701240198 1.000441 0.000888 1.000099 0.000904 0.999792 0.000921 0.999658 0.000939 0.999599 0.000958 
7778.019561 1.1279 645.5 0.322 0.280 21.02 27796.0 MSCL0_1701240199 0.999561 0.000888 0.999699 0.000904 0.999875 0.000922 1.000001 0.000940 0.999917 0.000959 
7778.020302 1.1257 643.2 0.381 -0.378 20.94 28507.1 MSCL0_1701240200 1.001779 0.000889 1.001828 0.000905 1.002013 0.000923 1.001861 0.000941 1.002112 0.000960 
7778.021043 1.1236 640.7 -0.362 0.374 20.87 27382.2 MSCL0_1701240201 1.001458 0.000886 1.001500 0.000902 1.001302 0.000919 1.001297 0.000937 1.001375 0.000956 
7778.021795 1.1214 634.0 0.851 -0.364 21.23 26468.8 MSCL0_1701240202 1.000497 0.000881 0.999452 0.000896 0.999470 0.000913 0.999418 0.000930 0.999551 0.000949 
7778.022547 1.1193 630.0 0.188 -0.121 20.66 32076.3 MSCL0_1701240203 1.000075 0.000877 0.999533 0.000893 0.999086 0.000909 0.998759 0.000927 0.998906 0.000945 
7778.023276 1.1172 628.7 0.206 0.292 21.71 25813.4 MSCL0_1701240204 1.000356 0.000877 1.000137 0.000893 1.000017 0.000910 1.000191 0.000928 1.000271 0.000946 
7778.024006 1.1152 627.6 0.586 -0.191 20.84 27184.3 MSCL0_1701240205 0.999674 0.000877 0.999185 0.000893 0.998882 0.000909 0.998793 0.000927 0.998828 0.000946 
7778.024758 1.1132 624.8 0.513 0.125 20.93 30597.3 MSCL0_1701240206 1.000557 0.000878 1.000226 0.000894 1.000000 0.000911 0.999976 0.000929 1.000025 0.000947 
7778.025487 1.1112 623.5 0.175 0.119 21.09 27979.8 MSCL0_1701240207 1.001661 0.000881 1.001726 0.000898 1.001586 0.000915 1.001543 0.000933 1.001849 0.000952 
7778.026239 1.1092 618.1 0.490 -0.413 21.02 32197.9 MSCL0_1701240208 1.001620 0.000879 1.001237 0.000895 1.001055 0.000912 1.000574 0.000929 1.000351 0.000947 
7778.026980 1.1072 615.9 0.166 0.218 20.91 30822.5 MSCL0_1701240209 1.001699 0.000876 1.001222 0.000892 1.001069 0.000908 1.001202 0.000926 1.001114 0.000945 
7778.027721 1.1053 610.8 0.300 -0.081 21.21 28316.9 MSCL0_1701240210 1.002190 0.000875 1.001818 0.000890 1.001531 0.000907 1.001586 0.000925 1.001515 0.000943 
7778.028473 1.1034 605.8 0.762 -0.406 21.73 29847.2 MSCL0_1701240211 1.000520 0.000871 1.000252 0.000887 0.999961 0.000903 1.000000 0.000921 1.000002 0.000939 
7778.029214 1.1015 598.8 0.090 0.014 22.15 30141.5 MSCL0_1701240212 1.001559 0.000870 1.001251 0.000885 1.001050 0.000902 1.000767 0.000919 1.000844 0.000937 
7778.029955 1.0996 598.0 0.481 0.108 22.36 28171.5 MSCL0_1701240213 1.001464 0.000869 1.001534 0.000885 1.001288 0.000901 1.001055 0.000918 1.001554 0.000937 
7778.030707 1.0978 594.7 0.465 -0.074 21.89 25900.8 MSCL0_1701240214 0.999772 0.000867 0.999918 0.000882 1.000030 0.000899 0.999800 0.000916 0.999636 0.000934 
7778.031448 1.0960 593.2 0.406 -0.445 20.98 29139.6 MSCL0_1701240215 1.001312 0.000868 1.001477 0.000883 1.001520 0.000900 1.001672 0.000917 1.001933 0.000935 
7778.032188 1.0942 592.2 0.034 0.688 22.79 23724.3 MSCL0_1701240216 0.999133 0.000864 1.000052 0.000880 1.000321 0.000897 1.000465 0.000914 1.000411 0.000932 
7778.032929 1.0924 593.4 0.255 -0.805 21.59 25439.4 MSCL0_1701240217 0.998203 0.000862 0.998533 0.000878 0.998792 0.000894 0.998510 0.000911 0.998291 0.000929 
7778.033670 1.0907 587.7 0.798 0.113 21.41 28803.3 MSCL0_1701240218 1.000103 0.000863 0.999927 0.000878 1.000079 0.000895 0.999823 0.000912 0.999572 0.000929 
7778.034398 1.0890 586.0 0.434 -0.591 20.79 28528.8 MSCL0_1701240219 0.999228 0.000861 0.999331 0.000876 0.999693 0.000893 0.999564 0.000909 0.999572 0.000927 
7778.035150 1.0873 584.0 0.373 0.130 21.72 27164.9 MSCL0_1701240220 0.999486 0.000863 0.999704 0.000878 0.999897 0.000895 0.999772 0.000912 0.999795 0.000930 
7778.035891 1.0856 583.4 0.740 -0.342 22.03 27017.1 MSCL0_1701240221 0.997451 0.000860 0.997830 0.000875 0.997984 0.000892 0.998100 0.000909 0.998000 0.000926 
7778.036632 1.0840 580.5 0.002 -0.085 21.01 26613.7 MSCL0_1701240222 0.998997 0.000860 0.999601 0.000876 1.000170 0.000892 1.000718 0.000910 1.000875 0.000928 
7778.037384 1.0823 578.5 1.021 0.016 20.96 28946.6 MSCL0_1701240223 1.000173 0.000859 1.000310 0.000874 1.000604 0.000891 1.000389 0.000907 1.000497 0.000925 
7778.038125 1.0807 578.0 0.653 -0.329 22.11 27966.7 MSCL0_1701240224 0.999790 0.000860 1.000000 0.000875 1.000003 0.000892 1.000037 0.000909 1.000005 0.000926 
7778.038866 1.0792 579.0 -0.052 0.300 22.05 26099.3 MSCL0_1701240225 0.999660 0.000859 1.000068 0.000875 1.000179 0.000892 1.000469 0.000909 1.000793 0.000927 
7778.039630 1.0776 576.1 0.612 -0.865 23.06 23735.0 MSCL0_1701240226 1.000612 0.000859 1.001294 0.000875 1.001656 0.000892 1.001667 0.000909 1.001563 0.000926 
7778.040370 1.0760 569.4 0.395 0.198 21.24 27504.8 MSCL0_1701240227 1.000582 0.000857 1.000984 0.000873 1.001620 0.000890 1.001346 0.000906 1.001624 0.000924 
7778.041111 1.0745 565.2 0.584 -0.426 21.02 28125.3 MSCL0_1701240228 1.002166 0.000857 1.001878 0.000872 1.001931 0.000888 1.001893 0.000905 1.001877 0.000923 
7778.041863 1.0730 562.5 0.832 -0.096 20.06 30108.6 MSCL0_1701240229 1.000961 0.000855 1.001108 0.000870 1.001488 0.000886 1.001777 0.000903 1.001586 0.000920 
7778.042604 1.0715 559.0 0.736 -0.088 21.36 29268.2 MSCL0_1701240230 1.000396 0.000855 1.000871 0.000870 1.001140 0.000887 1.001052 0.000903 1.001245 0.000921 
7778.043333 1.0701 556.3 0.098 -0.414 21.24 30931.6 MSCL0_1701240231 1.001139 0.000853 1.001077 0.000868 1.000982 0.000883 1.000951 0.000900 1.001165 0.000917 
7778.044074 1.0687 551.9 0.401 0.389 20.93 29990.0 MSCL0_1701240232 0.999157 0.000850 0.999253 0.000865 0.999228 0.000880 0.998918 0.000896 0.998979 0.000914 
7778.044815 1.0673 549.7 0.597 -0.718 21.21 30909.2 MSCL0_1701240233 1.000802 0.000851 1.000505 0.000866 1.000473 0.000881 1.000307 0.000898 1.000345 0.000915 
7778.045567 1.0659 544.3 0.353 -0.275 21.38 30793.6 MSCL0_1701240234 1.001985 0.000853 1.002318 0.000868 1.002445 0.000884 1.002190 0.000900 1.002162 0.000918 
7778.046308 1.0645 540.8 0.939 -0.127 21.77 29202.2 MSCL0_1701240235 0.999697 0.000848 0.999998 0.000863 1.000046 0.000879 1.000250 0.000895 1.000390 0.000912 
7778.047060 1.0632 536.5 0.304 0.098 21.46 27433.1 MSCL0_1701240236 1.000235 0.000850 1.000292 0.000865 1.000288 0.000880 1.000090 0.000897 1.000002 0.000914 
7778.047789 1.0619 528.0 0.425 -0.146 22.16 25376.0 MSCL0_1701240237 0.999516 0.000848 0.999851 0.000862 1.000051 0.000878 1.000095 0.000894 1.000157 0.000912 
7778.048530 1.0606 518.5 1.058 -0.289 20.79 28863.6 MSCL0_1701240238 1.000984 0.000846 1.001396 0.000861 1.001598 0.000877 1.001455 0.000893 1.001443 0.000909 
7778.049282 1.0593 514.6 -0.041 -0.683 21.86 24766.3 MSCL0_1701240239 1.000095 0.000846 1.000641 0.000860 1.000971 0.000876 1.000981 0.000892 1.001129 0.000909 
7778.050023 1.0580 508.5 0.620 0.002 22.20 27508.4 MSCL0_1701240240 0.999819 0.000844 1.000227 0.000859 1.000606 0.000875 1.000564 0.000891 1.000680 0.000907 
7778.050764 1.0568 501.2 1.619 -0.314 20.54 30260.6 MSCL0_1701240241 1.001882 0.000842 1.002074 0.000857 1.002119 0.000872 1.001892 0.000887 1.001730 0.000903 
7778.051516 1.0555 489.9 0.420 -0.401 20.75 30182.9 MSCL0_1701240242 1.001312 0.000839 1.001251 0.000853 1.001199 0.000868 1.001065 0.000883 1.000783 0.000899 
7778.052268 1.0543 485.6 0.430 -0.150 21.83 27526.3 MSCL0_1701240243 1.001157 0.000840 1.001331 0.000854 1.001229 0.000869 1.001145 0.000884 1.001347 0.000901 
7778.053021 1.0531 478.9 0.936 -0.130 20.32 29655.9 MSCL0_1701240244 0.999319 0.000836 0.999040 0.000850 0.998769 0.000864 0.998849 0.000880 0.998775 0.000896 
7778.053761 1.0520 474.4 0.464 -0.651 22.27 28122.8 MSCL0_1701240245 1.002343 0.000839 1.001910 0.000852 1.001982 0.000867 1.001654 0.000882 1.001720 0.000898 
7778.054514 1.0508 464.8 0.779 -0.135 21.01 28150.7 MSCL0_1701240246 1.000361 0.000833 1.000095 0.000846 0.999914 0.000861 0.999641 0.000875 0.999631 0.000891 
7778.055255 1.0497 461.0 1.018 -0.883 20.84 29950.8 MSCL0_1701240247 1.001857 0.000835 1.001925 0.000848 1.001906 0.000863 1.001891 0.000878 1.002042 0.000894 
7778.056007 1.0486 455.0 0.457 0.245 20.98 30568.3 MSCL0_1701240248 1.002640 0.000831 1.002329 0.000845 1.002226 0.000859 1.002046 0.000874 1.002070 0.000889 
7778.056748 1.0475 451.4 0.994 -1.277 22.03 25986.1 MSCL0_1701240249 1.000527 0.000830 1.000679 0.000843 1.000555 0.000857 1.000353 0.000872 1.000473 0.000887 
7778.057500 1.0464 448.1 -0.002 0.718 21.94 28438.8 MSCL0_1701240250 1.000620 0.000829 1.000828 0.000842 1.001120 0.000857 1.001181 0.000872 1.001728 0.000888 
7778.058241 1.0454 444.2 0.997 -0.937 22.01 29029.9 MSCL0_1701240251 1.000641 0.000826 1.000666 0.000839 1.000577 0.000853 1.000401 0.000867 1.000459 0.000883 
7778.058993 1.0444 441.1 0.693 0.542 20.88 32955.3 MSCL0_1701240252 1.001482 0.000826 1.001131 0.000838 1.001125 0.000852 1.000847 0.000866 1.000806 0.000882 
7778.059734 1.0434 438.2 1.384 -1.637 20.70 32345.2 MSCL0_1701240253 1.002306 0.000825 1.001617 0.000837 1.001274 0.000851 1.001007 0.000865 1.001093 0.000880 
7778.060474 1.0424 436.4 0.624 -0.007 20.77 35471.9 MSCL0_1701240254 1.001287 0.000823 1.000480 0.000835 0.999956 0.000848 0.999478 0.000862 0.999278 0.000877 
7778.061215 1.0414 432.9 0.725 -0.696 21.51 32027.3 MSCL0_1701240255 1.002021 0.000824 1.001906 0.000837 1.001717 0.000851 1.001518 0.000865 1.001637 0.000881 
7778.061968 1.0405 434.3 0.454 0.121 21.29 25613.5 MSCL0_1701240256 1.001848 0.000826 1.001582 0.000839 1.001533 0.000853 1.001510 0.000868 1.001610 0.000883 
7778.062685 1.0396 434.9 1.018 -1.751 21.56 28390.6 MSCL0_1701240257 1.001179 0.000824 1.000637 0.000837 1.000686 0.000850 1.000513 0.000865 1.000558 0.000880 
7778.063437 1.0387 429.0 0.961 -0.023 21.09 32075.1 MSCL0_1701240258 1.002859 0.000823 1.002443 0.000836 1.002061 0.000849 1.001898 0.000863 1.001764 0.000878 
7778.064178 1.0378 429.9 0.993 -0.458 21.80 30100.6 MSCL0_1701240259 1.002464 0.000823 1.002449 0.000836 1.002376 0.000850 1.002337 0.000864 1.002274 0.000879 
7778.064919 1.0369 431.2 0.896 -0.606 21.00 30678.2 MSCL0_1701240260 1.003112 0.000825 1.002639 0.000837 1.002287 0.000851 1.001991 0.000865 1.001818 0.000880 
7778.065660 1.0361 428.5 1.014 -0.240 19.52 36994.1 MSCL0_1701240261 1.004351 0.000823 1.003523 0.000835 1.002876 0.000848 1.002507 0.000862 1.002298 0.000877 
7778.066412 1.0352 429.5 0.297 -0.778 21.23 29409.8 MSCL0_1701240262 1.000578 0.000820 1.000434 0.000832 1.000457 0.000846 1.000347 0.000860 1.000385 0.000875 
