# BJD(TDB)-2450000 airmass sky(mag) dx(pix) dy(pix) fwhm(pix) peak(mag) frame mag_t(r=28.0) mag_t-c_err(r=28.0) mag_c(r=28.0) mag_t(r=30.0) mag_t-c_err(r=30.0) mag_c(r=30.0) mag_t(r=32.0) mag_t-c_err(r=32.0) mag_c(r=32.0) mag_t(r=34.0) mag_t-c_err(r=34.0) mag_c(r=34.0) mag_t(r=36.0) mag_t-c_err(r=36.0) mag_c(r=36.0) 
7777.951264 1.4864 -6.826 0.204 -0.182 16.26 -11.265 MSCL1_1701240200 -17.01604 0.00103 -15.64620 -17.01853 0.00104 -15.64763 -17.02025 0.00104 -15.64860 -17.02143 0.00105 -15.64950 -17.02253 0.00105 -15.65008 
7777.951542 1.4840 -6.824 1.215 0.391 16.53 -11.390 MSCL1_1701240201 -17.01809 0.00103 -15.64648 -17.02042 0.00103 -15.64784 -17.02207 0.00104 -15.64814 -17.02321 0.00104 -15.64867 -17.02423 0.00105 -15.64938 
7777.951820 1.4817 -6.953 -1.036 0.672 18.58 -11.085 MSCL1_1701240202 -16.93268 0.00104 -15.56504 -16.93521 0.00105 -15.56632 -16.93687 0.00105 -15.56706 -16.93809 0.00106 -15.56771 -16.93911 0.00107 -15.56788 
7777.952109 1.4793 -7.145 -0.154 0.333 17.03 -11.142 MSCL1_1701240203 -16.78481 0.00107 -15.41181 -16.78733 0.00108 -15.41308 -16.78883 0.00109 -15.41384 -16.78999 0.00110 -15.41436 -16.79110 0.00111 -15.41458 
7777.952387 1.4769 -7.093 -0.382 0.945 18.10 -11.009 MSCL1_1701240204 -16.83565 0.00106 -15.47056 -16.83852 0.00107 -15.47136 -16.84030 0.00107 -15.47243 -16.84155 0.00108 -15.47286 -16.84264 0.00109 -15.47330 
7777.952665 1.4746 -7.619 0.896 0.165 17.09 -10.584 MSCL1_1701240205 -16.28271 0.00125 -14.92022 -16.28518 0.00127 -14.92174 -16.28660 0.00130 -14.92146 -16.28773 0.00132 -14.92213 -16.28846 0.00135 -14.92114 
7777.952942 1.4723 -8.202 -0.160 -0.983 18.44 -9.438 MSCL1_1701240206 -14.80239 0.00335 -13.44701 -14.80413 0.00354 -13.44240 -14.80444 0.00373 -13.43673 -14.80438 0.00393 -13.42855 -14.80496 0.00413 -13.42730 
7777.953220 1.4701 -7.661 -0.543 0.120 17.41 -10.452 MSCL1_1701240207 -16.11268 0.00133 -14.70178 -16.11490 0.00135 -14.70283 -16.11610 0.00138 -14.70282 -16.11722 0.00142 -14.70175 -16.11850 0.00145 -14.70251 
7777.953509 1.4677 -6.883 0.990 1.142 17.15 -11.248 MSCL1_1701240208 -16.98779 0.00102 -15.61308 -16.99021 0.00102 -15.61432 -16.99175 0.00103 -15.61475 -16.99305 0.00104 -15.61566 -16.99427 0.00104 -15.61672 
7777.953787 1.4654 -6.913 0.762 1.316 17.33 -11.324 MSCL1_1701240209 -16.96862 0.00102 -15.59672 -16.97052 0.00103 -15.59788 -16.97172 0.00103 -15.59825 -16.97263 0.00104 -15.59922 -16.97368 0.00104 -15.59979 
7777.954076 1.4631 -7.137 0.190 -0.058 16.80 -11.225 MSCL1_1701240210 -16.80660 0.00105 -15.43783 -16.80846 0.00106 -15.43859 -16.80960 0.00107 -15.43910 -16.81033 0.00108 -15.43941 -16.81105 0.00109 -15.44021 
7777.954365 1.4607 -7.389 -1.715 -0.563 17.95 -10.732 MSCL1_1701240211 -16.53321 0.00113 -15.18187 -16.53574 0.00114 -15.18295 -16.53701 0.00116 -15.18482 -16.53800 0.00117 -15.18503 -16.53868 0.00119 -15.18626 
7777.954643 1.4585 -8.121 1.666 -0.778 17.77 -9.872 MSCL1_1701240212 -15.28254 0.00229 -13.95286 -15.28435 0.00240 -13.95124 -15.28504 0.00251 -13.95370 -15.28601 0.00262 -13.95610 -15.28803 0.00274 -13.95545 
7777.954909 1.4564 -8.053 0.496 0.741 17.70 -9.900 MSCL1_1701240213 -15.46725 0.00199 -14.06605 -15.46938 0.00207 -14.06550 -15.47157 0.00216 -14.06900 -15.47359 0.00224 -14.07118 -15.47411 0.00234 -14.07334 
7777.955199 1.4541 -7.245 0.369 1.067 18.05 -10.824 MSCL1_1701240214 -16.71168 0.00107 -15.33093 -16.71448 0.00108 -15.33292 -16.71611 0.00109 -15.33362 -16.71760 0.00110 -15.33406 -16.71887 0.00111 -15.33524 
7777.955476 1.4519 -7.329 -0.398 0.383 16.55 -10.997 MSCL1_1701240215 -16.58420 0.00110 -15.22350 -16.58631 0.00112 -15.22455 -16.58752 0.00113 -15.22445 -16.58848 0.00114 -15.22397 -16.58925 0.00116 -15.22407 
7777.955754 1.4497 -7.824 0.934 0.189 18.41 -10.229 MSCL1_1701240216 -15.82087 0.00154 -14.46634 -15.82277 0.00159 -14.46675 -15.82388 0.00164 -14.46860 -15.82459 0.00169 -14.46717 -15.82436 0.00175 -14.46520 
7777.956044 1.4474 -7.815 -1.026 -1.353 17.87 -10.157 MSCL1_1701240217 -15.72976 0.00162 -14.35742 -15.73186 0.00167 -14.35842 -15.73341 0.00173 -14.35677 -15.73487 0.00179 -14.35586 -15.73557 0.00185 -14.35581 
7777.956333 1.4451 -7.527 0.277 -0.478 17.36 -10.544 MSCL1_1701240218 -16.29950 0.00120 -14.93233 -16.30222 0.00122 -14.93301 -16.30382 0.00124 -14.93436 -16.30519 0.00127 -14.93345 -16.30654 0.00129 -14.93405 
7777.956611 1.4430 -7.380 0.768 1.146 16.65 -10.877 MSCL1_1701240219 -16.46423 0.00114 -15.08685 -16.46629 0.00115 -15.08794 -16.46768 0.00117 -15.08893 -16.46858 0.00118 -15.08891 -16.46939 0.00120 -15.08901 
7777.956900 1.4407 -6.874 0.120 0.853 17.02 -11.238 MSCL1_1701240220 -16.96183 0.00100 -15.58419 -16.96416 0.00100 -15.58497 -16.96551 0.00101 -15.58592 -16.96658 0.00102 -15.58662 -16.96743 0.00102 -15.58719 
7777.957178 1.4386 -6.802 -0.438 0.020 17.42 -11.197 MSCL1_1701240221 -16.99692 0.00099 -15.62686 -16.99974 0.00100 -15.62786 -17.00138 0.00100 -15.62839 -17.00261 0.00101 -15.62952 -17.00367 0.00101 -15.63010 
7777.957456 1.4364 -6.753 -0.243 -1.022 16.94 -11.313 MSCL1_1701240222 -17.02848 0.00098 -15.65698 -17.03096 0.00099 -15.65784 -17.03262 0.00099 -15.65866 -17.03389 0.00100 -15.65926 -17.03497 0.00100 -15.65985 
7777.957733 1.4343 -6.740 0.383 -0.307 17.78 -11.255 MSCL1_1701240223 -17.02837 0.00098 -15.65791 -17.03118 0.00099 -15.65929 -17.03290 0.00099 -15.66060 -17.03419 0.00100 -15.66121 -17.03540 0.00100 -15.66207 
7777.958011 1.4322 -6.739 -0.633 1.513 17.67 -11.223 MSCL1_1701240224 -17.02829 0.00098 -15.65991 -17.03073 0.00098 -15.66110 -17.03236 0.00099 -15.66222 -17.03342 0.00099 -15.66268 -17.03441 0.00100 -15.66333 
7777.958289 1.4301 -6.745 0.169 1.245 17.25 -11.125 MSCL1_1701240225 -17.02437 0.00098 -15.65775 -17.02742 0.00098 -15.65977 -17.02945 0.00099 -15.66094 -17.03117 0.00099 -15.66172 -17.03270 0.00100 -15.66252 
7777.958555 1.4280 -6.767 0.097 -1.341 16.93 -11.290 MSCL1_1701240226 -17.01259 0.00098 -15.63770 -17.01516 0.00098 -15.63871 -17.01672 0.00099 -15.64046 -17.01797 0.00099 -15.64095 -17.01905 0.00100 -15.64156 
7777.958845 1.4259 -7.087 0.203 -0.988 16.91 -10.994 MSCL1_1701240227 -16.74969 0.00103 -15.38034 -16.75249 0.00104 -15.38150 -16.75416 0.00105 -15.38217 -16.75542 0.00106 -15.38285 -16.75650 0.00107 -15.38304 
7777.959111 1.4239 -7.029 0.042 0.376 17.18 -11.055 MSCL1_1701240228 -16.82375 0.00101 -15.45838 -16.82656 0.00102 -15.45976 -16.82808 0.00103 -15.46059 -16.82917 0.00104 -15.46083 -16.83005 0.00104 -15.46095 
7777.959388 1.4218 -6.819 -0.112 0.798 18.29 -11.147 MSCL1_1701240229 -16.98036 0.00098 -15.61233 -16.98310 0.00098 -15.61350 -16.98470 0.00099 -15.61417 -16.98586 0.00100 -15.61460 -16.98689 0.00100 -15.61533 
7777.959678 1.4196 -6.741 -0.121 1.217 18.07 -11.233 MSCL1_1701240230 -17.03019 0.00097 -15.66232 -17.03248 0.00097 -15.66297 -17.03387 0.00098 -15.66349 -17.03480 0.00098 -15.66401 -17.03570 0.00099 -15.66476 
7777.959956 1.4176 -6.742 0.431 -0.199 17.12 -11.274 MSCL1_1701240231 -17.02447 0.00097 -15.65757 -17.02707 0.00097 -15.65849 -17.02865 0.00098 -15.65916 -17.02976 0.00098 -15.65966 -17.03091 0.00099 -15.65985 
7777.960245 1.4155 -6.755 0.433 -0.572 17.69 -11.232 MSCL1_1701240232 -17.02261 0.00097 -15.65247 -17.02532 0.00097 -15.65360 -17.02698 0.00097 -15.65424 -17.02819 0.00098 -15.65445 -17.02939 0.00099 -15.65487 
7777.960534 1.4133 -6.800 0.263 -0.944 18.09 -11.175 MSCL1_1701240233 -16.99867 0.00097 -15.63281 -17.00138 0.00097 -15.63409 -17.00302 0.00098 -15.63497 -17.00435 0.00098 -15.63575 -17.00557 0.00099 -15.63618 
7777.960801 1.4114 -6.841 -1.333 0.397 18.84 -10.967 MSCL1_1701240234 -16.96617 0.00097 -15.59964 -16.97018 0.00098 -15.60148 -16.97260 0.00098 -15.60264 -16.97435 0.00099 -15.60388 -16.97584 0.00099 -15.60484 
7777.961090 1.4093 -6.751 -0.509 1.270 16.92 -11.232 MSCL1_1701240235 -17.02455 0.00096 -15.65698 -17.02678 0.00096 -15.65815 -17.02819 0.00097 -15.65881 -17.02923 0.00097 -15.65896 -17.03021 0.00098 -15.65951 
7777.961379 1.4072 -6.751 1.092 0.393 18.49 -11.091 MSCL1_1701240236 -17.02087 0.00096 -15.65286 -17.02390 0.00096 -15.65423 -17.02572 0.00097 -15.65499 -17.02704 0.00097 -15.65590 -17.02852 0.00098 -15.65639 
7777.961669 1.4051 -6.741 0.860 -0.969 17.87 -11.208 MSCL1_1701240237 -17.02437 0.00096 -15.65795 -17.02695 0.00096 -15.65911 -17.02837 0.00097 -15.65976 -17.02945 0.00097 -15.66037 -17.03060 0.00098 -15.66135 
7777.961958 1.4030 -6.724 -0.252 -0.530 17.80 -11.227 MSCL1_1701240238 -17.02962 0.00095 -15.66115 -17.03196 0.00096 -15.66209 -17.03340 0.00096 -15.66311 -17.03440 0.00097 -15.66360 -17.03533 0.00097 -15.66396 
7777.962236 1.4010 -6.719 -0.819 0.367 17.76 -11.185 MSCL1_1701240239 -17.03293 0.00095 -15.66122 -17.03529 0.00095 -15.66189 -17.03663 0.00096 -15.66279 -17.03771 0.00096 -15.66324 -17.03876 0.00097 -15.66368 
7777.962513 1.3991 -6.714 0.630 1.075 17.16 -11.318 MSCL1_1701240240 -17.03288 0.00095 -15.66587 -17.03493 0.00095 -15.66690 -17.03623 0.00096 -15.66775 -17.03725 0.00096 -15.66836 -17.03806 0.00097 -15.66877 
7777.962791 1.3971 -6.718 0.163 0.744 16.63 -11.486 MSCL1_1701240241 -17.03155 0.00095 -15.66352 -17.03309 0.00095 -15.66405 -17.03414 0.00096 -15.66444 -17.03494 0.00096 -15.66468 -17.03576 0.00097 -15.66471 
7777.963057 1.3952 -6.726 -0.317 0.158 17.03 -11.437 MSCL1_1701240242 -17.03050 0.00095 -15.66012 -17.03227 0.00095 -15.66143 -17.03326 0.00096 -15.66204 -17.03406 0.00096 -15.66290 -17.03489 0.00097 -15.66369 
7777.963347 1.3932 -6.720 0.196 -0.371 16.48 -11.396 MSCL1_1701240243 -17.02901 0.00094 -15.66011 -17.03130 0.00095 -15.66133 -17.03264 0.00095 -15.66203 -17.03353 0.00096 -15.66215 -17.03443 0.00096 -15.66265 
7777.963625 1.3912 -6.722 0.281 -1.305 16.86 -11.322 MSCL1_1701240244 -17.03051 0.00094 -15.65800 -17.03275 0.00095 -15.65854 -17.03407 0.00095 -15.65932 -17.03508 0.00096 -15.65978 -17.03607 0.00096 -15.66045 
7777.963914 1.3892 -6.712 -0.108 -0.749 17.55 -11.135 MSCL1_1701240245 -17.02518 0.00094 -15.65985 -17.02876 0.00095 -15.66183 -17.03089 0.00095 -15.66287 -17.03248 0.00095 -15.66303 -17.03377 0.00096 -15.66380 
7777.964192 1.3873 -6.704 -0.505 1.567 17.27 -11.297 MSCL1_1701240246 -17.02968 0.00094 -15.66230 -17.03188 0.00094 -15.66311 -17.03311 0.00095 -15.66381 -17.03405 0.00095 -15.66445 -17.03502 0.00096 -15.66508 
7777.964470 1.3854 -6.698 -0.401 1.837 17.18 -11.352 MSCL1_1701240247 -17.03013 0.00094 -15.66052 -17.03211 0.00094 -15.66170 -17.03328 0.00095 -15.66202 -17.03417 0.00095 -15.66236 -17.03517 0.00096 -15.66300 
7777.964759 1.3834 -6.684 0.356 -0.026 15.86 -11.410 MSCL1_1701240248 -17.03168 0.00093 -15.66518 -17.03374 0.00094 -15.66593 -17.03492 0.00094 -15.66669 -17.03595 0.00095 -15.66741 -17.03690 0.00095 -15.66822 
7777.965037 1.3815 -6.687 0.519 -1.536 17.00 -11.389 MSCL1_1701240249 -17.02910 0.00093 -15.65981 -17.03112 0.00094 -15.66084 -17.03228 0.00094 -15.66258 -17.03314 0.00095 -15.66277 -17.03394 0.00095 -15.66318 
7777.965326 1.3795 -6.695 0.461 -0.310 17.25 -11.290 MSCL1_1701240250 -17.02372 0.00093 -15.65701 -17.02643 0.00094 -15.65817 -17.02808 0.00094 -15.65884 -17.02932 0.00095 -15.65964 -17.03047 0.00095 -15.66021 
7777.965615 1.3776 -6.700 -0.362 0.532 17.69 -11.183 MSCL1_1701240251 -17.01900 0.00093 -15.65149 -17.02187 0.00094 -15.65287 -17.02353 0.00094 -15.65362 -17.02491 0.00094 -15.65481 -17.02599 0.00095 -15.65556 
7777.965893 1.3757 -6.709 -0.343 0.985 17.74 -11.120 MSCL1_1701240252 -17.01619 0.00093 -15.65066 -17.01965 0.00094 -15.65240 -17.02173 0.00094 -15.65347 -17.02329 0.00095 -15.65447 -17.02475 0.00095 -15.65522 
7777.966171 1.3738 -6.700 1.090 0.272 17.81 -11.085 MSCL1_1701240253 -17.01273 0.00093 -15.64660 -17.01620 0.00093 -15.64828 -17.01827 0.00094 -15.64935 -17.01991 0.00094 -15.65021 -17.02133 0.00095 -15.65058 
7777.966449 1.3719 -6.697 -0.426 -0.847 17.55 -11.113 MSCL1_1701240254 -17.01422 0.00093 -15.64804 -17.01765 0.00093 -15.64903 -17.01983 0.00094 -15.64943 -17.02135 0.00094 -15.65043 -17.02276 0.00095 -15.65091 
7777.966726 1.3701 -6.696 -0.105 -1.376 18.43 -11.140 MSCL1_1701240255 -17.01315 0.00093 -15.64941 -17.01640 0.00093 -15.65070 -17.01864 0.00094 -15.65211 -17.02010 0.00094 -15.65289 -17.02155 0.00095 -15.65382 
7777.967016 1.3682 -6.680 0.091 1.636 17.20 -11.167 MSCL1_1701240256 -17.02035 0.00092 -15.65107 -17.02307 0.00093 -15.65236 -17.02457 0.00093 -15.65332 -17.02579 0.00094 -15.65402 -17.02688 0.00094 -15.65448 
7777.967305 1.3663 -6.677 0.200 1.127 16.87 -11.351 MSCL1_1701240257 -17.01530 0.00092 -15.64495 -17.01741 0.00093 -15.64631 -17.01874 0.00093 -15.64752 -17.01954 0.00094 -15.64803 -17.02037 0.00094 -15.64865 
7777.967583 1.3644 -6.804 -0.167 -0.165 17.12 -11.206 MSCL1_1701240258 -16.91070 0.00094 -15.54420 -16.91281 0.00095 -15.54489 -16.91398 0.00095 -15.54521 -16.91494 0.00096 -15.54561 -16.91578 0.00096 -15.54657 
7777.967872 1.3625 -6.724 0.660 -1.189 16.68 -11.314 MSCL1_1701240259 -16.97922 0.00093 -15.61094 -16.98134 0.00093 -15.61134 -16.98251 0.00094 -15.61240 -16.98361 0.00094 -15.61282 -16.98459 0.00095 -15.61318 
7777.968150 1.3607 -6.642 -0.564 -0.962 16.07 -11.481 MSCL1_1701240260 -17.02691 0.00092 -15.65820 -17.02859 0.00092 -15.65832 -17.02968 0.00092 -15.65897 -17.03036 0.00093 -15.65954 -17.03106 0.00093 -15.65995 
7777.968439 1.3588 -6.629 -0.873 1.694 17.01 -11.435 MSCL1_1701240261 -17.02454 0.00091 -15.65630 -17.02638 0.00092 -15.65731 -17.02759 0.00092 -15.65774 -17.02859 0.00093 -15.65838 -17.02944 0.00093 -15.65880 
7777.968717 1.3570 -6.628 -0.369 1.441 17.47 -11.307 MSCL1_1701240262 -17.02586 0.00091 -15.65924 -17.02802 0.00092 -15.66019 -17.02938 0.00092 -15.66092 -17.03043 0.00093 -15.66146 -17.03138 0.00093 -15.66225 
7777.968995 1.3553 -6.623 -0.435 -0.637 17.49 -11.313 MSCL1_1701240263 -17.02473 0.00091 -15.65771 -17.02668 0.00092 -15.65840 -17.02787 0.00092 -15.65866 -17.02876 0.00092 -15.65890 -17.02959 0.00093 -15.65990 
7777.969273 1.3535 -6.625 0.343 -0.803 17.10 -11.394 MSCL1_1701240264 -17.02268 0.00091 -15.65626 -17.02444 0.00091 -15.65692 -17.02559 0.00092 -15.65756 -17.02645 0.00092 -15.65837 -17.02715 0.00093 -15.65903 
7777.969562 1.3516 -6.671 0.780 -0.401 16.10 -11.480 MSCL1_1701240265 -17.00410 0.00091 -15.63801 -17.00582 0.00092 -15.63892 -17.00695 0.00092 -15.63956 -17.00773 0.00093 -15.64030 -17.00849 0.00093 -15.64093 
7777.969840 1.3499 -6.623 0.087 0.000 16.95 -11.335 MSCL1_1701240266 -17.02254 0.00091 -15.65146 -17.02465 0.00091 -15.65248 -17.02584 0.00092 -15.65308 -17.02680 0.00092 -15.65343 -17.02770 0.00093 -15.65403 
7777.970118 1.3481 -6.606 0.256 0.676 16.55 -11.401 MSCL1_1701240267 -17.02632 0.00090 -15.65744 -17.02805 0.00091 -15.65761 -17.02908 0.00091 -15.65776 -17.02989 0.00092 -15.65839 -17.03051 0.00092 -15.65834 
7777.970407 1.3463 -6.586 -0.293 0.070 17.37 -11.356 MSCL1_1701240268 -17.02794 0.00090 -15.65995 -17.03009 0.00091 -15.66077 -17.03138 0.00091 -15.66112 -17.03232 0.00091 -15.66186 -17.03340 0.00092 -15.66176 
7777.970685 1.3445 -6.575 0.000 0.273 16.75 -11.462 MSCL1_1701240269 -17.02924 0.00090 -15.66236 -17.03104 0.00090 -15.66283 -17.03218 0.00091 -15.66325 -17.03317 0.00091 -15.66356 -17.03411 0.00092 -15.66345 
7777.970963 1.3428 -6.575 0.409 0.573 16.70 -11.288 MSCL1_1701240270 -17.02771 0.00090 -15.66112 -17.03006 0.00090 -15.66237 -17.03177 0.00091 -15.66349 -17.03303 0.00091 -15.66419 -17.03411 0.00092 -15.66461 
7777.971252 1.3410 -6.586 0.094 -0.001 17.82 -11.246 MSCL1_1701240271 -17.02296 0.00090 -15.65570 -17.02565 0.00090 -15.65693 -17.02728 0.00091 -15.65774 -17.02864 0.00091 -15.65832 -17.02983 0.00092 -15.65875 
7777.971530 1.3393 -6.597 -0.147 -0.406 16.69 -11.384 MSCL1_1701240272 -17.02208 0.00090 -15.65627 -17.02399 0.00090 -15.65749 -17.02517 0.00091 -15.65817 -17.02602 0.00091 -15.65868 -17.02687 0.00092 -15.65921 
7777.971819 1.3375 -6.602 -0.578 0.173 15.72 -11.467 MSCL1_1701240273 -17.01833 0.00090 -15.65053 -17.02026 0.00090 -15.65140 -17.02134 0.00091 -15.65204 -17.02218 0.00091 -15.65254 -17.02291 0.00092 -15.65311 
7777.972097 1.3358 -6.610 0.469 0.167 17.48 -11.200 MSCL1_1701240274 -17.00686 0.00090 -15.64318 -17.00972 0.00090 -15.64493 -17.01147 0.00091 -15.64567 -17.01283 0.00091 -15.64613 -17.01407 0.00092 -15.64648 
7777.972375 1.3341 -6.642 -0.221 0.420 17.20 -11.153 MSCL1_1701240275 -16.98840 0.00090 -15.62070 -16.99178 0.00090 -15.62236 -16.99396 0.00091 -15.62356 -16.99562 0.00091 -15.62429 -16.99695 0.00092 -15.62513 
7777.972652 1.3324 -6.793 0.593 -0.659 16.13 -11.209 MSCL1_1701240276 -16.86377 0.00092 -15.49886 -16.86627 0.00093 -15.49975 -16.86778 0.00093 -15.49990 -16.86893 0.00094 -15.50027 -16.87001 0.00095 -15.50028 
7777.972942 1.3306 -6.692 0.372 -0.098 17.53 -11.220 MSCL1_1701240277 -16.95817 0.00090 -15.59106 -16.96063 0.00091 -15.59213 -16.96225 0.00091 -15.59287 -16.96342 0.00092 -15.59348 -16.96429 0.00092 -15.59390 
7777.973220 1.3289 -6.809 -0.625 0.305 17.54 -11.108 MSCL1_1701240278 -16.85088 0.00092 -15.49325 -16.85340 0.00093 -15.49414 -16.85494 0.00094 -15.49429 -16.85615 0.00094 -15.49486 -16.85716 0.00095 -15.49544 
7777.973486 1.3273 -6.741 -1.340 0.405 17.52 -10.992 MSCL1_1701240279 -16.88149 0.00091 -15.51237 -16.88466 0.00092 -15.51323 -16.88662 0.00093 -15.51447 -16.88797 0.00093 -15.51517 -16.88928 0.00094 -15.51562 
7777.973775 1.3256 -6.561 1.059 -0.240 17.07 -11.177 MSCL1_1701240280 -17.01795 0.00089 -15.65354 -17.02083 0.00089 -15.65481 -17.02253 0.00089 -15.65577 -17.02374 0.00090 -15.65636 -17.02486 0.00090 -15.65684 
7777.974053 1.3239 -6.558 0.045 -0.754 17.01 -11.119 MSCL1_1701240281 -17.01548 0.00089 -15.65120 -17.01904 0.00089 -15.65276 -17.02126 0.00089 -15.65343 -17.02278 0.00090 -15.65439 -17.02405 0.00090 -15.65543 
7777.974342 1.3222 -6.564 0.534 0.323 19.56 -10.791 MSCL1_1701240282 -17.00774 0.00089 -15.64772 -17.01333 0.00089 -15.64983 -17.01691 0.00089 -15.65137 -17.01940 0.00090 -15.65263 -17.02131 0.00090 -15.65358 
7777.974632 1.3205 -6.598 0.213 0.600 16.75 -11.086 MSCL1_1701240283 -16.97537 0.00089 -15.60681 -16.97898 0.00089 -15.60880 -16.98123 0.00090 -15.61017 -16.98288 0.00090 -15.61052 -16.98422 0.00091 -15.61056 
7777.974909 1.3189 -6.599 -1.002 0.214 17.86 -11.041 MSCL1_1701240284 -16.98437 0.00089 -15.62100 -16.98792 0.00089 -15.62283 -16.99021 0.00090 -15.62366 -16.99188 0.00090 -15.62461 -16.99325 0.00091 -15.62540 
7777.975187 1.3172 -7.008 -0.505 -0.244 16.76 -10.959 MSCL1_1701240285 -16.65312 0.00097 -15.30379 -16.65534 0.00098 -15.30498 -16.65662 0.00099 -15.30508 -16.65757 0.00100 -15.30521 -16.65829 0.00101 -15.30536 
7777.975465 1.3156 -7.310 0.075 -0.874 17.02 -10.586 MSCL1_1701240286 -16.38992 0.00106 -15.00819 -16.39281 0.00108 -15.00902 -16.39497 0.00110 -15.00892 -16.39660 0.00112 -15.00866 -16.39814 0.00114 -15.01007 
7777.975754 1.3139 -6.594 0.066 0.056 16.76 -11.230 MSCL1_1701240287 -17.01781 0.00088 -15.64825 -17.02053 0.00088 -15.64965 -17.02225 0.00089 -15.65082 -17.02349 0.00089 -15.65107 -17.02455 0.00090 -15.65148 
7777.976032 1.3123 -6.668 0.671 1.283 16.53 -11.321 MSCL1_1701240288 -16.95706 0.00089 -15.59223 -16.95910 0.00089 -15.59338 -16.96041 0.00090 -15.59380 -16.96148 0.00090 -15.59483 -16.96246 0.00091 -15.59536 
7777.976310 1.3107 -7.631 0.973 1.237 18.45 -9.754 MSCL1_1701240289 -15.50538 0.00171 -14.16623 -15.50781 0.00178 -14.16785 -15.50916 0.00185 -14.16871 -15.51053 0.00192 -14.16736 -15.51179 0.00199 -14.16546 
7777.976599 1.3091 0.000 270.864 444.927 0.00 -8.220 MSCL1_1701240290 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
7777.976877 1.3075 -8.181 78.761 -56.300 18.83 -8.807 MSCL1_1701240291 -13.54280 0.00973 -13.05462 -13.55465 0.01028 -13.05662 -13.55351 0.01094 -13.05757 -13.55332 0.01160 -13.05697 -13.55632 0.01222 -13.04949 
7777.977155 1.3059 0.000 270.864 444.927 0.00 -8.119 MSCL1_1701240292 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
7777.977444 1.3043 -8.121 75.247 -55.565 18.40 -8.692 MSCL1_1701240293 -13.60052 0.00909 -13.04793 -13.60422 0.00967 -13.04817 -13.60344 0.01029 -13.04570 -13.59967 0.01094 -13.04602 -13.59897 0.01157 -13.04249 
7777.977722 1.3027 -7.850 -2.274 -0.866 19.38 -9.281 MSCL1_1701240294 -14.88507 0.00280 -13.52337 -14.88804 0.00295 -13.52419 -14.89029 0.00310 -13.52786 -14.89226 0.00325 -13.53048 -14.89369 0.00341 -13.52618 
7777.978000 1.3011 -7.882 -2.074 -1.353 18.36 -9.001 MSCL1_1701240295 -14.24855 0.00475 -12.86948 -14.25097 0.00504 -12.86429 -14.25335 0.00533 -12.87059 -14.25615 0.00562 -12.86935 -14.25662 0.00591 -12.87303 
7777.978277 1.2996 -7.819 -2.750 -1.869 16.49 -9.293 MSCL1_1701240296 -14.62293 0.00341 -13.21105 -14.62695 0.00359 -13.21186 -14.62841 0.00379 -13.21140 -14.63009 0.00399 -13.20379 -14.63255 0.00418 -13.20232 
7777.978555 1.2980 -7.398 -3.256 -1.087 17.57 -10.138 MSCL1_1701240297 -15.74827 0.00141 -14.38269 -15.75032 0.00145 -14.38411 -15.75182 0.00150 -14.38593 -15.75280 0.00154 -14.38630 -15.75367 0.00159 -14.38498 
7777.978845 1.2964 -7.413 -3.991 -0.760 18.02 -10.211 MSCL1_1701240298 -16.04922 0.00121 -14.66008 -16.05160 0.00124 -14.65911 -16.05332 0.00127 -14.65949 -16.05473 0.00131 -14.65954 -16.05572 0.00134 -14.65832 
7777.979122 1.2949 -6.655 -3.483 -0.404 18.12 -11.014 MSCL1_1701240299 -16.91456 0.00088 -15.54187 -16.91799 0.00089 -15.54319 -16.92017 0.00089 -15.54431 -16.92165 0.00090 -15.54559 -16.92295 0.00090 -15.54577 
7777.979412 1.2933 -6.486 -1.140 -0.596 19.05 -11.106 MSCL1_1701240300 -17.03298 0.00086 -15.66610 -17.03595 0.00086 -15.66776 -17.03780 0.00087 -15.66860 -17.03906 0.00087 -15.66975 -17.04028 0.00088 -15.67033 
7777.979689 1.2918 -6.466 0.080 0.011 17.02 -11.349 MSCL1_1701240301 -17.03746 0.00085 -15.67257 -17.03970 0.00086 -15.67392 -17.04113 0.00086 -15.67483 -17.04226 0.00087 -15.67523 -17.04333 0.00087 -15.67577 
7777.979979 1.2902 -6.465 1.429 0.494 17.69 -11.414 MSCL1_1701240302 -17.03692 0.00085 -15.67010 -17.03912 0.00086 -15.67090 -17.04053 0.00086 -15.67194 -17.04155 0.00087 -15.67256 -17.04242 0.00087 -15.67297 
7777.980245 1.2887 -6.463 0.076 0.266 16.68 -11.476 MSCL1_1701240303 -17.03870 0.00085 -15.67092 -17.04055 0.00086 -15.67171 -17.04174 0.00086 -15.67267 -17.04267 0.00086 -15.67333 -17.04339 0.00087 -15.67376 
7777.980534 1.2872 -6.465 -1.279 -0.309 16.75 -11.482 MSCL1_1701240304 -17.03831 0.00085 -15.67091 -17.04006 0.00085 -15.67179 -17.04111 0.00086 -15.67268 -17.04192 0.00086 -15.67294 -17.04263 0.00087 -15.67392 
