# BJD(TDB)-2450000 airmass sky(mag) dx(pix) dy(pix) fwhm(pix) peak(mag) frame mag_t(r=28.0) mag_t-c_err(r=28.0) mag_c(r=28.0) mag_t(r=30.0) mag_t-c_err(r=30.0) mag_c(r=30.0) mag_t(r=32.0) mag_t-c_err(r=32.0) mag_c(r=32.0) mag_t(r=34.0) mag_t-c_err(r=34.0) mag_c(r=34.0) mag_t(r=36.0) mag_t-c_err(r=36.0) mag_c(r=36.0) 
7777.912410 1.9520 -7.304 0.420 -1.407 19.83 -10.618 MSCL1_1701240062 -16.97834 0.00155 -16.84877 -16.98537 0.00156 -16.85199 -16.99010 0.00156 -16.85422 -16.99333 0.00156 -16.85601 -16.99581 0.00157 -16.85748 
7777.912688 1.9474 -7.303 -0.227 1.190 18.47 -10.805 MSCL1_1701240063 -16.98172 0.00155 -16.85626 -16.98715 0.00155 -16.85861 -16.99071 0.00155 -16.86058 -16.99330 0.00156 -16.86218 -16.99522 0.00156 -16.86329 
7777.912977 1.9426 -7.304 -0.142 1.370 20.98 -10.580 MSCL1_1701240064 -16.98143 0.00154 -16.85339 -16.98808 0.00154 -16.85622 -16.99255 0.00155 -16.85826 -16.99579 0.00155 -16.85967 -16.99808 0.00156 -16.86081 
7777.913244 1.9382 -7.295 1.078 1.085 18.38 -10.852 MSCL1_1701240065 -16.98674 0.00153 -16.85670 -16.99182 0.00154 -16.85882 -16.99518 0.00154 -16.86017 -16.99748 0.00155 -16.86113 -16.99936 0.00155 -16.86167 
7777.913521 1.9337 -7.287 1.147 0.943 18.50 -11.048 MSCL1_1701240066 -16.99391 0.00153 -16.86038 -16.99741 0.00153 -16.86182 -16.99947 0.00154 -16.86318 -17.00117 0.00154 -16.86420 -17.00261 0.00155 -16.86487 
7777.913811 1.9290 -7.288 1.455 0.468 18.77 -10.808 MSCL1_1701240067 -16.98851 0.00152 -16.85700 -16.99264 0.00153 -16.85856 -16.99534 0.00153 -16.85976 -16.99715 0.00153 -16.86070 -16.99867 0.00154 -16.86119 
7777.914089 1.9245 -7.301 -0.135 -0.844 18.22 -10.886 MSCL1_1701240068 -16.98456 0.00152 -16.85346 -16.98857 0.00152 -16.85477 -16.99125 0.00153 -16.85584 -16.99326 0.00153 -16.85677 -16.99470 0.00154 -16.85734 
7777.914366 1.9200 -7.306 -2.089 -0.156 20.54 -10.671 MSCL1_1701240069 -16.98566 0.00151 -16.85348 -16.99011 0.00152 -16.85551 -16.99286 0.00152 -16.85712 -16.99493 0.00153 -16.85858 -16.99672 0.00153 -16.85943 
7777.914656 1.9153 -7.307 -0.266 -0.970 17.52 -10.961 MSCL1_1701240070 -16.98233 0.00151 -16.85044 -16.98663 0.00151 -16.85241 -16.98949 0.00151 -16.85361 -16.99159 0.00152 -16.85450 -16.99335 0.00152 -16.85521 
7777.914945 1.9107 -7.294 1.045 0.002 19.07 -10.725 MSCL1_1701240071 -16.98821 0.00150 -16.85305 -16.99358 0.00150 -16.85507 -16.99727 0.00151 -16.85663 -16.99978 0.00151 -16.85766 -17.00186 0.00152 -16.85897 
7777.915234 1.9061 -7.276 2.159 2.034 17.84 -10.968 MSCL1_1701240072 -16.99215 0.00149 -16.86136 -16.99604 0.00150 -16.86313 -16.99839 0.00150 -16.86423 -17.00010 0.00151 -16.86534 -17.00150 0.00151 -16.86613 
7777.915512 1.9017 -7.271 -0.769 0.374 20.20 -10.786 MSCL1_1701240073 -16.99251 0.00149 -16.86164 -16.99725 0.00149 -16.86323 -17.00032 0.00150 -16.86423 -17.00230 0.00150 -16.86519 -17.00412 0.00151 -16.86602 
7777.915813 1.8970 -7.259 0.512 1.219 17.10 -10.914 MSCL1_1701240074 -16.99435 0.00148 -16.85935 -16.99879 0.00149 -16.86147 -17.00170 0.00149 -16.86294 -17.00385 0.00150 -16.86395 -17.00551 0.00150 -16.86496 
7777.916091 1.8927 -7.263 1.397 0.464 18.61 -10.858 MSCL1_1701240075 -16.99293 0.00148 -16.86266 -16.99664 0.00148 -16.86412 -16.99886 0.00149 -16.86513 -17.00062 0.00149 -16.86592 -17.00207 0.00150 -16.86646 
7777.916380 1.8882 -7.271 0.053 -0.389 17.58 -11.060 MSCL1_1701240076 -16.99444 0.00147 -16.86537 -16.99736 0.00148 -16.86627 -16.99891 0.00148 -16.86721 -17.00009 0.00148 -16.86785 -17.00120 0.00149 -16.86826 
7777.916658 1.8839 -7.284 -0.379 -0.574 17.36 -11.020 MSCL1_1701240077 -16.99210 0.00147 -16.85935 -16.99551 0.00147 -16.86039 -16.99752 0.00148 -16.86141 -16.99907 0.00148 -16.86191 -17.00035 0.00149 -16.86281 
7777.916947 1.8794 -7.277 0.616 -0.157 18.98 -10.904 MSCL1_1701240078 -16.99215 0.00146 -16.86055 -16.99614 0.00147 -16.86199 -16.99851 0.00147 -16.86300 -17.00014 0.00148 -16.86393 -17.00155 0.00148 -16.86466 
7777.917237 1.8750 -7.383 0.824 -0.466 19.24 -10.797 MSCL1_1701240079 -16.93582 0.00147 -16.80488 -16.94066 0.00147 -16.80705 -16.94379 0.00148 -16.80841 -16.94577 0.00148 -16.80919 -16.94775 0.00149 -16.81035 
7777.917514 1.8708 -7.233 1.116 1.436 17.31 -11.079 MSCL1_1701240080 -16.99939 0.00145 -16.87344 -17.00257 0.00145 -16.87475 -17.00470 0.00146 -16.87583 -17.00617 0.00146 -16.87640 -17.00751 0.00147 -16.87689 
7777.917792 1.8666 -7.231 -1.408 2.074 18.29 -10.959 MSCL1_1701240081 -17.00013 0.00144 -16.86948 -17.00431 0.00145 -16.87092 -17.00687 0.00145 -16.87173 -17.00875 0.00146 -16.87253 -17.01038 0.00146 -16.87309 
7777.918082 1.8623 -7.221 -0.495 -1.169 19.27 -10.762 MSCL1_1701240082 -16.99928 0.00144 -16.86863 -17.00449 0.00144 -16.87048 -17.00756 0.00145 -16.87172 -17.00994 0.00145 -16.87267 -17.01170 0.00146 -16.87322 
7777.918359 1.8581 -7.212 1.830 -0.718 19.77 -10.745 MSCL1_1701240083 -16.99716 0.00143 -16.86834 -17.00242 0.00144 -16.87048 -17.00577 0.00144 -16.87208 -17.00801 0.00145 -16.87307 -17.00986 0.00145 -16.87419 
7777.918649 1.8538 -7.206 -1.367 2.097 20.71 -10.619 MSCL1_1701240084 -16.99572 0.00143 -16.86895 -17.00108 0.00143 -16.87096 -17.00464 0.00144 -16.87245 -17.00713 0.00144 -16.87353 -17.00900 0.00145 -16.87481 
7777.918938 1.8495 -7.208 0.015 0.241 17.59 -10.965 MSCL1_1701240085 -17.00405 0.00142 -16.87247 -17.00821 0.00143 -16.87374 -17.01083 0.00143 -16.87482 -17.01261 0.00144 -16.87565 -17.01394 0.00144 -16.87628 
7777.919204 1.8456 -7.219 0.617 -0.884 19.14 -10.852 MSCL1_1701240086 -16.99886 0.00142 -16.87056 -17.00393 0.00142 -16.87261 -17.00724 0.00143 -16.87426 -17.00965 0.00143 -16.87533 -17.01149 0.00144 -16.87614 
7777.919494 1.8414 -7.451 1.645 -2.326 18.97 -10.643 MSCL1_1701240087 -16.89538 0.00143 -16.76507 -16.90144 0.00144 -16.76759 -16.90552 0.00144 -16.76939 -16.90852 0.00145 -16.77051 -16.91062 0.00146 -16.77146 
7777.919783 1.8372 -7.614 1.184 0.725 19.60 -10.552 MSCL1_1701240088 -16.80714 0.00145 -16.68302 -16.81373 0.00145 -16.68545 -16.81786 0.00146 -16.68713 -16.82060 0.00147 -16.68832 -16.82290 0.00148 -16.68966 
7777.920049 1.8333 -8.060 -1.236 0.680 17.48 -10.418 MSCL1_1701240089 -16.35929 0.00158 -16.21022 -16.36463 0.00160 -16.21231 -16.36807 0.00162 -16.21463 -16.37065 0.00165 -16.21645 -16.37290 0.00167 -16.21754 
7777.920327 1.8293 -7.219 -0.806 1.105 17.63 -10.864 MSCL1_1701240090 -17.00017 0.00140 -16.86610 -17.00556 0.00141 -16.86818 -17.00894 0.00141 -16.86955 -17.01135 0.00141 -16.87077 -17.01302 0.00142 -16.87183 
7777.920605 1.8253 -7.196 2.021 0.335 18.61 -10.709 MSCL1_1701240091 -16.99784 0.00140 -16.86973 -17.00460 0.00140 -16.87297 -17.00918 0.00140 -16.87513 -17.01250 0.00141 -16.87642 -17.01497 0.00141 -16.87741 
7777.920894 1.8212 -7.177 -0.407 -0.220 17.54 -10.845 MSCL1_1701240092 -16.99959 0.00139 -16.87239 -17.00537 0.00139 -16.87493 -17.00930 0.00140 -16.87648 -17.01194 0.00140 -16.87771 -17.01418 0.00141 -16.87868 
7777.921172 1.8173 -7.176 -1.364 0.672 18.53 -10.852 MSCL1_1701240093 -17.00857 0.00139 -16.88060 -17.01341 0.00139 -16.88268 -17.01650 0.00139 -16.88395 -17.01882 0.00140 -16.88494 -17.02053 0.00140 -16.88559 
7777.921450 1.8133 -7.173 0.772 -0.040 18.08 -10.843 MSCL1_1701240094 -17.00831 0.00138 -16.87940 -17.01311 0.00139 -16.88087 -17.01616 0.00139 -16.88215 -17.01817 0.00139 -16.88312 -17.01993 0.00140 -16.88391 
7777.921727 1.8094 -7.170 2.217 1.113 18.16 -11.003 MSCL1_1701240095 -17.01032 0.00138 -16.87651 -17.01423 0.00138 -16.87814 -17.01668 0.00138 -16.87949 -17.01835 0.00139 -16.88037 -17.01984 0.00139 -16.88115 
7777.922017 1.8054 -7.162 0.705 0.036 16.32 -11.097 MSCL1_1701240096 -17.00865 0.00137 -16.88050 -17.01241 0.00138 -16.88216 -17.01504 0.00138 -16.88351 -17.01683 0.00138 -16.88434 -17.01822 0.00139 -16.88504 
7777.922283 1.8017 -7.164 -3.110 1.082 19.92 -10.685 MSCL1_1701240097 -17.00368 0.00137 -16.87500 -17.00947 0.00137 -16.87755 -17.01325 0.00138 -16.87936 -17.01594 0.00138 -16.88086 -17.01792 0.00139 -16.88196 
7777.922572 1.7977 -7.167 0.292 0.949 18.28 -10.812 MSCL1_1701240098 -17.00385 0.00136 -16.87486 -17.00953 0.00137 -16.87749 -17.01318 0.00137 -16.87915 -17.01595 0.00138 -16.88064 -17.01804 0.00138 -16.88155 
7777.922850 1.7939 -7.160 1.915 -0.892 18.46 -10.836 MSCL1_1701240099 -17.00795 0.00136 -16.88059 -17.01275 0.00136 -16.88252 -17.01569 0.00137 -16.88369 -17.01781 0.00137 -16.88460 -17.01963 0.00138 -16.88529 
7777.923151 1.7898 -7.151 0.316 -0.966 18.53 -10.988 MSCL1_1701240100 -17.01440 0.00135 -16.88353 -17.01824 0.00136 -16.88505 -17.02061 0.00136 -16.88610 -17.02237 0.00137 -16.88697 -17.02401 0.00137 -16.88754 
7777.923417 1.7861 -7.151 0.865 1.994 17.97 -10.904 MSCL1_1701240101 -17.01251 0.00135 -16.88100 -17.01687 0.00135 -16.88292 -17.01948 0.00136 -16.88416 -17.02139 0.00136 -16.88517 -17.02319 0.00137 -16.88599 
7777.923707 1.7822 -7.150 0.950 1.548 18.98 -10.807 MSCL1_1701240102 -17.01369 0.00134 -16.88172 -17.01808 0.00135 -16.88354 -17.02083 0.00135 -16.88491 -17.02299 0.00136 -16.88607 -17.02478 0.00136 -16.88679 
7777.923984 1.7785 -7.139 0.230 0.002 18.34 -10.906 MSCL1_1701240103 -17.01693 0.00134 -16.88724 -17.02089 0.00134 -16.88887 -17.02339 0.00135 -16.89004 -17.02523 0.00135 -16.89074 -17.02664 0.00136 -16.89149 
7777.924274 1.7746 -7.139 -0.415 -0.176 19.26 -10.789 MSCL1_1701240104 -17.01225 0.00134 -16.88272 -17.01671 0.00134 -16.88472 -17.01964 0.00135 -16.88599 -17.02173 0.00135 -16.88686 -17.02351 0.00135 -16.88776 
7777.924552 1.7709 -7.139 -0.780 -0.900 16.39 -11.048 MSCL1_1701240105 -17.01102 0.00133 -16.88112 -17.01568 0.00134 -16.88358 -17.01876 0.00134 -16.88519 -17.02096 0.00134 -16.88675 -17.02280 0.00135 -16.88791 
7777.924841 1.7671 -7.137 1.020 1.394 16.86 -11.023 MSCL1_1701240106 -17.01370 0.00133 -16.88406 -17.01831 0.00133 -16.88630 -17.02126 0.00134 -16.88783 -17.02338 0.00134 -16.88908 -17.02512 0.00135 -16.89003 
7777.925130 1.7632 -7.139 0.668 0.709 16.92 -11.031 MSCL1_1701240107 -17.01473 0.00132 -16.88431 -17.01882 0.00133 -16.88597 -17.02143 0.00133 -16.88717 -17.02315 0.00134 -16.88822 -17.02464 0.00134 -16.88880 
7777.925396 1.7598 -7.143 0.214 -0.482 18.38 -10.852 MSCL1_1701240108 -17.01246 0.00132 -16.88085 -17.01764 0.00132 -16.88301 -17.02092 0.00133 -16.88489 -17.02335 0.00133 -16.88617 -17.02539 0.00134 -16.88731 
7777.925674 1.7561 -7.143 0.636 0.626 19.16 -10.810 MSCL1_1701240109 -17.01296 0.00132 -16.88018 -17.01741 0.00132 -16.88215 -17.02023 0.00132 -16.88361 -17.02240 0.00133 -16.88466 -17.02410 0.00133 -16.88563 
7777.925952 1.7525 -7.137 0.048 -0.436 17.65 -10.957 MSCL1_1701240110 -17.01182 0.00131 -16.88603 -17.01571 0.00132 -16.88743 -17.01819 0.00132 -16.88845 -17.01997 0.00132 -16.88957 -17.02148 0.00133 -16.89053 
7777.926230 1.7489 -7.130 -1.212 0.120 20.69 -10.591 MSCL1_1701240111 -17.00805 0.00131 -16.88407 -17.01402 0.00131 -16.88634 -17.01787 0.00132 -16.88796 -17.02051 0.00132 -16.88914 -17.02259 0.00133 -16.89058 
7777.926519 1.7452 -7.122 1.535 0.672 19.11 -10.802 MSCL1_1701240112 -17.01308 0.00130 -16.88113 -17.01839 0.00131 -16.88373 -17.02188 0.00131 -16.88576 -17.02442 0.00132 -16.88715 -17.02647 0.00132 -16.88808 
7777.926797 1.7416 -7.124 0.604 0.278 16.97 -10.935 MSCL1_1701240113 -17.01128 0.00130 -16.88152 -17.01603 0.00130 -16.88381 -17.01923 0.00131 -16.88532 -17.02153 0.00131 -16.88647 -17.02352 0.00132 -16.88752 
7777.927086 1.7380 -7.124 -0.402 -0.781 16.70 -10.910 MSCL1_1701240114 -17.01067 0.00129 -16.88003 -17.01606 0.00130 -16.88238 -17.01959 0.00130 -16.88415 -17.02230 0.00131 -16.88576 -17.02421 0.00131 -16.88685 
7777.927364 1.7344 -7.120 1.272 -0.457 18.93 -10.771 MSCL1_1701240115 -17.00921 0.00129 -16.88416 -17.01468 0.00130 -16.88660 -17.01822 0.00130 -16.88831 -17.02063 0.00130 -16.88968 -17.02274 0.00131 -16.89079 
7777.927653 1.7308 -7.108 -0.754 0.293 19.08 -10.806 MSCL1_1701240116 -17.01477 0.00129 -16.88358 -17.01956 0.00129 -16.88593 -17.02279 0.00129 -16.88742 -17.02505 0.00130 -16.88846 -17.02696 0.00130 -16.88905 
7777.927943 1.7272 -7.103 0.878 1.142 18.66 -10.948 MSCL1_1701240117 -17.01874 0.00128 -16.88973 -17.02246 0.00129 -16.89145 -17.02499 0.00129 -16.89297 -17.02679 0.00130 -16.89386 -17.02808 0.00130 -16.89451 
7777.928221 1.7237 -7.107 -0.121 2.468 17.54 -10.927 MSCL1_1701240118 -17.01500 0.00128 -16.88743 -17.01918 0.00128 -16.88955 -17.02176 0.00129 -16.89080 -17.02381 0.00129 -16.89193 -17.02532 0.00130 -16.89255 
7777.928510 1.7201 -7.098 0.113 -0.488 18.67 -10.909 MSCL1_1701240119 -17.02008 0.00127 -16.88748 -17.02439 0.00128 -16.88945 -17.02721 0.00128 -16.89097 -17.02912 0.00129 -16.89165 -17.03084 0.00129 -16.89226 
7777.928788 1.7167 -7.081 -0.309 -1.276 18.09 -10.848 MSCL1_1701240120 -17.01938 0.00127 -16.88720 -17.02459 0.00127 -16.88926 -17.02804 0.00128 -16.89086 -17.03036 0.00128 -16.89213 -17.03218 0.00129 -16.89301 
7777.929054 1.7134 -7.074 1.592 -1.387 16.40 -11.110 MSCL1_1701240121 -17.02243 0.00127 -16.88999 -17.02620 0.00127 -16.89166 -17.02871 0.00127 -16.89285 -17.03040 0.00128 -16.89382 -17.03180 0.00128 -16.89467 
7777.929343 1.7098 -7.066 -0.356 1.107 19.20 -10.872 MSCL1_1701240122 -17.02089 0.00126 -16.89202 -17.02541 0.00127 -16.89391 -17.02844 0.00127 -16.89555 -17.03048 0.00127 -16.89667 -17.03219 0.00128 -16.89722 
7777.929633 1.7063 -7.067 0.321 2.601 18.99 -10.762 MSCL1_1701240123 -17.01540 0.00126 -16.88839 -17.02092 0.00126 -16.89055 -17.02436 0.00127 -16.89239 -17.02684 0.00127 -16.89381 -17.02884 0.00128 -16.89484 
7777.929922 1.7028 -7.068 -1.160 -0.406 18.54 -10.808 MSCL1_1701240124 -17.01913 0.00125 -16.88766 -17.02407 0.00126 -16.88993 -17.02731 0.00126 -16.89158 -17.02952 0.00127 -16.89270 -17.03151 0.00127 -16.89384 
7777.930211 1.6993 -7.058 1.072 -1.257 16.86 -10.996 MSCL1_1701240125 -17.02003 0.00125 -16.88983 -17.02468 0.00125 -16.89196 -17.02783 0.00126 -16.89385 -17.03005 0.00126 -16.89508 -17.03181 0.00127 -16.89629 
7777.930501 1.6959 -7.067 -0.024 -1.085 17.46 -10.937 MSCL1_1701240126 -17.01841 0.00125 -16.88919 -17.02285 0.00125 -16.89116 -17.02554 0.00126 -16.89283 -17.02748 0.00126 -16.89380 -17.02896 0.00126 -16.89483 
7777.930778 1.6925 -7.067 1.266 0.160 17.60 -10.902 MSCL1_1701240127 -17.02171 0.00124 -16.89005 -17.02581 0.00125 -16.89169 -17.02827 0.00125 -16.89275 -17.03012 0.00126 -16.89401 -17.03154 0.00126 -16.89473 
7777.931068 1.6891 -7.056 -0.553 1.931 15.95 -11.041 MSCL1_1701240128 -17.01744 0.00124 -16.89027 -17.02182 0.00124 -16.89197 -17.02456 0.00125 -16.89347 -17.02676 0.00125 -16.89468 -17.02839 0.00126 -16.89553 
7777.931334 1.6860 -7.053 0.711 0.081 18.05 -10.884 MSCL1_1701240129 -17.02152 0.00124 -16.88879 -17.02622 0.00124 -16.89052 -17.02935 0.00124 -16.89210 -17.03155 0.00125 -16.89333 -17.03329 0.00125 -16.89420 
7777.931623 1.6826 -7.049 -0.091 1.684 18.29 -10.832 MSCL1_1701240130 -17.01696 0.00123 -16.88820 -17.02185 0.00124 -16.89005 -17.02501 0.00124 -16.89163 -17.02722 0.00125 -16.89273 -17.02903 0.00125 -16.89352 
7777.931901 1.6793 -7.045 0.668 -0.103 19.13 -10.754 MSCL1_1701240131 -17.01698 0.00123 -16.88961 -17.02248 0.00123 -16.89181 -17.02581 0.00124 -16.89345 -17.02825 0.00124 -16.89475 -17.03018 0.00125 -16.89585 
7777.932179 1.6761 -7.049 -0.358 -1.063 17.82 -10.867 MSCL1_1701240132 -17.02125 0.00123 -16.89083 -17.02562 0.00123 -16.89254 -17.02825 0.00123 -16.89380 -17.03009 0.00124 -16.89493 -17.03174 0.00124 -16.89568 
7777.932457 1.6728 -7.048 -0.701 -0.833 18.22 -10.886 MSCL1_1701240133 -17.01711 0.00122 -16.88480 -17.02206 0.00123 -16.88701 -17.02506 0.00123 -16.88848 -17.02744 0.00124 -16.88956 -17.02942 0.00124 -16.89050 
7777.932734 1.6696 -7.043 1.423 1.272 19.37 -10.822 MSCL1_1701240134 -17.01555 0.00122 -16.88657 -17.02085 0.00122 -16.88890 -17.02415 0.00123 -16.89071 -17.02663 0.00123 -16.89213 -17.02873 0.00124 -16.89336 
7777.933001 1.6666 -7.051 0.202 2.437 18.17 -10.899 MSCL1_1701240135 -17.01754 0.00122 -16.88645 -17.02208 0.00122 -16.88848 -17.02490 0.00122 -16.88997 -17.02700 0.00123 -16.89136 -17.02868 0.00123 -16.89244 
7777.933278 1.6634 -7.056 -1.314 -0.654 17.08 -10.975 MSCL1_1701240136 -17.01680 0.00121 -16.88391 -17.02133 0.00122 -16.88606 -17.02419 0.00122 -16.88761 -17.02631 0.00122 -16.88876 -17.02792 0.00123 -16.88969 
7777.933545 1.6604 -7.048 -0.698 -2.224 17.03 -10.923 MSCL1_1701240137 -17.01813 0.00121 -16.88776 -17.02263 0.00121 -16.88970 -17.02536 0.00122 -16.89119 -17.02756 0.00122 -16.89257 -17.02942 0.00123 -16.89313 
7777.933811 1.6574 -7.036 2.539 0.063 17.59 -10.921 MSCL1_1701240138 -17.01986 0.00121 -16.89017 -17.02385 0.00121 -16.89193 -17.02639 0.00121 -16.89323 -17.02827 0.00122 -16.89434 -17.02981 0.00122 -16.89511 
7777.934100 1.6541 -7.036 1.787 1.724 18.75 -10.854 MSCL1_1701240139 -17.01795 0.00120 -16.88611 -17.02280 0.00121 -16.88805 -17.02595 0.00121 -16.88978 -17.02802 0.00122 -16.89114 -17.02982 0.00122 -16.89197 
7777.934378 1.6510 -7.039 -0.639 0.898 17.39 -10.985 MSCL1_1701240140 -17.01952 0.00120 -16.88746 -17.02322 0.00120 -16.88898 -17.02564 0.00121 -16.89025 -17.02721 0.00121 -16.89118 -17.02871 0.00122 -16.89183 
7777.934667 1.6478 -7.032 -0.278 -0.377 18.26 -10.899 MSCL1_1701240141 -17.01980 0.00120 -16.88868 -17.02357 0.00120 -16.89024 -17.02613 0.00120 -16.89144 -17.02800 0.00121 -16.89245 -17.02950 0.00121 -16.89325 
7777.934945 1.6447 -7.027 -0.824 -0.159 18.43 -10.861 MSCL1_1701240142 -17.01785 0.00119 -16.88526 -17.02257 0.00120 -16.88739 -17.02555 0.00120 -16.88875 -17.02749 0.00121 -16.88979 -17.02924 0.00121 -16.89083 
7777.935234 1.6415 -7.022 0.673 -0.613 19.23 -10.908 MSCL1_1701240143 -17.01525 0.00119 -16.88753 -17.01980 0.00119 -16.88936 -17.02263 0.00120 -16.89055 -17.02481 0.00120 -16.89140 -17.02659 0.00121 -16.89197 
7777.935512 1.6384 -7.012 1.221 -0.169 19.09 -10.883 MSCL1_1701240144 -17.02350 0.00119 -16.89314 -17.02724 0.00119 -16.89461 -17.02965 0.00119 -16.89568 -17.03125 0.00120 -16.89657 -17.03272 0.00120 -16.89708 
7777.935802 1.6353 -7.004 0.892 0.215 18.63 -10.938 MSCL1_1701240145 -17.01986 0.00118 -16.88837 -17.02424 0.00119 -16.89026 -17.02681 0.00119 -16.89177 -17.02882 0.00120 -16.89266 -17.03054 0.00120 -16.89322 
7777.936091 1.6321 -6.998 0.568 0.345 18.56 -10.986 MSCL1_1701240146 -17.02539 0.00118 -16.89251 -17.02924 0.00118 -16.89445 -17.03183 0.00119 -16.89585 -17.03353 0.00119 -16.89693 -17.03511 0.00120 -16.89777 
7777.936357 1.6292 -6.992 -0.564 1.151 16.79 -11.146 MSCL1_1701240147 -17.02425 0.00117 -16.89547 -17.02759 0.00118 -16.89704 -17.02966 0.00118 -16.89808 -17.03107 0.00119 -16.89890 -17.03248 0.00119 -16.89967 
7777.936623 1.6264 -6.986 0.885 -0.737 16.28 -11.291 MSCL1_1701240148 -17.02832 0.00117 -16.89780 -17.03080 0.00118 -16.89891 -17.03238 0.00118 -16.89980 -17.03372 0.00118 -16.90049 -17.03485 0.00119 -16.90090 
7777.936913 1.6232 -6.980 -0.091 -0.638 16.76 -11.159 MSCL1_1701240149 -17.02997 0.00117 -16.89645 -17.03289 0.00117 -16.89776 -17.03472 0.00118 -16.89867 -17.03601 0.00118 -16.89931 -17.03737 0.00119 -16.89990 
7777.937190 1.6203 -6.975 0.214 0.788 17.44 -11.141 MSCL1_1701240150 -17.02808 0.00116 -16.89715 -17.03147 0.00117 -16.89846 -17.03349 0.00117 -16.89990 -17.03496 0.00118 -16.90074 -17.03609 0.00118 -16.90121 
7777.937480 1.6172 -6.984 0.126 1.335 18.25 -11.077 MSCL1_1701240151 -17.02546 0.00116 -16.89334 -17.02876 0.00117 -16.89500 -17.03092 0.00117 -16.89625 -17.03257 0.00118 -16.89732 -17.03399 0.00118 -16.89811 
7777.937758 1.6142 -6.991 0.400 0.843 19.04 -10.921 MSCL1_1701240152 -17.02412 0.00116 -16.89267 -17.02823 0.00116 -16.89455 -17.03101 0.00117 -16.89608 -17.03293 0.00117 -16.89724 -17.03465 0.00118 -16.89784 
7777.938035 1.6113 -6.987 0.400 -0.205 19.06 -10.919 MSCL1_1701240153 -17.02439 0.00116 -16.89477 -17.02864 0.00116 -16.89666 -17.03128 0.00117 -16.89795 -17.03307 0.00117 -16.89870 -17.03473 0.00118 -16.89939 
