# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=28.0) err(r=28.0) flux(r=30.0) err(r=30.0) flux(r=32.0) err(r=32.0) flux(r=34.0) err(r=34.0) flux(r=36.0) err(r=36.0) 
7777.943718 1.5543 1549.1 -0.889 -0.162 19.96 28114.8 MSCL0_1701240097 0.998878 0.000998 0.998712 0.001010 0.998717 0.001024 0.998783 0.001038 0.998699 0.001052 
7777.944471 1.5472 1540.3 -0.525 0.322 19.55 28369.5 MSCL0_1701240098 0.998950 0.000995 0.998737 0.001007 0.999305 0.001021 0.999452 0.001036 0.999364 0.001050 
7777.945211 1.5402 1509.5 -1.111 0.526 19.84 28784.9 MSCL0_1701240099 0.995833 0.000983 0.996009 0.000995 0.996624 0.001008 0.997192 0.001022 0.997386 0.001037 
7777.945940 1.5334 1479.6 -0.162 -0.340 20.00 28409.9 MSCL0_1701240100 0.995066 0.000976 0.995046 0.000988 0.995226 0.001001 0.995314 0.001014 0.995490 0.001029 
7777.946681 1.5266 1458.8 -0.428 0.780 20.65 29708.2 MSCL0_1701240101 0.996183 0.000971 0.996235 0.000982 0.996434 0.000995 0.996448 0.001008 0.996612 0.001022 
7777.947422 1.5199 1451.1 -1.009 -0.255 19.98 30682.9 MSCL0_1701240102 0.993456 0.000968 0.993487 0.000980 0.993649 0.000993 0.993557 0.001007 0.993548 0.001021 
7777.948174 1.5132 1440.7 -0.288 0.064 19.37 34538.2 MSCL0_1701240103 0.995003 0.000962 0.994606 0.000973 0.994564 0.000986 0.994509 0.000999 0.994457 0.001013 
7777.948915 1.5066 1424.5 -1.721 0.375 19.05 32713.7 MSCL0_1701240104 0.992878 0.000955 0.992601 0.000966 0.992938 0.000979 0.993198 0.000993 0.993563 0.001007 
7777.949656 1.5002 1417.7 -0.413 -0.339 18.49 33856.7 MSCL0_1701240105 0.992474 0.000953 0.992254 0.000964 0.992277 0.000977 0.992333 0.000991 0.992539 0.001005 
7777.950385 1.4939 1394.0 -0.503 0.591 18.47 35597.1 MSCL0_1701240106 0.991879 0.000943 0.991016 0.000954 0.990652 0.000966 0.990783 0.000979 0.990626 0.000993 
7777.951137 1.4874 1381.8 -0.452 -0.285 18.70 33829.7 MSCL0_1701240107 0.988630 0.000937 0.988240 0.000948 0.988338 0.000960 0.988418 0.000973 0.988273 0.000987 
7777.951878 1.4812 1500.3 -0.840 0.527 19.05 32331.5 MSCL0_1701240108 0.984393 0.000975 0.983689 0.000989 0.983641 0.001005 0.983438 0.001022 0.983219 0.001039 
7777.952607 1.4751 2059.2 -0.577 0.493 19.30 20220.5 MSCL0_1701240109 0.988530 0.001263 0.988004 0.001300 0.987878 0.001339 0.987786 0.001380 0.988302 0.001422 
7777.953358 1.4689 1852.8 0.034 0.943 18.95 24672.0 MSCL0_1701240110 0.991766 0.001133 0.991494 0.001160 0.991620 0.001189 0.990966 0.001218 0.991123 0.001249 
7777.954088 1.4630 1589.2 -0.836 0.350 18.70 31593.0 MSCL0_1701240111 0.974341 0.000995 0.973865 0.001013 0.973573 0.001031 0.973275 0.001051 0.972850 0.001071 
7777.954828 1.4570 2548.6 -0.147 0.865 19.88 12752.6 MSCL0_1701240112 0.970421 0.001936 0.969421 0.002025 0.969289 0.002119 0.969595 0.002215 0.969631 0.002312 
7777.955569 1.4511 1944.3 -0.569 0.156 19.26 21161.8 MSCL0_1701240113 0.981195 0.001237 0.980774 0.001273 0.980452 0.001311 0.980338 0.001351 0.980803 0.001392 
7777.956321 1.4452 2020.9 -0.540 -0.019 18.63 17611.5 MSCL0_1701240114 0.975792 0.001410 0.975245 0.001460 0.975412 0.001512 0.975110 0.001566 0.974950 0.001621 
7777.957074 1.4394 1338.0 -0.871 0.189 18.46 35606.4 MSCL0_1701240115 0.991819 0.000922 0.991255 0.000933 0.990883 0.000946 0.990529 0.000960 0.990323 0.000974 
7777.957814 1.4337 1276.5 -0.593 0.414 18.95 33705.3 MSCL0_1701240116 0.987912 0.000898 0.987453 0.000909 0.987278 0.000920 0.987008 0.000933 0.987084 0.000946 
7777.958567 1.4280 1336.8 -0.461 -0.534 19.04 31255.0 MSCL0_1701240117 0.992475 0.000923 0.991912 0.000935 0.991848 0.000948 0.992108 0.000963 0.991931 0.000977 
7777.959307 1.4224 1349.5 -0.434 0.900 19.73 32853.7 MSCL0_1701240118 0.980115 0.000914 0.979567 0.000927 0.979543 0.000941 0.979599 0.000956 0.979532 0.000971 
7777.960048 1.4169 1271.5 -0.214 -0.118 19.34 35259.6 MSCL0_1701240119 0.988396 0.000889 0.987940 0.000900 0.987821 0.000912 0.987659 0.000924 0.987935 0.000938 
7777.960789 1.4115 1301.0 -0.877 0.344 18.98 32167.0 MSCL0_1701240120 0.983153 0.000891 0.982872 0.000903 0.983159 0.000915 0.983373 0.000929 0.983469 0.000943 
7777.961530 1.4061 1272.2 0.456 -0.361 19.49 32369.9 MSCL0_1701240121 0.985144 0.000881 0.984675 0.000891 0.984587 0.000903 0.984664 0.000916 0.984380 0.000929 
7777.962270 1.4008 1254.4 -0.804 0.534 19.04 36284.3 MSCL0_1701240122 0.985912 0.000875 0.985251 0.000885 0.984771 0.000896 0.984321 0.000908 0.984224 0.000921 
7777.963011 1.3955 1252.6 -0.424 0.411 18.27 43446.5 MSCL0_1701240123 0.985139 0.000871 0.983955 0.000881 0.983660 0.000893 0.983289 0.000905 0.983035 0.000917 
7777.963763 1.3903 1243.3 -0.171 -0.671 18.65 35842.2 MSCL0_1701240124 0.986183 0.000869 0.985655 0.000879 0.985659 0.000891 0.985486 0.000903 0.985637 0.000915 
7777.964504 1.3851 1220.8 -0.667 1.451 18.52 39874.4 MSCL0_1701240125 0.985094 0.000864 0.984295 0.000875 0.984250 0.000886 0.984039 0.000899 0.983894 0.000911 
7777.965257 1.3800 1205.4 -0.196 -0.689 19.20 36410.2 MSCL0_1701240126 0.982904 0.000860 0.982313 0.000870 0.982330 0.000882 0.982372 0.000894 0.982173 0.000906 
7777.965997 1.3750 1201.8 0.014 0.757 19.05 32163.0 MSCL0_1701240127 0.983642 0.000862 0.983244 0.000873 0.983530 0.000885 0.983909 0.000898 0.984060 0.000911 
7777.966738 1.3700 1178.5 -0.535 -0.159 18.80 32698.4 MSCL0_1701240128 0.984299 0.000859 0.984310 0.000870 0.984775 0.000882 0.984949 0.000895 0.985065 0.000908 
7777.967479 1.3651 1199.7 -0.360 0.473 18.77 36195.8 MSCL0_1701240129 0.986270 0.000876 0.985558 0.000887 0.985436 0.000900 0.985331 0.000914 0.985401 0.000928 
7777.968231 1.3602 1128.1 -0.662 0.081 18.58 38076.1 MSCL0_1701240130 0.984993 0.000848 0.984097 0.000858 0.983673 0.000869 0.983440 0.000881 0.983169 0.000893 
7777.968972 1.3554 1108.9 -0.493 -0.039 18.27 38626.9 MSCL0_1701240131 0.984793 0.000845 0.983858 0.000855 0.983638 0.000866 0.983665 0.000877 0.983610 0.000890 
7777.969713 1.3507 1112.5 0.124 -0.087 18.69 40562.1 MSCL0_1701240132 0.984736 0.000846 0.984067 0.000857 0.983804 0.000868 0.983401 0.000879 0.983202 0.000892 
7777.970465 1.3459 1080.2 -0.438 0.382 18.80 41094.4 MSCL0_1701240133 0.983926 0.000835 0.982984 0.000845 0.982793 0.000855 0.982573 0.000866 0.982419 0.000878 
7777.971206 1.3413 1068.2 -0.195 0.103 18.23 37499.9 MSCL0_1701240134 0.984622 0.000835 0.983921 0.000844 0.983689 0.000855 0.983621 0.000866 0.983422 0.000878 
7777.971958 1.3366 1074.2 -0.281 0.396 17.79 38111.7 MSCL0_1701240135 0.982953 0.000835 0.982096 0.000845 0.981633 0.000855 0.981506 0.000867 0.981461 0.000879 
7777.972699 1.3321 1123.0 -0.142 -0.332 18.68 33885.0 MSCL0_1701240136 0.980682 0.000855 0.980441 0.000867 0.980403 0.000879 0.980344 0.000893 0.980152 0.000907 
7777.973439 1.3276 1123.6 -0.733 0.245 18.71 31446.9 MSCL0_1701240137 0.978632 0.000859 0.978208 0.000871 0.978426 0.000884 0.978443 0.000898 0.978434 0.000913 
7777.974192 1.3231 1040.0 0.080 -0.149 19.22 29536.7 MSCL0_1701240138 0.977935 0.000824 0.978261 0.000834 0.978829 0.000845 0.979202 0.000857 0.979281 0.000869 
7777.974932 1.3187 1099.7 -0.772 0.298 18.84 30573.2 MSCL0_1701240139 0.972689 0.000849 0.972368 0.000861 0.972237 0.000874 0.972395 0.000887 0.972563 0.000902 
7777.975685 1.3143 1202.0 0.062 0.070 18.62 30973.5 MSCL0_1701240140 0.988349 0.000893 0.987884 0.000907 0.988168 0.000923 0.988233 0.000940 0.988071 0.000957 
7777.976437 1.3100 2247.9 0.584 1.208 19.70 9735.7 MSCL0_1701240141 0.959678 0.002348 0.959675 0.002470 0.959772 0.002594 0.958990 0.002717 0.959021 0.002845 
7777.977178 1.3058 2577.5 77.631 -53.593 19.05 3771.0 MSCL0_1701240142 0.959798 0.014905 0.958914 0.015808 0.962211 0.016780 0.964907 0.017793 0.967063 0.018820 
7777.977919 1.3016 2167.8 -2.464 -0.972 19.55 5446.5 MSCL0_1701240143 0.989147 0.005076 0.986753 0.005372 0.986672 0.005685 0.984490 0.005994 0.981674 0.006299 
7777.978659 1.2974 1616.1 -3.881 -0.876 19.21 13463.2 MSCL0_1701240144 0.985766 0.001562 0.985082 0.001623 0.984952 0.001687 0.984664 0.001754 0.984601 0.001821 
7777.979388 1.2934 992.2 -1.823 -0.343 20.63 31100.0 MSCL0_1701240145 0.982950 0.000810 0.982682 0.000820 0.982773 0.000830 0.982946 0.000842 0.983073 0.000854 
7777.980141 1.2893 964.1 0.162 0.278 18.75 41860.5 MSCL0_1701240146 0.982518 0.000798 0.981512 0.000807 0.981075 0.000817 0.980866 0.000827 0.980593 0.000838 
7777.980882 1.2853 960.6 -0.020 -0.527 18.36 39594.2 MSCL0_1701240147 0.980692 0.000795 0.979808 0.000804 0.979325 0.000814 0.979089 0.000824 0.978843 0.000835 
7777.981634 1.2813 957.2 -0.626 0.460 18.16 41177.0 MSCL0_1701240148 0.982841 0.000793 0.981729 0.000802 0.981320 0.000812 0.981340 0.000822 0.981380 0.000833 
7777.982386 1.2773 962.0 0.256 -0.299 18.40 41210.7 MSCL0_1701240149 0.983350 0.000793 0.982474 0.000802 0.981928 0.000812 0.981640 0.000822 0.981424 0.000834 
7777.983127 1.2734 959.1 0.190 0.449 18.09 44627.3 MSCL0_1701240150 0.984657 0.000792 0.983414 0.000801 0.982989 0.000811 0.982728 0.000822 0.982395 0.000833 
7777.983879 1.2695 954.6 -0.873 -0.309 17.55 47559.8 MSCL0_1701240151 0.983330 0.000789 0.981904 0.000797 0.981500 0.000807 0.981230 0.000817 0.980819 0.000828 
7777.984620 1.2657 947.8 0.440 0.456 18.36 42855.7 MSCL0_1701240152 0.983942 0.000788 0.982933 0.000797 0.982488 0.000807 0.982286 0.000817 0.982108 0.000829 
7777.985372 1.2619 941.3 0.188 -0.667 17.30 49831.9 MSCL0_1701240153 0.985555 0.000787 0.984276 0.000795 0.983572 0.000805 0.983114 0.000815 0.982896 0.000826 
7777.986125 1.2582 931.9 -0.632 0.901 18.19 43755.4 MSCL0_1701240154 0.984122 0.000782 0.982901 0.000790 0.982494 0.000800 0.982064 0.000810 0.981819 0.000821 
7777.986865 1.2545 931.5 0.196 -0.346 17.95 41173.3 MSCL0_1701240155 0.983190 0.000783 0.982258 0.000792 0.982040 0.000802 0.981891 0.000812 0.981607 0.000823 
7777.987606 1.2509 927.1 -0.091 0.000 18.33 41829.9 MSCL0_1701240156 0.983595 0.000782 0.982632 0.000790 0.982317 0.000800 0.982097 0.000811 0.981870 0.000822 
7777.988347 1.2473 908.5 -0.437 -0.041 17.84 45323.2 MSCL0_1701240157 0.984133 0.000775 0.982935 0.000783 0.982600 0.000793 0.982441 0.000803 0.982197 0.000814 
7777.989088 1.2438 894.4 0.410 0.004 18.12 44483.1 MSCL0_1701240158 0.984444 0.000770 0.983289 0.000778 0.982801 0.000787 0.982415 0.000797 0.982256 0.000807 
7777.989840 1.2402 883.2 -0.510 0.403 18.39 41361.7 MSCL0_1701240159 0.982839 0.000765 0.981965 0.000773 0.981721 0.000782 0.981461 0.000792 0.981246 0.000802 
7777.990581 1.2368 872.5 0.360 -0.938 16.81 46140.0 MSCL0_1701240160 0.985964 0.000764 0.984843 0.000772 0.984198 0.000780 0.983874 0.000790 0.983502 0.000800 
7777.991321 1.2333 858.9 -0.310 0.783 17.54 48957.9 MSCL0_1701240161 0.985585 0.000760 0.984224 0.000768 0.983751 0.000776 0.983380 0.000786 0.983097 0.000796 
7777.992051 1.2300 850.7 -0.060 -0.722 17.83 45443.4 MSCL0_1701240162 0.984791 0.000757 0.983427 0.000765 0.982769 0.000773 0.982514 0.000783 0.982168 0.000792 
7777.992791 1.2267 839.0 0.262 0.611 17.05 53257.3 MSCL0_1701240163 0.986078 0.000757 0.984543 0.000765 0.983935 0.000774 0.983556 0.000783 0.983237 0.000793 
7777.993543 1.2233 906.0 0.043 -0.234 17.71 47417.1 MSCL0_1701240164 0.987793 0.000799 0.986293 0.000808 0.985413 0.000819 0.984785 0.000831 0.984392 0.000844 
7777.994283 1.2200 825.7 -0.130 0.229 17.51 51548.2 MSCL0_1701240165 0.988248 0.000755 0.986739 0.000763 0.986167 0.000771 0.985679 0.000781 0.985415 0.000790 
7777.995036 1.2167 818.1 0.130 -0.014 17.79 48886.6 MSCL0_1701240166 0.988245 0.000754 0.986863 0.000761 0.986287 0.000770 0.985908 0.000779 0.985518 0.000789 
7777.995776 1.2135 810.9 0.097 0.143 17.59 49743.7 MSCL0_1701240167 0.987266 0.000750 0.985911 0.000757 0.985449 0.000766 0.985241 0.000775 0.985058 0.000784 
7777.996506 1.2104 805.8 -0.219 0.035 17.30 57229.1 MSCL0_1701240168 0.989197 0.000750 0.987530 0.000757 0.986962 0.000765 0.986446 0.000774 0.986035 0.000784 
7777.997246 1.2073 794.7 0.506 0.056 17.37 56383.2 MSCL0_1701240169 0.990706 0.000748 0.989105 0.000755 0.988451 0.000763 0.987926 0.000772 0.987670 0.000781 
7777.997987 1.2042 790.7 -0.143 -0.052 21.45 37826.7 MSCL0_1701240170 0.984761 0.000743 0.984211 0.000751 0.983770 0.000760 0.983688 0.000769 0.983904 0.000779 
7777.998728 1.2011 787.4 0.306 0.087 21.23 35564.7 MSCL0_1701240171 0.985062 0.000744 0.984796 0.000752 0.984718 0.000761 0.984525 0.000770 0.984694 0.000780 
7777.999469 1.1981 786.2 0.135 0.226 21.43 35521.2 MSCL0_1701240172 0.987849 0.000744 0.987456 0.000752 0.987143 0.000761 0.987119 0.000770 0.987113 0.000780 
7778.000221 1.1951 780.1 0.117 -0.118 21.73 34666.8 MSCL0_1701240173 0.986676 0.000741 0.986556 0.000750 0.986479 0.000758 0.986598 0.000768 0.986588 0.000778 
7778.000962 1.1921 770.1 -0.225 0.250 21.63 35147.9 MSCL0_1701240174 0.988512 0.000740 0.988227 0.000748 0.988342 0.000757 0.988235 0.000766 0.988359 0.000776 
7778.001714 1.1891 770.0 -0.027 0.037 21.44 35405.3 MSCL0_1701240175 0.987955 0.000738 0.987738 0.000746 0.987531 0.000755 0.987404 0.000764 0.987514 0.000774 
7778.002455 1.1862 767.1 0.371 0.271 21.70 35024.0 MSCL0_1701240176 0.989943 0.000739 0.989727 0.000747 0.989740 0.000756 0.989621 0.000765 0.989609 0.000775 
7778.003195 1.1834 759.2 0.165 -0.059 20.98 38224.9 MSCL0_1701240177 0.990972 0.000738 0.990396 0.000746 0.990066 0.000755 0.989940 0.000764 0.990070 0.000774 
7778.003948 1.1805 755.2 0.236 0.017 20.94 38587.8 MSCL0_1701240178 0.993214 0.000738 0.992609 0.000745 0.992360 0.000754 0.992304 0.000763 0.992241 0.000773 
7778.004688 1.1777 748.3 -0.096 0.552 21.57 37033.2 MSCL0_1701240179 0.995378 0.000737 0.994641 0.000744 0.994399 0.000753 0.994221 0.000762 0.994256 0.000771 
7778.005429 1.1750 737.3 0.284 -0.229 21.04 38030.5 MSCL0_1701240180 0.993790 0.000734 0.993493 0.000742 0.993255 0.000750 0.993120 0.000759 0.993133 0.000769 
7778.006158 1.1723 727.3 0.061 -0.328 20.75 39087.6 MSCL0_1701240181 0.995206 0.000735 0.994561 0.000742 0.994455 0.000751 0.994460 0.000760 0.994561 0.000770 
7778.006911 1.1695 709.9 0.494 0.069 20.94 37035.3 MSCL0_1701240182 0.995075 0.000732 0.994393 0.000740 0.994027 0.000748 0.993735 0.000757 0.993690 0.000766 
7778.007651 1.1668 703.3 0.000 0.449 21.95 34818.7 MSCL0_1701240183 0.996533 0.000731 0.996117 0.000738 0.995872 0.000747 0.995758 0.000755 0.995726 0.000764 
7778.008404 1.1642 698.4 0.123 -0.465 21.54 34901.1 MSCL0_1701240184 0.996147 0.000730 0.995661 0.000738 0.995465 0.000746 0.995268 0.000755 0.995134 0.000764 
7778.009144 1.1616 693.9 0.180 0.523 21.39 36024.9 MSCL0_1701240185 0.997427 0.000730 0.997201 0.000737 0.997157 0.000746 0.996969 0.000754 0.996836 0.000763 
7778.009897 1.1589 689.7 0.282 0.069 21.95 34983.7 MSCL0_1701240186 0.998165 0.000728 0.997718 0.000735 0.997340 0.000743 0.997440 0.000752 0.997691 0.000761 
7778.010637 1.1564 686.3 -0.076 -0.308 21.52 35573.3 MSCL0_1701240187 0.999395 0.000728 0.998905 0.000736 0.998706 0.000744 0.998607 0.000753 0.998655 0.000762 
7778.011390 1.1538 682.6 0.368 0.092 21.10 37364.9 MSCL0_1701240188 0.999574 0.000726 0.998980 0.000733 0.998511 0.000741 0.998382 0.000750 0.998392 0.000759 
7778.012131 1.1513 679.7 0.481 -0.147 21.74 36354.3 MSCL0_1701240189 1.000211 0.000726 0.999620 0.000733 0.999364 0.000741 0.999237 0.000750 0.999259 0.000759 
7778.012871 1.1489 677.2 0.090 -0.294 21.13 38458.9 MSCL0_1701240190 1.002715 0.000725 1.002035 0.000732 1.001746 0.000740 1.001515 0.000748 1.001478 0.000757 
7778.013612 1.1464 671.3 0.101 0.339 21.79 32889.0 MSCL0_1701240191 0.998622 0.000720 0.998494 0.000727 0.998673 0.000736 0.998735 0.000744 0.998720 0.000753 
7778.014353 1.1440 669.5 0.840 -0.505 21.96 33171.2 MSCL0_1701240192 1.000913 0.000720 1.000934 0.000728 1.000972 0.000736 1.000909 0.000744 1.000980 0.000753 
7778.015094 1.1417 663.9 -0.378 0.667 20.92 36329.9 MSCL0_1701240193 1.000467 0.000718 1.000118 0.000725 0.999996 0.000733 0.999906 0.000742 0.999952 0.000751 
